gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Microa_EP00043_Microstomoeca_roanoka_P000265	OG0	1	NA	NA	Microa	TRUE	FALSE	2.6875083	391	Salinf	0.040080971659919	FALSE
Plajan_Pjan_C572004_01	OG0	1	NA	NA	Plajan	TRUE	FALSE	1.9284039	1026	Ocar	0.261437908496732	FALSE
Emue_Em0004g379a.t1	OG0	1	NA	NA	Emue	TRUE	FALSE	1.9781135	1209	Spolac	0.933360927152318	FALSE
Lampan_Lpan_15333_01	OG0	1	NA	NA	Lampan	TRUE	FALSE	2.22372	756	Coemet	0.0980926430517711	FALSE
HoiH04_mRNA13498	OG0	1	NA	NA	HoiH04	TRUE	FALSE	2.09100024	776	Hhon	0.932933683027351	FALSE
Mertsp_Mesp_sb556916	OG0	1	NA	NA	Mertsp	TRUE	FALSE	2.26745212	321	Bolinf	0.753424657534247	FALSE
Gracom_Gcom_scaffold8298_01	OG0	1	NA	NA	Gracom	TRUE	FALSE	1.8521884	565	Leuniv	0.39044289044289	FALSE
Skow_XM_006815350.1	OG0	1	NA	NA	Skow	TRUE	FALSE	1.8761727	1354	Ctel	0.0245151847786315	FALSE
Coemet_Cmet_scaffold11496_01	OG0	1	NA	NA	Coemet	TRUE	FALSE	2.3252198674	254	Coeast	0.59775641025641	FALSE
Xesp_000886-T1	OG0	1	NA	NA	Xesp	TRUE	FALSE	1.9999011	1093	Dgig	0.973204317082248	FALSE
Stedip_EP00041_Stephanoeca_diplocostata_P029395	OG0	1	NA	NA	Stedip	TRUE	FALSE	1.7409654	775	Helnan	0.281185673116509	FALSE
TrH2_TrispH2_010682-RA	OG0	1	NA	NA	TrH2	TRUE	FALSE	2.25159804	792	Tadh	0.959603378626515	FALSE
Mylflu_EP00047_Mylnosiga_fluctuans_P024372	OG0	1	NA	NA	Mylflu	TRUE	TRUE	1.3941848493	1044	Salmac	0.204435483870968	FALSE
Didcos_EP00039_Didymoeca_costata_P010635	OG0	1	NA	NA	Didcos	TRUE	FALSE	1.3076774	803	Diagra	0.289731051344743	FALSE
Dpul_mRNA2902	OG0	1	NA	NA	Dpul	TRUE	FALSE	2.1733678	614	Tcas	0.46645109135004	FALSE
Cscu_XM_023367451.1	OG0	1	NA	NA	Cscu	TRUE	FALSE	2.0402818	1288	Ctel	0.0557663125948407	FALSE
Morvir_scaffold131.g42.t1	OG0	1	NA	NA	Morvir	TRUE	FALSE	1.8877059	1185	Rhoesc	0.194726930320151	FALSE
Hsap_ENST00000447079	OG0	1	NA	NA	Hsap	TRUE	TRUE	1.9697695	1490	Bralan	0.501451378809869	FALSE
Exapal_XM_021037479.2	OG0	1	NA	NA	Exapal	TRUE	FALSE	1.7832131	1108	Nvec	0.815856777493606	FALSE
Halamb_c53199_g2_i2mm.5041	OG0	1	NA	NA	Halamb	TRUE	TRUE	2.3393395	358	Aque	0.806740614334471	FALSE
Pocdam_XM_027192456.1	OG0	1	NA	NA	Pocdam	TRUE	FALSE	1.6996174	1128	Spis	0.934686346863469	FALSE
Mlei_ML0946.g2.i1	OG0	1	NA	NA	Mlei	TRUE	FALSE	2.22296593	827	Mertsp	0.116026711185309	FALSE
Gfas_gfas1.m1.1007.m1	OG0	1	NA	NA	Gfas	TRUE	FALSE	1.642047	1160	Adig	0.175238795003674	FALSE
Salkve_EP00050_Salpingoeca_kvevrii_P000507	OG0	1	NA	NA	Salkve	TRUE	FALSE	1.4318804	825	Didcos	0.0199530516431925	FALSE
Opea_EP00118_Oscarella_pearsei_P029116	OG0	1	NA	NA	Opea	TRUE	FALSE	1.9860089	946	Ocar	0.713865391688121	FALSE
Mylflu_EP00047_Mylnosiga_fluctuans_P024374	OG0	1	NA	NA	Mylflu	TRUE	TRUE	2.0660998	1234	Salmac	0.204435483870968	FALSE
Lcom_lcpid51510	OG0	1	NA	NA	Lcom	TRUE	TRUE	1.7924906	740	Leuniv	0.310796074154853	FALSE
Lcom_lcpid49771	OG0	1	NA	NA	Lcom	TRUE	TRUE	1.7924920311	857	Leuniv	0.310796074154853	FALSE
Bolinf_Binf_sb1240922	OG0	1	NA	NA	Bolinf	TRUE	FALSE	2.2934353	237	Mertsp	0.664432742939205	FALSE
Dgig_XM_028549474.1	OG0	1	NA	NA	Dgig	TRUE	FALSE	1.8522741	1088	Xesp	0.930909090909091	FALSE
Gasp_gasp1.m3.14541.m1	OG0	1	NA	NA	Gasp	TRUE	FALSE	1.68814	1106	Fspp	0.775792927451695	FALSE
Spolac_c100977_g3_i1_m.24116c100977-g1	OG0	1	NA	NA	Spolac	TRUE	TRUE	1.9386612	336	Emue	0.829240649792218	FALSE
Stycar_maker-SC_scaffold7248-augustus-gene-0.34-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	FALSE	1.8541495	633	Tetwil	0.623758099352052	FALSE
Tcas_TC011738_002	OG0	1	NA	NA	Tcas	TRUE	FALSE	2.3772488	1227	Dpul	0.460768614891914	FALSE
Salmac_EP00052_Salpingoeca_macrocollata_P016127	OG0	1	NA	NA	Salmac	TRUE	FALSE	1.5472478	417	Salpun	0.678018575851393	FALSE
Sanmal_Sma_005832-T1	OG0	1	NA	NA	Sanmal	TRUE	FALSE	1.8338249	1163	Rhoesc	0.412898443291327	FALSE
Halamb_c53698_g1_i6mm.5372	OG0	1	NA	NA	Halamb	TRUE	TRUE	2.2950606	575	Aque	0.806740614334471	FALSE
Fspp_ffun1.m4.6349.m1	OG0	1	NA	NA	Fspp	TRUE	FALSE	1.7307874	1121	Gasp	0.757231783229586	FALSE
Codhol_EP00042_Codosiga_hollandica_P035094	OG0	1	NA	NA	Codhol	TRUE	TRUE	1.7262463	808	Mylflu	0.114353312302839	FALSE
Codhol_EP00042_Codosiga_hollandica_P035095	OG0	1	NA	NA	Codhol	TRUE	TRUE	1.7262475825	830	Mylflu	0.114353312302839	FALSE
Plespi_Pspi_scaffold11407_01	OG0	1	NA	NA	Plespi	TRUE	TRUE	2.0115454	1268	Stycar	0.292307692307692	FALSE
Beraby_Baby_sb342288	OG0	1	NA	NA	Beraby	TRUE	FALSE	2.2929159	694	Mlei	0.493168796826796	FALSE
Coeast_Cast_sb787369	OG0	1	NA	NA	Coeast	TRUE	TRUE	2.3591519	670	Coemet	0.851830663615561	FALSE
Bralan_BLAG10000735_1	OG0	1	NA	NA	Bralan	TRUE	FALSE	1.9562885	1515	Hsap	0.246376811594203	FALSE
HoiH06_mRNA12919	OG0	1	NA	NA	HoiH06	TRUE	FALSE	2.07733343	762	HoiH23	0.945999211667324	FALSE
Horcal_Hcv1.av93.c4.g76.i1	OG0	1	NA	NA	Horcal	TRUE	FALSE	2.34877916	826	Pbac	0.863125242341993	FALSE
Rhoesc_Res_005662-T1	OG0	1	NA	NA	Rhoesc	TRUE	FALSE	1.7965795	1117	Nemnom	0.959651035986914	FALSE
Salpun_EP00053_Salpingoeca_punica_P010057	OG0	1	NA	NA	Salpun	TRUE	FALSE	1.9722648	468	Salmac	0.693967239312825	FALSE
Coeast_Cast_sb787370	OG0	1	NA	NA	Coeast	TRUE	TRUE	2.35188712	648	Coemet	0.851830663615561	FALSE
Tadh_TriadT23127	OG0	1	NA	NA	Tadh	TRUE	FALSE	2.27007713	403	TrH2	0.977645305514158	FALSE
Plespi_Pspi_scaffold11406_01	OG0	1	NA	NA	Plespi	TRUE	TRUE	2.0115454	1259	Stycar	0.292307692307692	FALSE
Acagra_model.g19752.t1_model.g19753.t1	OG0	1	NA	NA	Acagra	TRUE	FALSE	2.0627158	1117	Cgig	0.738669590643275	FALSE
Saldol_EP00054_Salpingoeca_dolichothecata_P024556	OG0	1	NA	NA	Saldol	TRUE	FALSE	1.6146928	515	Salmac	0.0948960302457467	FALSE
Adig_XM_015896749.1	OG0	1	NA	NA	Adig	TRUE	FALSE	1.734397	1129	Amil	0.873403456048084	FALSE
Pbac_sb2650901	OG0	1	NA	NA	Pbac	TRUE	FALSE	2.7405292	810	Horcal	0.905352986811482	FALSE
Plespi_Pspi_scaffold11405_01	OG0	1	NA	NA	Plespi	TRUE	TRUE	2.0115454	1268	Stycar	0.292307692307692	FALSE
Codhol_EP00042_Codosiga_hollandica_P049239	OG0	1	NA	NA	Codhol	TRUE	TRUE	2.2218933	941	Mylflu	0.114353312302839	FALSE
Hvul_g32778_1	OG0	1	NA	NA	Hvul	TRUE	FALSE	1.9213059	940	Rhoesc	0.0214285714285714	FALSE
Halamb_c53199_g3_i1m.34936	OG0	1	NA	NA	Halamb	TRUE	TRUE	2.4648688	209	Aque	0.806740614334471	FALSE
Hhon_g10239.t1	OG0	1	NA	NA	Hhon	TRUE	FALSE	2.09433992	763	HoiH04	0.944380514000767	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA116072	OG0	1	NA	NA	Ctel	TRUE	FALSE	1.9634788	346	Cgig	0.276752767527675	FALSE
Nvec_v1g147788	OG0	1	NA	NA	Nvec	TRUE	TRUE	1.8274751	266	Exapal	0.795807734007951	FALSE
Amil_Amillepora12901-RA	OG0	1	NA	NA	Amil	TRUE	FALSE	1.73709545	703	Adig	0.859457422758101	FALSE
Nvec_v1g228551	OG0	1	NA	NA	Nvec	TRUE	TRUE	1.7866021	304	Exapal	0.795807734007951	FALSE
HoiH23_PlH23_008448-RA	OG0	1	NA	NA	HoiH23	TRUE	FALSE	2.06035713	759	HoiH06	0.839677891654466	FALSE
Cgig_XM_011456616.3	OG0	1	NA	NA	Cgig	TRUE	FALSE	2.0475688	1254	Acagra	0.765387400434468	FALSE
Aque_Aqu2.1.42129_001	OG0	1	NA	NA	Aque	TRUE	FALSE	2.3013648	1460	Halamb	0.784065524944155	FALSE
Spur_XM_784244.5	OG0	1	NA	NA	Spur	TRUE	FALSE	2.0022282	1264	Ctel	0.0190716084922634	FALSE
HoiH11_mRNA8624	OG0	1	NA	NA	HoiH11	TRUE	FALSE	2.13236783	763	HoiH23	0.35959595959596	FALSE
Leuniv_Lniv_scaffold9064_01	OG0	1	NA	NA	Leuniv	TRUE	FALSE	1.7238504	386	Gracom	0.359871330920788	FALSE
Mylflu_EP00047_Mylnosiga_fluctuans_P024373	OG0	1	NA	NA	Mylflu	TRUE	TRUE	1.487563	1182	Salmac	0.204435483870968	FALSE
