gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Coeast_Cast_sb789703	OG0	86	NA	NA	Coeast	FALSE	FALSE	1.6390754	554	Coemet	0.851830663615561	FALSE
Cscu_XM_023362534.1	OG0	86	NA	NA	Cscu	FALSE	FALSE	2.1164328	103	Tcas	0.191578148710167	FALSE
Cscu_XM_023362531.1	OG0	86	NA	NA	Cscu	FALSE	FALSE	2.0697897	733	Tcas	0.191578148710167	FALSE
Cscu_XM_023381296.1	OG0	86	NA	NA	Cscu	FALSE	FALSE	2.2104944095	780	Tcas	0.191578148710167	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA29504	OG0	86	NA	NA	Ctel	FALSE	FALSE	1.446296	72	Cscu	0.0343173431734317	FALSE
Acagra_model.g7335.t1	OG0	86	NA	NA	Acagra	FALSE	FALSE	1.68116	87	Ctel	0.112938596491228	FALSE
Tcas_TC031041_002	OG0	86	NA	NA	Tcas	FALSE	FALSE	2.114831	934	Dpul	0.460768614891914	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA140753	OG0	86	NA	NA	Ctel	FALSE	FALSE	2.374192	486	Acagra	0.451291512915129	FALSE
Dpul_mRNA14189	OG0	86	NA	NA	Dpul	FALSE	FALSE	2.32138	823	Tcas	0.46645109135004	FALSE
Acagra_model.g7336.t1	OG0	86	NA	NA	Acagra	FALSE	FALSE	2.098469	1170	Ctel	0.112938596491228	FALSE
Cscu_XM_023381293.1	OG0	86	NA	NA	Cscu	FALSE	FALSE	2.210493	464	Tcas	0.191578148710167	FALSE
Pbac_sb2637521	OG0	86	NA	NA	Pbac	FALSE	FALSE	1.67132371	705	Horcal	0.905352986811482	FALSE
Lampan_Lpan_C406031_01	OG0	86	NA	NA	Lampan	FALSE	FALSE	1.6210647	355	Mlei	0.214091086025691	FALSE
Mlei_ML0101.g24.i1	OG0	86	NA	NA	Mlei	FALSE	FALSE	1.5974987	907	Horcal	0.0379799666110184	FALSE
Vmul_sbMO413332	OG0	86	NA	NA	Vmul	FALSE	FALSE	1.545797	861	Coeast	0.216533780948384	FALSE
Coemet_Cmet_C605880_01	OG0	86	NA	NA	Coemet	FALSE	FALSE	1.645299	856	Coeast	0.59775641025641	FALSE
Horcal_Hcv1.av93.c2.g1060.i1	OG0	86	NA	NA	Horcal	FALSE	FALSE	1.6690285	956	Pbac	0.863125242341993	FALSE
Pbac_sb2637520	OG0	86	NA	NA	Pbac	FALSE	FALSE	1.68628914	873	Horcal	0.905352986811482	FALSE
Lampan_Lpan_C415641_01	OG0	86	NA	NA	Lampan	FALSE	FALSE	1.7313643	530	Mlei	0.214091086025691	FALSE
Spur_XM_030989660.1	OG1	86	NA	NA	Spur	TRUE	TRUE	0.94420142	1010	Skow	0.621086721842389	FALSE
Sanmal_Sma_024004-T1	OG1	86	NA	NA	Sanmal	TRUE	TRUE	1.1001902	679	Rhoesc	0.412898443291327	FALSE
Salkve_EP00050_Salpingoeca_kvevrii_P022707	OG1	86	NA	NA	Salkve	TRUE	FALSE	1.8313534	1001	Salurc	0.318857589984351	FALSE
