gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Lcom_lcpid250251	OG0	83	NA	NA	Lcom	FALSE	FALSE	0.7421779	102	TrH2	0.00254452926208651	TRUE
Coeast_Cast_sb798069	OG0	83	NA	NA	Coeast	FALSE	FALSE	0.9427054475	498	Coemet	0.851830663615561	FALSE
Beraby_Baby_sb324282	OG0	83	NA	NA	Beraby	FALSE	FALSE	1.0100787	495	Mlei	0.493168796826796	FALSE
Coeast_Cast_sb798071	OG0	83	NA	NA	Coeast	FALSE	FALSE	0.9555327475	262	Coemet	0.851830663615561	FALSE
Coeast_Cast_sb798070	OG0	83	NA	NA	Coeast	FALSE	FALSE	0.94940588	321	Coemet	0.851830663615561	FALSE
Beraby_Baby_sb324281	OG0	83	NA	NA	Beraby	FALSE	FALSE	1.0100787	463	Mlei	0.493168796826796	FALSE
Pbac_sb2638468	OG0	83	NA	NA	Pbac	FALSE	FALSE	1.2143213	259	Horcal	0.905352986811482	FALSE
Pbac_sb2647008	OG0	83	NA	NA	Pbac	FALSE	FALSE	1.253979	456	Horcal	0.905352986811482	FALSE
Lampan_Lpan_C415169_01	OG0	83	NA	NA	Lampan	FALSE	FALSE	1.0811412	491	Bolinf	0.189178668742701	FALSE
Pbac_sb2665406	OG0	83	NA	NA	Pbac	FALSE	FALSE	1.0928	584	Horcal	0.905352986811482	FALSE
Horcal_Hcv1.av93.c6.g505.i2	OG0	83	NA	NA	Horcal	FALSE	FALSE	1.1176250779	498	Pbac	0.863125242341993	FALSE
Horcal_Hcv1.av93.c3.g703.i1	OG0	83	NA	NA	Horcal	FALSE	FALSE	1.2094732	513	Pbac	0.863125242341993	FALSE
Drygla_Dgla_sb293129	OG0	83	NA	NA	Drygla	FALSE	FALSE	1.1990106	355	Bolinf	0.148648648648649	FALSE
Mlei_ML1670.g15.i1	OG0	83	NA	NA	Mlei	FALSE	FALSE	1.0373476	799	Pbac	0.0196160267111853	FALSE
Coeast_Cast_sb769752	OG0	83	NA	NA	Coeast	FALSE	FALSE	1.5349906	369	Drygla	0.0040045766590389	TRUE
Coemet_Cmet_scaffold11174_01	OG0	83	NA	NA	Coemet	FALSE	FALSE	0.9857259197	317	Coeast	0.59775641025641	FALSE
Coemet_Cmet_scaffold11172_01	OG0	83	NA	NA	Coemet	FALSE	FALSE	0.9857232	317	Coeast	0.59775641025641	FALSE
Bolinf_Binf_sb1288551	OG0	83	NA	NA	Bolinf	FALSE	FALSE	1.0632186685	361	Mlei	0.210148396361896	FALSE
Lampan_Lpan_C413975_01	OG0	83	NA	NA	Lampan	FALSE	FALSE	1.0300602	484	Bolinf	0.189178668742701	FALSE
Pbac_sb2665405	OG0	83	NA	NA	Pbac	FALSE	FALSE	1.14953602	226	Horcal	0.905352986811482	FALSE
Eupdun_Edun_sb10640254	OG0	83	NA	NA	Eupdun	FALSE	FALSE	1.0489769	353	Lampan	0.454386984311447	FALSE
Horcal_Hcv1.av93.c6.g505.i1	OG0	83	NA	NA	Horcal	FALSE	FALSE	1.0933579848	498	Pbac	0.863125242341993	FALSE
Drygla_Dgla_sb290196	OG0	83	NA	NA	Drygla	FALSE	FALSE	1.2650206	243	Pbac	0.013996138996139	FALSE
