gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Gfas_gfas1.m1.18620.m1	OG0	1	NA	NA	Gfas	TRUE	FALSE	0.1889119	390	Amil	0.233284349742836	FALSE
Coeast_Cast_sb778335	OG0	1	NA	NA	Coeast	TRUE	TRUE	1.1599297023	347	Coemet	0.851830663615561	FALSE
Lcom_lcpid114233	OG0	1	NA	NA	Lcom	TRUE	TRUE	1.9625794	230	Salmac	0.0105416212286441	FALSE
Plespi_Pspi_scaffold14605_01	OG0	1	NA	NA	Plespi	TRUE	TRUE	2.081622	163	Spolac	0.105210918114144	FALSE
Cgig_XM_011427785.3	OG0	1	NA	NA	Cgig	TRUE	FALSE	0.8786279	385	Acagra	0.765387400434468	FALSE
Vmul_sbMO468356	OG0	1	NA	NA	Vmul	TRUE	TRUE	1.1964794	355	Coemet	0.58581619806966	FALSE
Xestes_maker-XT_scaffold135689-snap-gene-0.21-mRNA-1	OG0	1	NA	NA	Xestes	TRUE	FALSE	1.2230475	278	Halamb	0.591569086651054	FALSE
Nvec_v1g179399	OG0	1	NA	NA	Nvec	TRUE	FALSE	0.3380746	380	Exapal	0.795807734007951	FALSE
Tadh_TriadT49708	OG0	1	NA	NA	Tadh	TRUE	FALSE	1.0264099	322	TrH2	0.977645305514158	FALSE
Opea_EP00118_Oscarella_pearsei_P023048	OG0	1	NA	NA	Opea	TRUE	TRUE	1.1640731878	180	Plajan	0.194189040088268	FALSE
Emue_Em0003g381a.t1	OG0	1	NA	NA	Emue	TRUE	TRUE	0.96116357	330	Spolac	0.933360927152318	FALSE
Acagra_model.g2740.t1	OG0	1	NA	NA	Acagra	TRUE	FALSE	0.8277909	358	Cgig	0.738669590643275	FALSE
Dgig_XM_028553104.1	OG0	1	NA	NA	Dgig	TRUE	FALSE	0.6529535	367	Xesp	0.930909090909091	FALSE
Tcas_TC009722_001	OG0	1	NA	NA	Tcas	TRUE	FALSE	1.0094333	352	Dpul	0.460768614891914	FALSE
