gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Spur_XM_030999983.1	OG0	1	NA	NA	Spur	TRUE	TRUE	0.8496386	777	Skow	0.621086721842389	FALSE
Drygla_Dgla_sb293683	OG0	1	NA	NA	Drygla	TRUE	TRUE	2.2021931838	594	Mertsp	0.111003861003861	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA181006	OG0	1	NA	NA	Ctel	TRUE	TRUE	1.1206749	756	Acagra	0.451291512915129	FALSE
Mertsp_Mesp_sb585750	OG0	1	NA	NA	Mertsp	TRUE	TRUE	2.1327974289	379	Bolinf	0.753424657534247	FALSE
Salmac_EP00052_Salpingoeca_macrocollata_P015118	OG0	1	NA	NA	Salmac	TRUE	FALSE	2.5101756	350	Salpun	0.678018575851393	FALSE
TrH2_TrispH2_007452-RA	OG0	1	NA	NA	TrH2	TRUE	FALSE	1.97805623	950	Tadh	0.959603378626515	FALSE
Chem_TCONS_00073541	OG0	1	NA	NA	Chem	TRUE	TRUE	1.7622256	270	Hvul	0.722287968441815	FALSE
Vmul_SimC406416	OG0	1	NA	NA	Vmul	TRUE	FALSE	2.2682276	1155	Coemet	0.58581619806966	FALSE
Nemnom_g17033.t1	OG0	1	NA	NA	Nemnom	TRUE	FALSE	1.5959905	1218	Rhoesc	0.971304031965129	FALSE
Hsap_ENST00000426895	OG0	1	NA	NA	Hsap	TRUE	TRUE	1.4210665	915	Skow	0.219158200290276	FALSE
Mertsp_Mesp_sb585748	OG0	1	NA	NA	Mertsp	TRUE	TRUE	2.1067687142	598	Bolinf	0.753424657534247	FALSE
Rhoesc_Res_013654-T1	OG0	1	NA	NA	Rhoesc	TRUE	FALSE	1.4047862	1242	Nemnom	0.959651035986914	FALSE
Tadh_TriadT33802	OG0	1	NA	NA	Tadh	TRUE	FALSE	1.9868923	441	TrH2	0.977645305514158	FALSE
Tcas_TC033257_001	OG0	1	NA	NA	Tcas	TRUE	TRUE	2.4568489	879	Ctel	0.022417934347478	FALSE
Mertsp_Mesp_sb585749	OG0	1	NA	NA	Mertsp	TRUE	TRUE	2.1023414375	366	Bolinf	0.753424657534247	FALSE
Nvec_v1g95252	OG0	1	NA	NA	Nvec	TRUE	FALSE	1.098027	1148	Exapal	0.795807734007951	FALSE
Adig_XM_015924669.1	OG0	1	NA	NA	Adig	TRUE	FALSE	1.2188982	1021	Amil	0.873403456048084	FALSE
Horcal_Hcv1.av93.c4.g874.i1	OG0	1	NA	NA	Horcal	TRUE	FALSE	2.279897945	1097	Pbac	0.863125242341993	FALSE
HoiH04_mRNA7756	OG0	1	NA	NA	HoiH04	TRUE	FALSE	2.01814329	1025	Hhon	0.932933683027351	FALSE
Pbac_sb2667280	OG0	1	NA	NA	Pbac	TRUE	TRUE	2.5337672	685	Horcal	0.905352986811482	FALSE
Eupdun_Edun_sb10620123	OG0	1	NA	NA	Eupdun	TRUE	FALSE	2.1875556	651	Lampan	0.454386984311447	FALSE
Plespi_Pspi_C614156_01	OG0	1	NA	NA	Plespi	TRUE	FALSE	1.4836476	932	Xestes	0.088833746898263	FALSE
Plajan_Pjan_C571266_01	OG0	1	NA	NA	Plajan	TRUE	FALSE	1.3498416	1074	Opea	0.627450980392157	FALSE
Cgig_XM_011427890.3	OG0	1	NA	NA	Cgig	TRUE	FALSE	1.1384199	1403	Acagra	0.765387400434468	FALSE
Codhol_EP00042_Codosiga_hollandica_P047472	OG0	1	NA	NA	Codhol	TRUE	TRUE	3.0781532	155	Saldol	0.233832807570978	FALSE
Lcom_lcpid80272	OG0	1	NA	NA	Lcom	TRUE	TRUE	1.5947535532	562	Leuniv	0.310796074154853	FALSE
Stycar_maker-SC_scaffold1517-augustus-gene-0.3-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	FALSE	1.7483746	213	Xestes	0.052267818574514	FALSE
Sros_EGD79252	OG0	1	NA	NA	Sros	TRUE	FALSE	2.4619971	1320	Microa	0.958815958815959	FALSE
Leuniv_Lniv_scaffold18942_01	OG0	1	NA	NA	Leuniv	TRUE	FALSE	1.5744011	394	Scil	0.390832328106152	FALSE
Diagra_EP00040_Diaphanoeca_grandis_P042253	OG0	1	NA	NA	Diagra	TRUE	TRUE	2.9267624	215	Didcos	0.0816653322658127	FALSE
Saldol_EP00054_Salpingoeca_dolichothecata_P027622	OG0	1	NA	NA	Saldol	TRUE	FALSE	2.6348262	837	Codhol	0.0744801512287335	FALSE
Acaspe_EP00035_Acanthoeca_spectabilis_P007926	OG0	1	NA	NA	Acaspe	TRUE	FALSE	2.8713439	1151	Helnan	0.953877551020408	FALSE
Beraby_Baby_sb337567	OG0	1	NA	NA	Beraby	TRUE	TRUE	2.2123737418	1092	Mlei	0.493168796826796	FALSE
Salurc_EP00051_Salpingoeca_urceolata_P015692	OG0	1	NA	NA	Salurc	TRUE	TRUE	2.5473817805	543	Salkve	0.291891891891892	FALSE
Spis_XP_022784446_1	OG0	1	NA	NA	Spis	TRUE	FALSE	1.1555479	1234	Pocdam	0.896676300578035	FALSE
Hsap_ENST00000433034	OG0	1	NA	NA	Hsap	TRUE	TRUE	3.2156435	187	Skow	0.219158200290276	FALSE
Drygla_Dgla_sb293684	OG0	1	NA	NA	Drygla	TRUE	TRUE	2.2021935323	577	Mertsp	0.111003861003861	FALSE
Morvir_scaffold368.g8.t2	OG0	1	NA	NA	Morvir	TRUE	FALSE	1.4039665	1231	Sanmal	0.306591337099812	FALSE
Bolinf_Binf_sb1180682	OG0	1	NA	NA	Bolinf	TRUE	TRUE	2.2554300237	397	Mertsp	0.664432742939205	FALSE
Mertsp_Mesp_sb585747	OG0	1	NA	NA	Mertsp	TRUE	TRUE	2.1023480876	671	Bolinf	0.753424657534247	FALSE
Microa_EP00043_Microstomoeca_roanoka_P008574	OG0	1	NA	NA	Microa	TRUE	TRUE	2.4712223414	994	Sros	0.9	FALSE
