gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Microa_EP00043_Microstomoeca_roanoka_P025297	OG0	1	NA	NA	Microa	TRUE	FALSE	0.8894303	224	Sros	0.9	FALSE
Vmul_Simscaffold9169_01	OG0	1	NA	NA	Vmul	TRUE	FALSE	0.8236973	229	Coemet	0.58581619806966	FALSE
Mertsp_Mesp_sb562334	OG0	1	NA	NA	Mertsp	TRUE	TRUE	0.8491338944	228	Bolinf	0.753424657534247	FALSE
Mertsp_Mesp_sb562332	OG0	1	NA	NA	Mertsp	TRUE	TRUE	0.8491338944	243	Bolinf	0.753424657534247	FALSE
Emue_Em0008g1021a.t1	OG0	1	NA	NA	Emue	TRUE	FALSE	0.8026632	215	Spolac	0.933360927152318	FALSE
Cscu_XM_023387292.1	OG0	1	NA	NA	Cscu	TRUE	TRUE	1.1918491921	251	Plespi	0.00113808801213961	TRUE
Eupdun_Edun_sb10644800	OG0	1	NA	NA	Eupdun	TRUE	TRUE	0.6892330447	232	Lampan	0.454386984311447	FALSE
Bolinf_Binf_sb1249204	OG0	1	NA	NA	Bolinf	TRUE	TRUE	0.8550995199	205	Mertsp	0.664432742939205	FALSE
Bolinf_Binf_sb1249201	OG0	1	NA	NA	Bolinf	TRUE	TRUE	1.1318057999	219	Mertsp	0.664432742939205	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA221281	OG0	1	NA	NA	Ctel	TRUE	FALSE	0.6591868	215	Cgig	0.276752767527675	FALSE
Gasp_gasp1.m3.17735.m1	OG0	1	NA	NA	Gasp	TRUE	FALSE	0.4956257	220	Fspp	0.775792927451695	FALSE
Hsap_ENST00000332439	OG0	1	NA	NA	Hsap	TRUE	FALSE	0.9905471	228	Bralan	0.501451378809869	FALSE
Coemet_Cmet_scaffold19100_01	OG0	1	NA	NA	Coemet	TRUE	FALSE	0.8435363	224	Vmul	0.262019230769231	FALSE
Hhon_g01740.t1	OG0	1	NA	NA	Hhon	TRUE	FALSE	0.64507052	216	HoiH04	0.944380514000767	FALSE
Bolinf_Binf_sb1249199	OG0	1	NA	NA	Bolinf	TRUE	TRUE	1.1318057999	219	Mertsp	0.664432742939205	FALSE
Mertsp_Mesp_sb562330	OG0	1	NA	NA	Mertsp	TRUE	TRUE	0.8491338944	267	Bolinf	0.753424657534247	FALSE
Drygla_Dgla_sb293738	OG0	1	NA	NA	Drygla	TRUE	TRUE	0.8103292999	226	Bolinf	0.148648648648649	FALSE
Bolinf_Binf_sb1249185	OG0	1	NA	NA	Bolinf	TRUE	TRUE	0.8221845653	268	Mertsp	0.664432742939205	FALSE
Aque_Aqu2.1.36201_001	OG0	1	NA	NA	Aque	TRUE	FALSE	0.7773795	271	Halamb	0.784065524944155	FALSE
Lcom_lcpid90752	OG0	1	NA	NA	Lcom	TRUE	FALSE	1.2212323	220	Gracom	0.183933115230825	FALSE
Stycar_augustus_masked-SC_scaffold23-processed-gene-0.15-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	TRUE	0.64242387	215	Tetwil	0.623758099352052	FALSE
Eupdun_Edun_sb10644799	OG0	1	NA	NA	Eupdun	TRUE	TRUE	0.7537246	176	Lampan	0.454386984311447	FALSE
Exapal_XM_021044761.2	OG0	1	NA	NA	Exapal	TRUE	FALSE	0.5454741	217	Gfas	0.0453050785531604	FALSE
Bolinf_Binf_sb1249197	OG0	1	NA	NA	Bolinf	TRUE	TRUE	0.8221845653	229	Mertsp	0.664432742939205	FALSE
Aaur_scaffold1289.g8.t1	OG0	1	NA	NA	Aaur	TRUE	FALSE	0.7023453	70	Nemnom	0.198672356567093	FALSE
Bolinf_Binf_sb1249189	OG0	1	NA	NA	Bolinf	TRUE	TRUE	0.8550995199	244	Mertsp	0.664432742939205	FALSE
Bolinf_Binf_sb1249203	OG0	1	NA	NA	Bolinf	TRUE	TRUE	0.8550995199	205	Mertsp	0.664432742939205	FALSE
Morvir_scaffold154.g24.t1	OG0	1	NA	NA	Morvir	TRUE	TRUE	0.488162	132	Sanmal	0.306591337099812	FALSE
Chem_TCONS_00022900	OG0	1	NA	NA	Chem	TRUE	FALSE	0.6186939	217	Morvir	0.100197238658777	FALSE
Spis_XP_022783408_1	OG0	1	NA	NA	Spis	TRUE	FALSE	0.4955387	220	Pocdam	0.896676300578035	FALSE
Tadh_TriadT27077	OG0	1	NA	NA	Tadh	TRUE	FALSE	0.64300575	216	TrH2	0.977645305514158	FALSE
Drygla_Dgla_sb293737	OG0	1	NA	NA	Drygla	TRUE	TRUE	0.8103292999	282	Bolinf	0.148648648648649	FALSE
Hvul_g15439_1	OG0	1	NA	NA	Hvul	TRUE	FALSE	0.9840739	196	Chem	0.788721804511278	FALSE
Bolinf_Binf_sb1249196	OG0	1	NA	NA	Bolinf	TRUE	TRUE	1.1318057999	219	Mertsp	0.664432742939205	FALSE
Horcal_Hcv1.av93.c4.g446.i2	OG0	1	NA	NA	Horcal	TRUE	TRUE	0.7799422999	243	Pbac	0.863125242341993	FALSE
HoiH11_mRNA6377	OG0	1	NA	NA	HoiH11	TRUE	FALSE	0.6530828	216	HoiH23	0.35959595959596	FALSE
Bolinf_Binf_sb1249194	OG0	1	NA	NA	Bolinf	TRUE	TRUE	0.8221845653	229	Mertsp	0.664432742939205	FALSE
Mertsp_Mesp_sb562335	OG0	1	NA	NA	Mertsp	TRUE	TRUE	0.8491338944	204	Bolinf	0.753424657534247	FALSE
Bolinf_Binf_sb1249187	OG0	1	NA	NA	Bolinf	TRUE	TRUE	0.8221845653	268	Mertsp	0.664432742939205	FALSE
Spolac_c77876_g1_i1_m.1965c77876-g1	OG0	1	NA	NA	Spolac	TRUE	FALSE	0.7629907	173	Emue	0.829240649792218	FALSE
Nvec_v1g236523	OG0	1	NA	NA	Nvec	TRUE	FALSE	0.47140041	84	Gfas	0.0513191181785327	FALSE
Bralan_BLAG11000340_1	OG0	1	NA	NA	Bralan	TRUE	FALSE	0.4206981	218	Nvec	0.00579710144927536	TRUE
Bolinf_Binf_sb1249190	OG0	1	NA	NA	Bolinf	TRUE	TRUE	0.8550995199	244	Mertsp	0.664432742939205	FALSE
Bolinf_Binf_sb1249191	OG0	1	NA	NA	Bolinf	TRUE	TRUE	0.8550995199	244	Mertsp	0.664432742939205	FALSE
Beraby_Baby_sb337717	OG0	1	NA	NA	Beraby	TRUE	TRUE	0.7781619999	235	Mlei	0.493168796826796	FALSE
Amil_Amillepora32209-RA	OG0	1	NA	NA	Amil	TRUE	FALSE	0.6510239	178	Gfas	0.103240391861341	FALSE
Bolinf_Binf_sb1249202	OG0	1	NA	NA	Bolinf	TRUE	TRUE	0.8550995199	205	Mertsp	0.664432742939205	FALSE
Stycar_snap_masked-SC_scaffold134899-processed-gene-0.13-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	TRUE	0.6366689999	215	Tetwil	0.623758099352052	FALSE
Mlei_ML0153.g4.i1	OG0	1	NA	NA	Mlei	TRUE	FALSE	0.7591476	225	Beraby	0.287562604340568	FALSE
Adig_XM_015924131.1	OG0	1	NA	NA	Adig	TRUE	FALSE	0.5714897	204	Gfas	0.0781367392937641	FALSE
Mertsp_Mesp_sb562331	OG0	1	NA	NA	Mertsp	TRUE	TRUE	0.8491338944	243	Bolinf	0.753424657534247	FALSE
Fspp_ffun1.m4.22038.m1	OG0	1	NA	NA	Fspp	TRUE	FALSE	0.5125503	210	Gasp	0.757231783229586	FALSE
TrH2_TrispH2_008458-RA	OG0	1	NA	NA	TrH2	TRUE	FALSE	0.64295976	216	Tadh	0.959603378626515	FALSE
Nemnom_g3986.t1	OG0	1	NA	NA	Nemnom	TRUE	FALSE	0.5275841	215	Sanmal	0.00871776244097348	TRUE
