gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Cscu_XM_023354683.1	OG0	100	NA	NA	Cscu	FALSE	FALSE	1.84363942	138	Skow	0.10432473444613	FALSE
Cscu_XM_023362406.1	OG0	100	NA	NA	Cscu	FALSE	FALSE	1.8376934549	164	Skow	0.10432473444613	FALSE
Cscu_XM_023367975.1	OG0	100	NA	NA	Cscu	FALSE	FALSE	1.8376961137	164	Skow	0.10432473444613	FALSE
Cscu_XM_023383618.1	OG0	100	NA	NA	Cscu	FALSE	FALSE	1.837697742	171	Skow	0.10432473444613	FALSE
Cscu_XM_023369617.1	OG0	100	NA	NA	Cscu	FALSE	FALSE	1.8376934549	164	Skow	0.10432473444613	FALSE
Cscu_XM_023383760.1	OG0	100	NA	NA	Cscu	FALSE	FALSE	1.8376934549	164	Skow	0.10432473444613	FALSE
Cscu_XM_023368547.1	OG0	100	NA	NA	Cscu	FALSE	FALSE	1.8436419247	164	Skow	0.10432473444613	FALSE
Cscu_XM_023381867.1	OG0	100	NA	NA	Cscu	FALSE	FALSE	1.8436419247	164	Skow	0.10432473444613	FALSE
Cscu_XM_023374016.1	OG0	100	NA	NA	Cscu	FALSE	FALSE	1.8436419247	164	Skow	0.10432473444613	FALSE
Cscu_XM_023369631.1	OG1	62	NA	NA	Cscu	FALSE	FALSE	1.8748594	384	Skow	0.10432473444613	FALSE
Cscu_XM_023369630.1	OG1	62	NA	NA	Cscu	FALSE	FALSE	1.9129055	513	Skow	0.10432473444613	FALSE
Cscu_XM_023369629.1	OG1	62	NA	NA	Cscu	FALSE	FALSE	1.8846800557	382	Skow	0.10432473444613	FALSE
Cscu_XM_023369615.1	OG2	71	NA	NA	Cscu	TRUE	FALSE	1.8376948429	409	Skow	0.10432473444613	FALSE
Opea_EP00118_Oscarella_pearsei_P004670	OG2	71	NA	NA	Opea	TRUE	FALSE	3.9132959619	415	Ocar	0.713865391688121	FALSE
Clacor_Ccor_scaffold13721_01	OG2	71	NA	NA	Clacor	TRUE	FALSE	5.1350184972	466	Lcom	0.234600262123198	FALSE
Spolac_c102309_g1_i3_m.28791c102309-g1	OG2	71	NA	NA	Spolac	TRUE	TRUE	4.3774845972	444	Emue	0.829240649792218	FALSE
Gfas_gfas1.m1.15674.m1	OG2	71	NA	NA	Gfas	TRUE	FALSE	3.5448846972	416	Amil	0.233284349742836	FALSE
HoiH06_mRNA8108	OG2	71	NA	NA	HoiH06	TRUE	FALSE	4.1624500972	271	HoiH23	0.945999211667324	FALSE
Skow_XM_006817087.1	OG2	71	NA	NA	Skow	TRUE	FALSE	3.1419456972	417	Spur	0.449323088181486	FALSE
Plespi_Pspi_C613096_01	OG2	71	NA	NA	Plespi	TRUE	FALSE	4.2351986972	413	Stycar	0.292307692307692	FALSE
Helnan_EP00037_Helgoeca_nana_P033466	OG2	71	NA	NA	Helnan	TRUE	FALSE	4.7989624972	469	Acaspe	0.950366151342555	FALSE
Tetwil_g14574.t2	OG2	71	NA	NA	Tetwil	TRUE	FALSE	4.4083416972	517	Stycar	0.561117578579744	FALSE
Leuniv_Lniv_scaffold25832_01	OG2	71	NA	NA	Leuniv	TRUE	FALSE	4.7183140972	500	Lcom	0.213108162444713	FALSE
Vmul_Simscaffold15989_01	OG2	71	NA	NA	Vmul	TRUE	FALSE	4.5609290972	412	Coemet	0.58581619806966	FALSE
Gasp_gasp1.m3.1945.m1	OG2	71	NA	NA	Gasp	TRUE	FALSE	3.5127441972	430	Fspp	0.775792927451695	FALSE
Coemet_Cmet_scaffold16551_01	OG2	71	NA	NA	Coemet	TRUE	FALSE	4.5299995972	404	Vmul	0.262019230769231	FALSE
Chem_TCONS_00029822	OG2	71	NA	NA	Chem	TRUE	FALSE	3.7967405972	464	Hvul	0.722287968441815	FALSE
Aque_Aqu2.1.25304_001	OG2	71	NA	NA	Aque	TRUE	FALSE	4.7618931972	476	Halamb	0.784065524944155	FALSE
Didcos_EP00039_Didymoeca_costata_P020091	OG2	71	NA	NA	Didcos	TRUE	FALSE	4.6191867972	457	Stedip	0.303178484107579	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA150088	OG2	71	NA	NA	Ctel	TRUE	FALSE	3.2649009972	363	Acagra	0.451291512915129	FALSE
Pbac_sb2651004	OG2	71	NA	NA	Pbac	TRUE	TRUE	4.5301804972	353	Horcal	0.905352986811482	FALSE
Stycar_maker-SC_scaffold3116-snap-gene-0.19-mRNA-1	OG2	71	NA	NA	Stycar	TRUE	FALSE	4.3505526972	389	Tetwil	0.623758099352052	FALSE
HoiH04_mRNA6716	OG2	71	NA	NA	HoiH04	TRUE	FALSE	4.2963698572	407	Hhon	0.932933683027351	FALSE
Nemnom_g1987.t1	OG2	71	NA	NA	Nemnom	TRUE	FALSE	4.0319693972	415	Rhoesc	0.971304031965129	FALSE
Salmac_EP00052_Salpingoeca_macrocollata_P017825	OG2	71	NA	NA	Salmac	TRUE	FALSE	4.6307254972	437	Salpun	0.678018575851393	FALSE
Spolac_c102309_g1_i1_m.28790c102309-g1	OG2	71	NA	NA	Spolac	TRUE	TRUE	4.3774845972	463	Emue	0.829240649792218	FALSE
Halamb_c46863_g1_i1m.21340	OG2	71	NA	NA	Halamb	TRUE	FALSE	4.6564311972	502	Aque	0.806740614334471	FALSE
Xestes_maker-XT_scaffold4937-snap-gene-0.19-mRNA-1	OG2	71	NA	NA	Xestes	TRUE	FALSE	4.5542961972	513	Halamb	0.591569086651054	FALSE
Horcal_Hcv1.av93.c12.g246.i1	OG2	71	NA	NA	Horcal	TRUE	TRUE	4.4978026972	423	Pbac	0.863125242341993	FALSE
Emue_Em0018g1178a.t1	OG2	71	NA	NA	Emue	TRUE	TRUE	4.3826262972	414	Spolac	0.933360927152318	FALSE
Xesp_005590-T1	OG2	71	NA	NA	Xesp	TRUE	FALSE	3.9658704972	399	Dgig	0.973204317082248	FALSE
