metacell	num_cells	tot_umis	cell_size_mean	cell_size_Q1	cell_size_Q2	cell_size_Q3	log2_fc_mean	log2_fc_Q1	log2_fc_Q2	log2_fc_Q3	log2_fc_Qp95
1	84	90705	1079.82142857143	885.75	1077.5	1251.75	0.348172273546279	0.105272550580374	0.158560073630713	0.300129966165004	0.7107870599124
2	93	113769	1223.32258064516	1041	1168	1335	0.35629372990855	0.0856332954847426	0.141040548302259	0.259902987122094	0.659202868635374
3	75	67926	905.68	716	898	1079.5	0.397410108470412	0.0977758225364583	0.156200128293067	0.317467233528769	0.772206612478351
4	101	86458	856.019801980198	666	809	1049	0.415853360650844	0.0974695146114462	0.152149127602915	0.306310983285591	0.772115078421198
5	72	67624	939.222222222222	780.25	911	1046.25	0.408784871905406	0.0952120571420064	0.157844710691619	0.316689715225913	0.763498087542157
6	87	68755	790.287356321839	671	780	890.5	0.453975814153434	0.0946281636124451	0.145603120945242	0.313181137869911	0.74981716264209
7	78	109006	1397.51282051282	1108.25	1364.5	1641.75	0.368681990541356	0.0893237157099461	0.153748258715724	0.293308319915105	0.802627734225547
8	62	45570	735	510.25	734	889.5	0.537171852185422	0.142791457621023	0.213186184254982	0.436104777723872	1.09992303586282
9	102	90469	886.950980392157	493.5	679	1043	0.472109000245886	0.106854831575558	0.158154760154769	0.361549337499877	1.2806717482871
10	69	61955	897.898550724638	658	834	1019	0.403780217490123	0.115444009470821	0.182027089605614	0.363795170446116	0.870250363809444
11	64	71355	1114.921875	762.25	1053	1371	0.43530505781277	0.101734864063906	0.166423170539765	0.347356501322724	0.957541886782912
12	56	160650	2868.75	1960.75	2621	3498.5	0.262216736996692	0.061312451931508	0.120842667933522	0.23737185729252	0.665077909208295
13	58	105429	1817.74137931034	1255.75	1597	2350.75	0.397548172902941	0.092396661600502	0.150133001303495	0.304927241165361	0.799416642451048
14	62	63431	1023.08064516129	726.75	896.5	1163.25	0.551516191355295	0.111954502150252	0.183792900530132	0.429992908869974	1.38016715413122
15	92	78554	853.847826086957	590.5	697.5	960	0.615483532516135	0.122436228900473	0.212496013005109	0.493620088555076	1.36985924969568
16	91	81099	891.197802197802	457.5	704	1100.5	0.712486320000182	0.113180712280851	0.159913064694049	0.504232095447032	1.94592816414098
17	89	54338	610.539325842697	426	565	774	0.725396998213332	0.115807370051414	0.173844027840419	0.454587384787917	1.91826842338336
18	60	31518	525.3	362.75	495	662.5	0.60612287419946	0.18782554975367	0.288295093493206	0.531032277702652	1.34470660033335
19	68	54164	796.529411764706	581.25	725	957	0.686876812034038	0.124260684145837	0.205333735846331	0.466550135815889	1.32618435854982
20	52	25469	489.788461538462	363.25	453.5	584.5	0.776388059711673	0.191861503084207	0.349337228788522	0.576701289561116	1.3031471111489
21	46	21996	478.173913043478	307.25	401.5	640	0.531208233779224	0.230575359051974	0.39781432512144	0.572020779713918	0.990259558449779
22	67	43626	651.134328358209	429.5	550	855.5	0.505107006808908	0.177130176108399	0.290599114261602	0.565411448865321	1.22491331436748
23	84	56804	676.238095238095	563.5	676.5	778.5	0.564513586060504	0.114388697360023	0.183835453235281	0.374486065238525	0.887003546941697
24	84	71992	857.047619047619	688	822.5	947	0.571206666390254	0.087538780379704	0.13612494848601	0.320915962166905	0.838402652464495
25	66	37761	572.136363636364	400.25	522	663.75	0.498266057780273	0.135644680602684	0.244313453303834	0.408771517762822	0.833321790648552
26	26	19307	742.576923076923	564.75	669	832.5	0.666505133549119	0.23916019687324	0.411526212083316	0.647927407275294	1.22542843285536
27	111	68559	617.648648648649	383.5	616	822	0.482213064700114	0.117791302967397	0.178242653437182	0.385337952165896	1.04761467004395
28	93	51280	551.397849462366	444	528	632	0.5886954457769	0.125845196227581	0.185225166030066	0.426085968533049	1.07949546967993
29	30	11309	376.966666666667	306.25	363.5	459.25	0.896146552692196	0.404200016869389	0.603318711103886	0.793856540209353	1.47803440420504
30	85	50458	593.623529411765	449	553	668	0.608942482954038	0.097472275709796	0.186415299886285	0.29765834619386	0.738874254502545
31	74	27152	366.918918918919	275.75	355.5	430	0.71293254056712	0.158588856404734	0.311013402133899	0.446042711806416	0.972504544888215
32	68	29852	439	359	443	518.75	0.782350770367217	0.146009592995904	0.291323841572695	0.423011839842597	0.949761605020438
33	120	50006	416.716666666667	279.75	394	520.75	0.564166675791117	0.1190158632241	0.187785358153768	0.354827999153409	0.931179745949562
34	66	53509	810.742424242424	630	761	863.25	0.515611060458382	0.115994796805512	0.176604948817589	0.360241787052047	0.852736958833727
35	34	18639	548.205882352941	420	529	646.5	0.735529797785544	0.252619951731215	0.40480674858184	0.562500938504505	1.08793306107332
36	124	129248	1042.32258064516	676	978	1327.75	0.32958204586423	0.0755728946850001	0.105105529029842	0.193669199169585	0.467640570155995
37	123	294147	2391.43902439024	1373.5	1971	3068	0.238529802972659	0.0336959905041565	0.0725349785299295	0.144576844626464	0.41534539831795
38	111	162803	1466.69369369369	1152	1369	1646.5	0.273830732703965	0.0603366334348156	0.140195926633495	0.262142919518569	0.597945478081629
39	110	145812	1325.56363636364	1108.25	1302.5	1507.75	0.287917611135571	0.0672079571111119	0.14304121919752	0.265863581156163	0.602195461320936
40	95	81392	856.757894736842	726	857	974	0.356520329656249	0.118323873585817	0.19870830378095	0.33889741791333	0.76046453142105
41	64	54503	851.609375	745	820	993.5	0.373043142520268	0.122499895560276	0.183327908066581	0.35060109674583	0.736870407863189
42	76	56588	744.578947368421	558	704	867.5	0.372747741359492	0.125571330061722	0.185033065749702	0.350246983536181	0.768585281577492
43	35	25856	738.742857142857	555	728	882	0.506323106823217	0.179005301502835	0.335029519478794	0.502109389440145	0.907944147225179
44	31	15101	487.129032258065	356.5	467	592.5	0.709038449875021	0.332742494955115	0.503295571004131	0.719939455416486	1.27056521513219
45	37	16992	459.243243243243	347	503	565	0.675484226633072	0.278242727545367	0.437580180944547	0.619210501461353	1.15999283736361
46	109	55119	505.678899082569	395	503	612	0.51063301092905	0.132453701494755	0.193896814655169	0.376149661799932	0.838876981751376
47	54	27615	511.388888888889	410.75	474.5	584.75	0.587620541660811	0.191548372476398	0.324950814824281	0.519961056919744	1.0216832827816
48	73	37392	512.219178082192	412	505	594	0.582633266459023	0.12241305565535	0.246415371202178	0.350769790652047	0.727362695668921
49	64	29528	461.375	348.75	435.5	537.5	0.576854408394728	0.137196360403868	0.264837601474654	0.401740351609574	0.808399640407162
50	67	42369	632.373134328358	479.5	623	700	0.576670989184102	0.135917512388654	0.219644845833872	0.412081169368355	0.925142495870321
51	95	91165	959.631578947368	784.5	949	1099	0.365519452984666	0.105287086060587	0.154426757982163	0.288375623483814	0.652049385189275
52	58	36335	626.465517241379	463.5	611	730.75	0.477049235810234	0.174277265480494	0.253275496828571	0.471060030756974	1.00785975055757
53	32	25744	804.5	470.5	622.5	773.5	0.485343969623527	0.209426948864771	0.347306584019875	0.520737780913234	0.984955452639196
54	38	16219	426.815789473684	305.75	412	503.5	0.651758710611121	0.306792448095484	0.479118787441884	0.688036360579029	1.21277513656519
55	66	35914	544.151515151515	421	515	634.75	0.44884638933171	0.173240248908991	0.255825765293812	0.469010173667665	0.886525576886462
56	54	21933	406.166666666667	289.5	391.5	498	0.553196473415036	0.21454373543024	0.362610204274049	0.527337856341479	0.969639025089525
57	22	11650	529.545454545455	438.25	520	613.5	0.818356661634835	0.391282087717321	0.584043908466108	0.795867295894419	1.3871839959068
58	48	23883	497.5625	389	460.5	587.5	0.623801682237486	0.223816307325124	0.369976540889909	0.571149705321127	1.21502892880793
59	66	33876	513.272727272727	385.75	488	637.5	0.512775714568884	0.151611760387639	0.269860539106115	0.451535692687949	0.967898730118839
60	28	11780	420.714285714286	321.25	409.5	512	0.766629067856958	0.34739389153969	0.545955228111177	0.674238051576689	1.27611379775636
61	51	22956	450.117647058824	308	434	603.5	0.575455536207852	0.202461732762836	0.348534527678973	0.49807922896931	0.910272635661864
62	125	85976	687.808	520	650	801	0.349546230557391	0.104090981402123	0.150433951931418	0.292559350676653	0.69414117824945
63	82	49031	597.939024390244	456.5	554.5	734.25	0.439558533999975	0.110579461127911	0.191522673563363	0.354101940890358	0.731962370821259
64	67	50140	748.358208955224	611.5	743	854	0.452175978782691	0.157529715211206	0.229629711676949	0.406333277146673	0.818670913004681
65	73	48639	666.287671232877	538	623	748	0.470658957232929	0.127008735366284	0.193061712952916	0.364841933905853	0.730265120894121
66	75	55550	740.666666666667	615	720	851.5	0.38245866876236	0.121091962216953	0.171351429268038	0.324094690453177	0.686080382316121
67	93	47158	507.075268817204	398	492	595	0.41823488848052	0.113357231269206	0.198535794073466	0.335756156161641	0.677098260638087
68	25	24210	968.4	860	899	1048	0.581124682285567	0.209178561713777	0.367720099553721	0.527186217963764	0.949550916302974
69	124	223671	1803.79838709677	1394.75	1750	2092	0.343128288516577	0.0450812587559238	0.116192528467757	0.223301481004624	0.603080680003673
70	46	71743	1559.63043478261	1296.75	1558.5	1870.75	0.481281849566221	0.0908584047785754	0.134019664268479	0.2870709601324	0.699475139330785
71	64	113424	1772.25	1340.25	1641.5	2117.25	0.486391503515364	0.0855269646559296	0.0995540433326501	0.205632147969919	0.568612957382295
72	39	43407	1113	733.5	952	1352.5	0.528539141108715	0.140200059453519	0.215508465745478	0.406117781069518	0.841020685092741
73	104	146537	1409.00961538462	1102.5	1294.5	1532	0.416378415228635	0.0668949252830064	0.106862138237887	0.20147284173964	0.57643300637103
74	83	61741	743.867469879518	579.5	698	889.5	0.457143178843691	0.0935146317727735	0.154112653977488	0.288222659547849	0.571000712983122
75	85	80828	950.917647058823	706	953	1103	0.60687128252554	0.0725490171959962	0.119165486317048	0.224604606255272	0.486076022136822
76	60	22392	373.2	215	347	493.25	0.62652794038318	0.221986827960455	0.391048615876219	0.547699816855633	0.95972094002126
77	65	58208	895.507692307692	689	855	1055	0.569932560943848	0.119830359782676	0.173259735894399	0.338140679597301	0.788933769517045
78	51	73683	1444.76470588235	1067.5	1449	1758	0.499387838313741	0.081231787166722	0.130553604726255	0.251838371188376	0.587080532597276
79	46	63091	1371.54347826087	1034.5	1378.5	1540	0.546016178726522	0.114395607961632	0.156264326270516	0.298444338808457	0.691827183635036
80	113	170424	1508.17699115044	1195	1389	1697	0.521448177178417	0.0576885980854219	0.077039439931773	0.145608867614321	0.415113168545967
81	88	158756	1804.04545454545	1305	1707	2215.5	0.472763313562439	0.0618917040019144	0.121437799915739	0.209302561592005	0.529947898524019
82	40	104560	2614	2132	2611	3113	0.403107134305171	0.0933837406353277	0.131312376637589	0.267495519266433	0.659403306728768
83	41	83201	2029.29268292683	1632	2040	2446	0.373350923308161	0.110849445082647	0.157935834344499	0.297654071898623	0.65295686976068
84	62	118262	1907.45161290323	1529	1909	2185	0.33906229455414	0.08262085405227	0.121905607108308	0.236187204766839	0.588914488041553
85	40	186786	4669.65	2873.75	4509	5603.75	0.302659922315644	0.0530175449963215	0.0966774305141761	0.180225680748029	0.486603404508817
86	64	164819	2575.296875	2116.75	2508.5	2955.5	0.390474613985187	0.0597479011173643	0.0938725722814747	0.174070376217798	0.478736722928983
87	87	178463	2051.29885057471	1695	1965	2411.5	0.401680466780561	0.0551886558060887	0.0867158244311425	0.160821003312479	0.497621043910838
88	116	215353	1856.49137931034	1520.5	1840.5	2139.25	0.362997073277434	0.0458384185762067	0.0869368279774545	0.154608388244268	0.496635549144618
89	65	164301	2527.70769230769	1859	2380	2953	0.454572729448485	0.0599275129226531	0.0878178022852173	0.174545953776119	0.587434780863504
90	95	212563	2237.50526315789	1845.5	2144	2455	0.451341476867487	0.0464607119016019	0.0744296396446943	0.139310293034907	0.476871058648782
91	92	317365	3449.61956521739	2720.5	3398.5	4054.75	0.413299670686434	0.0312867459210992	0.0679735306247167	0.142183608722607	0.469029060573382
92	73	163506	2239.80821917808	1881	2175	2551	0.502472534692268	0.0601783882644358	0.0749869583896279	0.16409035399942	0.530831589715128
93	74	240626	3251.7027027027	2564.25	3170.5	3875.75	0.441099536560267	0.0411607222667459	0.0699491338909727	0.129239230339196	0.456001077396879
94	103	279109	2709.79611650485	2244	2612	3238	0.486986120559417	0.0355085354623871	0.0703952618815795	0.12925179554429	0.482599879380906
95	108	341345	3160.60185185185	1994.75	2907	4152.75	0.31857520761204	0.0290947282089988	0.0746233210806161	0.157648200781787	0.535604377857745
96	78	198986	2551.10256410256	1810	2327	2856.25	0.474057584838629	0.0496157173401513	0.0821494231579259	0.166247225957854	0.535300689265753
97	124	291732	2352.67741935484	1720.25	2091	2510.25	0.398556276264628	0.0339709085598255	0.0673441863508793	0.182425664069544	0.826542194667073
98	62	104629	1687.56451612903	1125.75	1458	1792	0.546835102317911	0.0802186038811313	0.104632382461807	0.242940362012304	0.686443000283985
