4	5	6	18	8	11	12	19	1	2	3	9	16	14	17	22	21	7	10	20	15	13
Tadh_TriadG51255	0	0.0181047905275736	0.0126967466702782	0.0120287728245964	0.0274778116670788	0	0	0	0	0	0	0	0	0	0.0229194838532236	0.0121447656060238	0	0	0	0.100441944556047	0.018490782345001	0.0151847605742876
Tadh_TriadG51256	0	0	0	0	0	0	0	0	0	0	0	0.0145074713477441	0	0	0	0.0121447656060238	0	0	0	0	0	0
Tadh_TriadG51257	0.0147891802357395	0.0181047905275736	0.00846449778018546	0	0	0	0	0	0	0.0406256347755434	0	0.0145074713477441	0	0	0	0.0121447656060238	0	0	0	0	0.018490782345001	0.00759238028714382
Tadh_TriadG51262	0.0443675407072186	0.0362095810551472	0.0126967466702782	0	0	0	0	0	0	0	0.0295525740291979	0.0145074713477441	0	0	0	0.0242895312120476	0.0250695680513425	0.0295936787902104	0	0.0334806481853489	0	0
Tadh_TriadG18273	0	0	0.00846449778018546	0.0240575456491929	0.0549556233341577	0	0	0.0134707348285849	0	0	0	0	0	0.0390777647518562	0.0229194838532236	0.0121447656060238	0.0250695680513425	0	0.0213137814911122	0.200883889112093	0	0.00759238028714382
Tadh_TriadG18815	0	0	0.0507869866811127	0.0240575456491929	0.109911246668315	0	0.0501529665479713	0.0269414696571698	0.0390854016025015	0.0203128173877717	0.0295525740291979	0.0145074713477441	0	0	0.114597419266118	0.0121447656060238	0.050139136102685	0.118374715160842	0	0.100441944556047	0	0.0151847605742876
Tadh_orphan_2	0	0	0.00423224889009273	0	0	0	0	0	0	0	0	0	0	0	0	0.0121447656060238	0	0	0	0	0	0
Tadh_TriadG49541	0	0.0181047905275736	0.0169289955603709	0.0120287728245964	0	0	0.0250764832739857	0	0	0	0	0	0	0.0390777647518562	0	0	0	0	0.0213137814911122	0	0	0
Tadh_TriadG51271	0.0147891802357395	0	0.00846449778018546	0.0120287728245964	0.0274778116670788	0.030213762368759	0	0.0134707348285849	0	0.0203128173877717	0	0.0290149426954882	0.020236360692893	0	0.0458389677064472	0.0242895312120476	0.0250695680513425	0.0295936787902104	0.0106568907455561	0	0.036981564690002	0.0151847605742876
