gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Drygla_Dgla_sb275005	OG0	1	NA	NA	Drygla	TRUE	FALSE	1.327285	267	Beraby	0.227872545864178	FALSE
Spolac_c98807_g1_i1_m.18054c98807-g1	OG0	1	NA	NA	Spolac	TRUE	TRUE	2.1978116	260	Emue	0.822030141843972	FALSE
Hhon_g00567.t1	OG0	1	NA	NA	Hhon	TRUE	FALSE	1.98995547	471	HoiH04	0.933318900194847	FALSE
Clacor_Ccor_scaffold15439_01	OG0	1	NA	NA	Clacor	TRUE	FALSE	1.7613467	367	Lcom	0.233854166666667	FALSE
Opea_EP00118_Oscarella_pearsei_P012683	OG0	1	NA	NA	Opea	TRUE	TRUE	1.7399485	140	Ocar	0.626095820591233	FALSE
Dgig_XM_028534975.1	OG0	1	NA	NA	Dgig	TRUE	FALSE	1.623554	476	Xesp	0.893244041756943	FALSE
Acagra_model.g9888.t1	OG0	1	NA	NA	Acagra	TRUE	FALSE	1.8132726	471	Cgig	0.684659654693392	FALSE
Xesp_023471-T1	OG0	1	NA	NA	Xesp	TRUE	FALSE	1.665974	479	Dgig	0.95399216009903	FALSE
Aque_Aqu2.1.18690_001	OG0	1	NA	NA	Aque	TRUE	FALSE	2.4695637	501	Halamb	0.727544910179641	FALSE
Opea_EP00118_Oscarella_pearsei_P012684	OG0	1	NA	NA	Opea	TRUE	TRUE	1.7703047	342	Ocar	0.626095820591233	FALSE
Ocar_g10605	OG0	1	NA	NA	Ocar	TRUE	TRUE	1.68313972	128	Opea	0.956778606965174	FALSE
Gracom_Gcom_C550608_01	OG0	1	NA	NA	Gracom	TRUE	FALSE	1.9976183	467	Scil	0.448755991782698	FALSE
HoiH06_mRNA694	OG0	1	NA	NA	HoiH06	TRUE	FALSE	1.9982657	470	HoiH23	0.936170212765957	FALSE
Spolac_c98807_g1_i2_m.18055c98807-g1	OG0	1	NA	NA	Spolac	TRUE	TRUE	2.1318957	470	Emue	0.822030141843972	FALSE
HoiH23_PlH23_001123-RA	OG0	1	NA	NA	HoiH23	TRUE	FALSE	1.9917468	470	HoiH06	0.810816368496813	FALSE
