gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Hsap_ENST00000313288	OG0	42	NA	NA	Hsap	TRUE	TRUE	1.2468212	838	Nvec	0.00532334384858044	TRUE
Rhoesc_Res_003108-T2	OG0	42	NA	NA	Rhoesc	TRUE	FALSE	1.6208944	600	Nemnom	0.929907462098838	FALSE
Spis_XP_022805747_1	OG0	42	NA	NA	Spis	TRUE	TRUE	1.1590262	227	Pocdam	0.88306299509619	FALSE
Sanmal_Sma_024440-T1	OG0	42	NA	NA	Sanmal	TRUE	TRUE	1.8488621349	598	Rhoesc	0.400081317340923	FALSE
Nemnom_g18659.t1	OG0	42	NA	NA	Nemnom	TRUE	TRUE	1.8196425	340	Rhoesc	0.967415502934629	FALSE
Hvul_g30854_1	OG0	42	NA	NA	Hvul	TRUE	FALSE	1.7875878	582	Chem	0.740674955595027	FALSE
Fspp_ffun1.m4.11745.m1	OG0	42	NA	NA	Fspp	TRUE	FALSE	1.0607283	573	Gasp	0.762288786482335	FALSE
Nvec_v1g100030	OG0	42	NA	NA	Nvec	TRUE	FALSE	0.8953053	878	Exapal	0.758012516593969	FALSE
Sanmal_Sma_004407-T1	OG0	42	NA	NA	Sanmal	TRUE	TRUE	2.0084673	340	Rhoesc	0.400081317340923	FALSE
Xesp_013687-T1	OG0	42	NA	NA	Xesp	TRUE	FALSE	1.5856381	657	Dgig	0.95399216009903	FALSE
Dgig_XM_028547422.1	OG0	42	NA	NA	Dgig	TRUE	TRUE	1.53870623	665	Xesp	0.893244041756943	FALSE
Spis_XP_022805750_1	OG0	42	NA	NA	Spis	TRUE	TRUE	1.17677951	332	Pocdam	0.88306299509619	FALSE
Pocdam_XM_027183943.1	OG0	42	NA	NA	Pocdam	TRUE	FALSE	1.14903821	584	Spis	0.930586117223445	FALSE
Exapal_XM_021039906.2	OG0	42	NA	NA	Exapal	TRUE	TRUE	0.9712053	295	Nvec	0.809667067789811	FALSE
Morvir_scaffold5.g119.t2	OG0	42	NA	NA	Morvir	TRUE	FALSE	1.7301328	770	Rhoesc	0.179844652459669	FALSE
HoiH23_PlH23_007700-RA	OG0	42	NA	NA	HoiH23	TRUE	FALSE	1.3686281	763	HoiH06	0.810816368496813	FALSE
Hhon_g10563.t1	OG0	42	NA	NA	Hhon	TRUE	FALSE	1.31722399	767	HoiH04	0.933318900194847	FALSE
Dgig_XM_028559304.1	OG0	42	NA	NA	Dgig	TRUE	TRUE	1.53216848	666	Xesp	0.893244041756943	FALSE
Sanmal_Sma_004408-T1	OG0	42	NA	NA	Sanmal	TRUE	TRUE	1.9265134	326	Rhoesc	0.400081317340923	FALSE
TrH2_TrispH2_003528-RA	OG0	42	NA	NA	TrH2	TRUE	FALSE	1.3912147068	811	Tadh	0.951310088714669	FALSE
Aaur_scaffold206.g18.t1	OG0	42	NA	NA	Aaur	TRUE	FALSE	1.8760875	247	Rhoesc	0.629385386441572	FALSE
Adig_XM_015909983.1	OG0	42	NA	NA	Adig	TRUE	TRUE	1.7048945	144	Amil	0.86253807106599	FALSE
HoiH06_mRNA8519	OG0	42	NA	NA	HoiH06	TRUE	FALSE	1.3806812	766	HoiH23	0.936170212765957	FALSE
Chem_TCONS_00046249	OG0	42	NA	NA	Chem	TRUE	FALSE	1.8935368	711	Hvul	0.648217843701572	FALSE
Adig_XM_015909980.1	OG0	42	NA	NA	Adig	TRUE	TRUE	1.2446393	156	Amil	0.86253807106599	FALSE
Nemnom_g18660.t1	OG0	42	NA	NA	Nemnom	TRUE	TRUE	1.8147223	332	Rhoesc	0.967415502934629	FALSE
Exapal_XM_028657692.1	OG0	42	NA	NA	Exapal	TRUE	TRUE	2.5544961	582	Nvec	0.809667067789811	FALSE
Gfas_gfas1.m1.13834.m1	OG0	42	NA	NA	Gfas	TRUE	FALSE	1.1218925	627	Amil	0.223761217323449	FALSE
Amil_Amillepora05710-RA	OG0	42	NA	NA	Amil	TRUE	FALSE	1.215906349	613	Adig	0.848497074843655	FALSE
HoiH04_mRNA16406	OG0	42	NA	NA	HoiH04	TRUE	FALSE	1.319614	767	Hhon	0.926658163265306	FALSE
Tadh_TriadT61433	OG0	42	NA	NA	Tadh	TRUE	FALSE	1.4312888	729	TrH2	0.967782426778243	FALSE
Gasp_gasp1.m3.16990.m1	OG0	42	NA	NA	Gasp	TRUE	FALSE	1.1293971	693	Fspp	0.781888246628131	FALSE
Spur_XM_030985816.1	OG0	42	NA	NA	Spur	TRUE	TRUE	1.0533343618	792	Bralan	0.185894978919126	FALSE
Cscu_XM_023357652.1	OG0	42	NA	NA	Cscu	TRUE	FALSE	2.2973004	180	Ctel	0.061822125813449	FALSE
Spur_XM_030985845.1	OG0	42	NA	NA	Spur	TRUE	TRUE	1.0783885479	1101	Bralan	0.185894978919126	FALSE
Hsap_ENST00000334433	OG0	42	NA	NA	Hsap	TRUE	TRUE	1.3872302	2948	Nvec	0.00532334384858044	TRUE
