gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Exapal_XM_021052145.2	OG0	100	NA	NA	Exapal	FALSE	FALSE	1.667818	360	Nvec	0.809667067789811	FALSE
Aaur_scaffold12.g8.t1	OG0	100	NA	NA	Aaur	FALSE	FALSE	2.0111132	364	Rhoesc	0.629385386441572	FALSE
Hvul_g1843_1	OG0	100	NA	NA	Hvul	FALSE	FALSE	2.735895	277	Chem	0.740674955595027	FALSE
Hvul_g10457_1	OG0	100	NA	NA	Hvul	FALSE	FALSE	2.7218335	277	Chem	0.740674955595027	FALSE
Hvul_g1858_1	OG0	100	NA	NA	Hvul	FALSE	FALSE	2.517751	248	Chem	0.740674955595027	FALSE
Hvul_g1850_1	OG0	100	NA	NA	Hvul	FALSE	FALSE	2.459828	294	Chem	0.740674955595027	FALSE
Sanmal_Sma_017538-T1	OG0	100	NA	NA	Sanmal	FALSE	FALSE	1.922102	422	Aaur	0.413905265297825	FALSE
Morvir_scaffold487.g11.t1	OG0	100	NA	NA	Morvir	FALSE	FALSE	1.928312	427	Sanmal	0.284405496912966	FALSE
Rhoesc_Res_002369-T1	OG0	100	NA	NA	Rhoesc	FALSE	FALSE	2.1155178	364	Nemnom	0.929907462098838	FALSE
Nemnom_g8408.t1	OG0	100	NA	NA	Nemnom	FALSE	FALSE	2.1299801	366	Rhoesc	0.967415502934629	FALSE
Chem_TCONS_00064745	OG0	100	NA	NA	Chem	FALSE	FALSE	1.68462	361	Sanmal	0.0633163604162054	FALSE
Hvul_g1836_1	OG0	100	NA	NA	Hvul	FALSE	FALSE	2.7119101	277	Chem	0.740674955595027	FALSE
Xesp_008140-T1	OG0	100	NA	NA	Xesp	FALSE	FALSE	1.560715	362	Fspp	0.00536414276872292	TRUE
Adig_XM_015901283.1	OG0	100	NA	NA	Adig	FALSE	FALSE	1.6900091	376	Gfas	0.0856852791878173	FALSE
Pocdam_XM_027191216.1	OG0	100	NA	NA	Pocdam	FALSE	FALSE	1.6453542	403	Spis	0.930586117223445	FALSE
Nvec_v1g97222	OG0	100	NA	NA	Nvec	FALSE	FALSE	1.736441	304	Exapal	0.758012516593969	FALSE
Gasp_gasp1.m3.17514.m1	OG0	100	NA	NA	Gasp	FALSE	FALSE	1.6277715	374	Fspp	0.781888246628131	FALSE
Fspp_ffun1.m4.30627.m1	OG0	100	NA	NA	Fspp	FALSE	FALSE	1.571815	376	Gasp	0.762288786482335	FALSE
Spis_XP_022799621_1	OG0	100	NA	NA	Spis	FALSE	FALSE	1.6192424	402	Pocdam	0.88306299509619	FALSE
Gfas_gfas1.m1.14113.m1	OG0	100	NA	NA	Gfas	FALSE	FALSE	1.5966791	369	Adig	0.175380413577838	FALSE
Plajan_Pjan_scaffold21208_01	OG1	79	NA	NA	Plajan	FALSE	FALSE	1.8165609	327	Opea	0.59010152284264	FALSE
Amil_Amillepora22576-RA	OG1	79	NA	NA	Amil	FALSE	FALSE	2.1397519	368	Adig	0.848497074843655	FALSE
Nemnom_g13562.t1	OG1	79	NA	NA	Nemnom	FALSE	FALSE	2.2456899	236	Rhoesc	0.967415502934629	FALSE
Morvir_scaffold278.g30.t1	OG1	79	NA	NA	Morvir	FALSE	FALSE	2.0738175	452	Sanmal	0.284405496912966	FALSE
Nemnom_g9648.t1	OG1	79	NA	NA	Nemnom	FALSE	FALSE	2.306856	286	Rhoesc	0.967415502934629	FALSE
Bralan_BLAG02000861_1	OG1	79	NA	NA	Bralan	FALSE	FALSE	1.974732	600	Skow	0.414960780562464	FALSE
Chem_TCONS_00000822	OG1	79	NA	NA	Chem	FALSE	FALSE	2.4729615	379	Morvir	0.107593535532433	FALSE
Xesp_019269-T1	OG1	79	NA	NA	Xesp	FALSE	FALSE	2.0531725	344	Dgig	0.95399216009903	FALSE
Adig_XM_015912877.1	OG1	79	NA	NA	Adig	FALSE	FALSE	2.1233246	370	Amil	0.86253807106599	FALSE
Gasp_gasp1.m3.20338.m1	OG1	79	NA	NA	Gasp	FALSE	FALSE	1.8120347	371	Fspp	0.781888246628131	FALSE
Cscu_XM_023366300.1	OG1	79	NA	NA	Cscu	FALSE	FALSE	2.3781535	469	Dpul	0.175704989154013	FALSE
