gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Hvul_g23629_1	OG0	1	NA	NA	Hvul	TRUE	TRUE	2.9134712	119	Chem	0.740674955595027	FALSE
Opea_EP00118_Oscarella_pearsei_P008543	OG0	1	NA	NA	Opea	TRUE	FALSE	1.2576748	370	Gasp	0.0036697247706422	TRUE
Tetwil_g13255.t1	OG0	1	NA	NA	Tetwil	TRUE	FALSE	1.6047444	413	Stycar	0.561368209255533	FALSE
Dgig_XM_028562153.1	OG0	1	NA	NA	Dgig	TRUE	TRUE	1.0512242662	119	Xesp	0.893244041756943	FALSE
Coemet_Cmet_scaffold18313_01	OG0	1	NA	NA	Coemet	TRUE	FALSE	2.4362376	295	Vmul	0.292382662221082	FALSE
Cgig_XM_011451699.3	OG0	1	NA	NA	Cgig	TRUE	FALSE	1.3666046	383	Acagra	0.698916408668731	FALSE
Horcal_Hcv1.av93.c9.g227.i1	OG0	1	NA	NA	Horcal	TRUE	FALSE	2.8927236	417	Pbac	0.865379975874548	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA224102	OG0	1	NA	NA	Ctel	TRUE	FALSE	1.7613586	377	Acagra	0.412158174306512	FALSE
Beraby_Baby_sb338920	OG0	1	NA	NA	Beraby	TRUE	FALSE	2.5353872	419	Mlei	0.453166034432448	FALSE
Dpul_mRNA29980	OG0	1	NA	NA	Dpul	TRUE	FALSE	2.8342136	258	Cscu	0.259468360385792	FALSE
Bolinf_Binf_sb1223062	OG0	1	NA	NA	Bolinf	TRUE	TRUE	2.6281251291	224	Mlei	0.21453730387448	FALSE
Bolinf_Binf_sb1223064	OG0	1	NA	NA	Bolinf	TRUE	TRUE	2.62812389	209	Mlei	0.21453730387448	FALSE
Xestes_maker-XT_scaffold5006-augustus-gene-0.21-mRNA-1	OG0	1	NA	NA	Xestes	TRUE	FALSE	1.6505998	339	Halamb	0.544645265713515	FALSE
TrH2_TrispH2_009261-RA	OG0	1	NA	NA	TrH2	TRUE	FALSE	0.7743589	407	Tadh	0.951310088714669	FALSE
Gracom_Gcom_scaffold14198_01	OG0	1	NA	NA	Gracom	TRUE	FALSE	1.8800186	730	Lcom	0.159324355170053	FALSE
Stycar_maker-SC_scaffold3051-augustus-gene-0.11-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	FALSE	1.4060424	387	Tetwil	0.601032448377581	FALSE
Hsap_ENST00000380821	OG0	1	NA	NA	Hsap	TRUE	FALSE	1.4616026	411	Bralan	0.476932176656151	FALSE
Pbac_sb2662543	OG0	1	NA	NA	Pbac	TRUE	FALSE	2.87795824	624	Horcal	0.898232202580029	FALSE
