gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Spis_XP_022791008_1	OG0	51	NA	NA	Spis	FALSE	FALSE	0.522416	432	Pocdam	0.88306299509619	FALSE
Hvul_g5305_1	OG0	51	NA	NA	Hvul	FALSE	FALSE	0.4353656	436	Chem	0.740674955595027	FALSE
Lcom_lcpid175984	OG0	51	NA	NA	Lcom	FALSE	FALSE	0.3654634	166	Chem	0.00321414222579349	TRUE
Rhoesc_Res_007383-T1	OG0	51	NA	NA	Rhoesc	FALSE	FALSE	0.6018962	439	Nemnom	0.929907462098838	FALSE
Dpul_mRNA16102	OG0	51	NA	NA	Dpul	FALSE	FALSE	1.0180218	450	Tcas	0.451187955775112	FALSE
Acagra_model.g25117.t1.1.5d401014	OG0	51	NA	NA	Acagra	FALSE	FALSE	0.9874139	357	Lcom	0.0142885493153403	FALSE
Lcom_lcpid198969	OG0	51	NA	NA	Lcom	FALSE	FALSE	0.4741142322	138	Ctel	0.0162715950180796	FALSE
Morvir_scaffold68.g7.t1	OG0	51	NA	NA	Morvir	FALSE	FALSE	0.5278244	429	Chem	0.0625373431587333	FALSE
Sanmal_Sma_015458-T1	OG0	51	NA	NA	Sanmal	FALSE	FALSE	0.5791954	439	Rhoesc	0.400081317340923	FALSE
Acagra_model.g25117.t1	OG0	51	NA	NA	Acagra	FALSE	FALSE	0.7345496754	489	Lcom	0.0142885493153403	FALSE
Skow_XM_002730617.2	OG0	51	NA	NA	Skow	FALSE	FALSE	0.6315487	454	Lcom	0.00236453201970443	TRUE
Cgig_XM_011431586.3	OG0	51	NA	NA	Cgig	FALSE	FALSE	0.7166289	447	Lcom	0.0174148606811146	FALSE
Cscu_XM_023376681.1	OG0	51	NA	NA	Cscu	FALSE	FALSE	0.833619	454	Lcom	0.00737527114967462	TRUE
Nemnom_g5711.t1	OG0	51	NA	NA	Nemnom	FALSE	FALSE	0.6698697	439	Rhoesc	0.967415502934629	FALSE
Chem_TCONS_00052093	OG0	51	NA	NA	Chem	FALSE	FALSE	0.4083856	458	Hvul	0.648217843701572	FALSE
Tcas_TC007938_001	OG0	51	NA	NA	Tcas	FALSE	FALSE	0.8633278	441	Lcom	0.00701754385964912	TRUE
Hsap_ENST00000526070	OG0	51	NA	NA	Hsap	FALSE	FALSE	0.7374082	483	Bralan	0.476932176656151	FALSE
Bralan_BLAG04000848_1	OG0	51	NA	NA	Bralan	FALSE	FALSE	0.6188562	468	Lcom	0.00459154390663861	TRUE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA155246	OG0	51	NA	NA	Ctel	FALSE	FALSE	0.6785524	458	Lcom	0.0133779264214047	FALSE
Dgig_XM_028556922.1	OG0	51	NA	NA	Dgig	FALSE	FALSE	0.4836926	437	Xesp	0.893244041756943	FALSE
Exapal_XM_021043585.1	OG0	51	NA	NA	Exapal	FALSE	FALSE	0.5260247	439	Nvec	0.809667067789811	FALSE
Gfas_gfas1.m1.3057.m1	OG0	51	NA	NA	Gfas	FALSE	FALSE	0.5696487	421	Adig	0.175380413577838	FALSE
Adig_XM_015904623.1	OG0	51	NA	NA	Adig	FALSE	FALSE	0.5290779021	433	Amil	0.86253807106599	FALSE
Fspp_ffun1.m4.33760.m1	OG0	51	NA	NA	Fspp	FALSE	FALSE	0.61074933	164	Gasp	0.762288786482335	FALSE
Amil_Amillepora24576-RA	OG0	51	NA	NA	Amil	FALSE	FALSE	0.5532465	417	Adig	0.848497074843655	FALSE
Gasp_gasp1.m3.4399.m1	OG0	51	NA	NA	Gasp	FALSE	FALSE	0.45966043	353	Spis	0.0601156069364162	FALSE
Nvec_v1g167719	OG0	51	NA	NA	Nvec	FALSE	FALSE	0.3289577	432	Exapal	0.758012516593969	FALSE
Pocdam_XM_027192792.1	OG0	51	NA	NA	Pocdam	FALSE	FALSE	0.5421503	431	Spis	0.930586117223445	FALSE
Xesp_014027-T1	OG0	51	NA	NA	Xesp	FALSE	FALSE	0.5332117	430	Dgig	0.95399216009903	FALSE
Coemet_Cmet_scaffold751_01	OG1	51	NA	NA	Coemet	TRUE	FALSE	0.70545357	234	Bolinf	0.0123108489356245	FALSE
Spolac_c102374_g1_i1_m.29067c102374-g1	OG1	51	NA	NA	Spolac	TRUE	FALSE	0.73218136	446	Emue	0.822030141843972	FALSE
Gracom_Gcom_scaffold9594_01	OG1	51	NA	NA	Gracom	TRUE	FALSE	0.9853682	428	Leuniv	0.368180780643689	FALSE
HoiH06_mRNA12328	OG1	51	NA	NA	HoiH06	TRUE	FALSE	1.10835324	415	HoiH23	0.936170212765957	FALSE
TrH2_TrispH2_007167-RA	OG1	51	NA	NA	TrH2	TRUE	FALSE	0.95902036	418	Tadh	0.951310088714669	FALSE
Emue_Em0006g985a.t1	OG1	51	NA	NA	Emue	TRUE	FALSE	0.8361176	434	Spolac	0.900997150997151	FALSE
Leuniv_Lniv_scaffold11518_01	OG1	51	NA	NA	Leuniv	TRUE	FALSE	0.9217615	289	Gracom	0.34610806950726	FALSE
Hhon_g06816.t1	OG1	51	NA	NA	Hhon	TRUE	FALSE	1.05275573	431	HoiH04	0.933318900194847	FALSE
Aque_Aqu2.1.33749_001	OG1	51	NA	NA	Aque	TRUE	FALSE	0.8515486	444	Halamb	0.727544910179641	FALSE
Tetwil_g21215.t1	OG1	51	NA	NA	Tetwil	TRUE	FALSE	0.6682	443	Spolac	0.179521573887771	FALSE
Xestes_augustus_masked-XT_scaffold1508-processed-gene-0.7-mRNA-1	OG1	51	NA	NA	Xestes	TRUE	FALSE	0.7384176	454	Halamb	0.544645265713515	FALSE
Plajan_Pjan_C565374_01	OG1	51	NA	NA	Plajan	TRUE	FALSE	0.7702949	469	Opea	0.59010152284264	FALSE
Spur_XM_030978118.1	OG1	51	NA	NA	Spur	TRUE	FALSE	0.7704407	538	Lcom	0.00229973169796857	TRUE
Opea_EP00118_Oscarella_pearsei_P024912	OG1	51	NA	NA	Opea	TRUE	FALSE	0.9520149	481	Plajan	0.222833843017329	FALSE
Lcom_lcpid197240	OG1	51	NA	NA	Lcom	TRUE	TRUE	0.605133	140	Nvec	0.0060265166733628	TRUE
Scil_scict014470.1	OG1	51	NA	NA	Scil	TRUE	FALSE	0.9943935	429	Leuniv	0.348998887652948	FALSE
HoiH11_mRNA6141	OG1	51	NA	NA	HoiH11	TRUE	FALSE	1.07193611	396	HoiH23	0.352755905511811	FALSE
Halamb_c49987_g1_i2m.27338	OG1	51	NA	NA	Halamb	TRUE	FALSE	0.8475206	443	Aque	0.785418821096174	FALSE
Lcom_lcpid55403	OG1	51	NA	NA	Lcom	TRUE	TRUE	0.8394129	428	Leuniv	0.296102852551225	FALSE
Tadh_TriadT51339	OG1	51	NA	NA	Tadh	TRUE	FALSE	0.9551856291	418	TrH2	0.967782426778243	FALSE
