gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Mlei_ML0615.g4.i1	OG0	1	NA	NA	Mlei	TRUE	FALSE	1.7121046	854	Bolinf	0.278147458078254	FALSE
Aque_Aqu2.1.29993_001	OG0	1	NA	NA	Aque	TRUE	FALSE	2.1095519	833	Halamb	0.727544910179641	FALSE
Bralan_BLAG08000852_1	OG0	1	NA	NA	Bralan	TRUE	FALSE	1.2145609	827	Skow	0.414960780562464	FALSE
Skow_XM_006816797.1	OG0	1	NA	NA	Skow	TRUE	TRUE	1.3286929	230	Bralan	0.320788177339902	FALSE
Xesp_008315-T1	OG0	1	NA	NA	Xesp	TRUE	FALSE	1.7982909	926	Dgig	0.95399216009903	FALSE
Emue_Em0016g152a.t1	OG0	1	NA	NA	Emue	TRUE	TRUE	1.7249323	240	Tetwil	0.0311016144349478	FALSE
Aaur_scaffold347.g1.t1	OG0	1	NA	NA	Aaur	TRUE	FALSE	1.9039599	841	Rhoesc	0.629385386441572	FALSE
TrH2_TrispH2_007889-RA	OG0	1	NA	NA	TrH2	TRUE	FALSE	1.9256509	844	Tadh	0.951310088714669	FALSE
Adig_XM_015891742.1	OG0	1	NA	NA	Adig	TRUE	FALSE	1.14077995	856	Amil	0.86253807106599	FALSE
Xestes_maker-XT_scaffold211-snap-gene-0.18-mRNA-1	OG0	1	NA	NA	Xestes	TRUE	FALSE	1.9107999	816	Aque	0.293768545994065	FALSE
Nvec_v1g239459	OG0	1	NA	NA	Nvec	TRUE	FALSE	1.0664619	746	Exapal	0.758012516593969	FALSE
Sanmal_Sma_021964-T1	OG0	1	NA	NA	Sanmal	TRUE	FALSE	1.8743889	806	Aaur	0.413905265297825	FALSE
Cgig_XM_011438543.3	OG0	1	NA	NA	Cgig	TRUE	FALSE	1.2835904	797	Acagra	0.698916408668731	FALSE
Halamb_c52517_g1_i1m.33293	OG0	1	NA	NA	Halamb	TRUE	TRUE	2.12405356	329	Aque	0.785418821096174	FALSE
Morvir_scaffold231.g5.t1	OG0	1	NA	NA	Morvir	TRUE	FALSE	1.9508279	822	Chem	0.0625373431587333	FALSE
Emue_Em0016g153a.t1	OG0	1	NA	NA	Emue	TRUE	TRUE	3.0397239	422	Spolac	0.900997150997151	FALSE
Acagra_model.g28528.t1	OG0	1	NA	NA	Acagra	TRUE	FALSE	1.4196204	803	Cgig	0.684659654693392	FALSE
Halamb_c53234_g1_i1m.35016	OG0	1	NA	NA	Halamb	TRUE	TRUE	2.1144091495	498	Aque	0.785418821096174	FALSE
Stycar_maker-SC_scaffold70006-augustus-gene-0.88-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	TRUE	2.1386894	523	Tetwil	0.601032448377581	FALSE
Plespi_Pspi_C605960_01	OG0	1	NA	NA	Plespi	TRUE	FALSE	1.8853329	433	Emue	0.0465828991725406	FALSE
HoiH06_mRNA742	OG0	1	NA	NA	HoiH06	TRUE	FALSE	2.0631643	846	HoiH23	0.936170212765957	FALSE
HoiH04_mRNA832	OG0	1	NA	NA	HoiH04	TRUE	FALSE	2.07545873	838	Hhon	0.926658163265306	FALSE
