gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Coeast_Cast_sb778262	OG0	1	NA	NA	Coeast	TRUE	TRUE	1.3909350003	404	Vmul	0.0715114031696946	FALSE
Scil_scict008785.1	OG0	1	NA	NA	Scil	TRUE	FALSE	1.2500132	434	Leuniv	0.348998887652948	FALSE
Hhon_g04438.t1	OG0	1	NA	NA	Hhon	TRUE	FALSE	0.944085	394	HoiH04	0.933318900194847	FALSE
Pocdam_XM_027190773.1	OG0	1	NA	NA	Pocdam	TRUE	FALSE	0.9431407	456	Spis	0.930586117223445	FALSE
Nemnom_g11874.t1	OG0	1	NA	NA	Nemnom	TRUE	FALSE	1.0868967	385	Rhoesc	0.967415502934629	FALSE
Nvec_v1g171857	OG0	1	NA	NA	Nvec	TRUE	FALSE	0.795159	386	Exapal	0.758012516593969	FALSE
TrH2_TrispH2_000128-RA	OG0	1	NA	NA	TrH2	TRUE	FALSE	0.8318350003	393	Tadh	0.951310088714669	FALSE
Opea_EP00118_Oscarella_pearsei_P022150	OG0	1	NA	NA	Opea	TRUE	TRUE	1.2300576584	125	Ocar	0.626095820591233	FALSE
Cgig_XM_011444537.3	OG0	1	NA	NA	Cgig	TRUE	FALSE	1.127701	396	Acagra	0.698916408668731	FALSE
Aque_Aqu2.1.11570_001	OG0	1	NA	NA	Aque	TRUE	TRUE	0.9893593435	80	Halamb	0.727544910179641	FALSE
Tcas_TC011160_001	OG0	1	NA	NA	Tcas	TRUE	FALSE	1.2955155	391	Cscu	0.271345029239766	FALSE
Halamb_c54085_g1_i1m.37323	OG0	1	NA	NA	Halamb	TRUE	FALSE	0.9674879	386	Aque	0.785418821096174	FALSE
Spur_XM_789182.5	OG0	1	NA	NA	Spur	TRUE	FALSE	0.8288505	393	Bralan	0.185894978919126	FALSE
Lcom_lcpid144946	OG0	1	NA	NA	Lcom	TRUE	TRUE	1.4739335573	139	Leuniv	0.296102852551225	FALSE
Exapal_XM_021044423.1	OG0	1	NA	NA	Exapal	TRUE	FALSE	0.9161726	396	Nvec	0.809667067789811	FALSE
Lcom_lcpid62452	OG0	1	NA	NA	Lcom	TRUE	TRUE	1.4082521911	396	Leuniv	0.296102852551225	FALSE
Chem_TCONS_00050336	OG0	1	NA	NA	Chem	TRUE	FALSE	1.2193705	407	Hvul	0.648217843701572	FALSE
Opea_EP00118_Oscarella_pearsei_P022153	OG0	1	NA	NA	Opea	TRUE	TRUE	1.1077948967	168	Ocar	0.626095820591233	FALSE
Leuniv_Lniv_scaffold13701_01	OG0	1	NA	NA	Leuniv	TRUE	TRUE	1.3232852	155	Scil	0.363722923113544	FALSE
Gfas_gfas1.m1.20173.m1	OG0	1	NA	NA	Gfas	TRUE	TRUE	0.9635213	87	Adig	0.175380413577838	FALSE
Fspp_ffun1.m4.10565.m1	OG0	1	NA	NA	Fspp	TRUE	FALSE	1.0161236	354	Gasp	0.762288786482335	FALSE
Dpul_mRNA19973	OG0	1	NA	NA	Dpul	TRUE	FALSE	1.3280195	352	Bralan	0.0461067984003764	FALSE
Emue_Em0018g1110a.t1	OG0	1	NA	NA	Emue	TRUE	FALSE	1.0334056	509	Spolac	0.900997150997151	FALSE
Xesp_028505-T1	OG0	1	NA	NA	Xesp	TRUE	FALSE	1.1899595	881	Dgig	0.95399216009903	FALSE
Rhoesc_Res_011011-T1	OG0	1	NA	NA	Rhoesc	TRUE	FALSE	1.0815237	385	Nemnom	0.929907462098838	FALSE
Lcom_lcpid140852	OG0	1	NA	NA	Lcom	TRUE	TRUE	1.4656610902	149	Leuniv	0.296102852551225	FALSE
Cscu_XM_023366173.1	OG0	1	NA	NA	Cscu	TRUE	TRUE	1.5358005	284	Tcas	0.196963123644252	FALSE
Opea_EP00118_Oscarella_pearsei_P022147	OG0	1	NA	NA	Opea	TRUE	TRUE	1.0105369869	365	Ocar	0.626095820591233	FALSE
Opea_EP00118_Oscarella_pearsei_P022152	OG0	1	NA	NA	Opea	TRUE	TRUE	1.4377366	72	Ocar	0.626095820591233	FALSE
