gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Dgig_XM_028546920.1	OG0	68	NA	NA	Dgig	FALSE	FALSE	0.512872	325	Xesp	0.893244041756943	FALSE
Aaur_scaffold69.g11.t3	OG0	68	NA	NA	Aaur	FALSE	FALSE	1.270875	408	Nemnom	0.203112635188605	FALSE
Sanmal_Sma_009624-T1	OG0	68	NA	NA	Sanmal	FALSE	FALSE	1.750365	576	Rhoesc	0.400081317340923	FALSE
Sanmal_Sma_019185-T1	OG0	68	NA	NA	Sanmal	FALSE	FALSE	1.550587	882	Aaur	0.413905265297825	FALSE
Rhoesc_Res_017720-T1	OG0	68	NA	NA	Rhoesc	FALSE	FALSE	1.7787272	481	Nemnom	0.929907462098838	FALSE
Nemnom_g14755.t1	OG0	68	NA	NA	Nemnom	FALSE	FALSE	1.467899	413	Rhoesc	0.967415502934629	FALSE
Morvir_scaffold103.g49.t1	OG0	68	NA	NA	Morvir	FALSE	FALSE	1.961263	395	Aaur	0.229834694284007	FALSE
Rhoesc_Res_006469-T1	OG0	68	NA	NA	Rhoesc	FALSE	FALSE	1.4890408	414	Nemnom	0.929907462098838	FALSE
Nemnom_g17068.t1	OG0	68	NA	NA	Nemnom	FALSE	FALSE	1.8091519	480	Rhoesc	0.967415502934629	FALSE
Aaur_scaffold30.g35.t1	OG0	68	NA	NA	Aaur	FALSE	FALSE	1.7930209	581	Rhoesc	0.629385386441572	FALSE
Xesp_020377-T1	OG0	68	NA	NA	Xesp	FALSE	FALSE	0.574471	316	Dgig	0.95399216009903	FALSE
Gasp_gasp1.m3.9371.m1	OG1	100	NA	NA	Gasp	FALSE	FALSE	0.3491456	325	Fspp	0.781888246628131	FALSE
Amil_Amillepora21984-RA	OG1	100	NA	NA	Amil	FALSE	FALSE	0.4555033	153	Fspp	0.0173492031470648	FALSE
Spis_XP_022787663_1	OG1	100	NA	NA	Spis	FALSE	FALSE	0.3874301	340	Pocdam	0.88306299509619	FALSE
Pocdam_XM_027186406.1	OG1	100	NA	NA	Pocdam	FALSE	FALSE	0.3951328	341	Spis	0.930586117223445	FALSE
Fspp_ffun1.m4.27300.m1	OG1	100	NA	NA	Fspp	FALSE	FALSE	0.3243944	361	Gasp	0.762288786482335	FALSE
Exapal_XM_021040446.2	OG2	98	NA	NA	Exapal	FALSE	FALSE	0.47989	335	Nvec	0.809667067789811	FALSE
Nvec_v1g90844	OG2	98	NA	NA	Nvec	FALSE	FALSE	0.635325	232	Exapal	0.758012516593969	FALSE
Nvec_v1g208820	OG2	98	NA	NA	Nvec	FALSE	FALSE	0.644323	264	Exapal	0.758012516593969	FALSE
Morvir_scaffold4.g103.t1	OG3	99	NA	NA	Morvir	FALSE	FALSE	1.012569	319	Aaur	0.229834694284007	FALSE
Nemnom_g10040.t1	OG3	99	NA	NA	Nemnom	FALSE	FALSE	0.9396279	339	Rhoesc	0.967415502934629	FALSE
Aaur_scaffold1285.g4.t1	OG3	99	NA	NA	Aaur	FALSE	FALSE	0.8318819	331	Rhoesc	0.629385386441572	FALSE
Sanmal_Sma_007573-T1	OG3	99	NA	NA	Sanmal	FALSE	FALSE	0.852061	533	Aaur	0.413905265297825	FALSE
Rhoesc_Res_011929-T1	OG3	99	NA	NA	Rhoesc	FALSE	FALSE	0.9189249	374	Nemnom	0.929907462098838	FALSE
Tetwil_g24149.t1	OG4	81	NA	NA	Tetwil	TRUE	TRUE	1.0132847045	274	Stycar	0.561368209255533	FALSE
Skow_XM_002737518.1	OG4	81	NA	NA	Skow	TRUE	FALSE	1.434755	279	Bralan	0.320788177339902	FALSE
Gasp_gasp1.m3.11697.m1	OG4	81	NA	NA	Gasp	TRUE	TRUE	1.1541096	536	Fspp	0.781888246628131	FALSE
Xesp_000832-T1	OG4	81	NA	NA	Xesp	TRUE	FALSE	1.3688357	287	Dgig	0.95399216009903	FALSE
Dgig_XM_028558528.1	OG4	81	NA	NA	Dgig	TRUE	TRUE	1.4836842	294	Xesp	0.893244041756943	FALSE
Chem_TCONS_00017907	OG4	81	NA	NA	Chem	TRUE	TRUE	1.6456986	297	Hvul	0.648217843701572	FALSE
Plajan_Pjan_C552773_01	OG4	81	NA	NA	Plajan	TRUE	TRUE	0.894814	322	Stycar	0.00989847715736041	TRUE
Morvir_scaffold126.g43.t1	OG4	81	NA	NA	Morvir	TRUE	FALSE	1.3377216	270	Sanmal	0.284405496912966	FALSE
Chem_TCONS_00017906	OG4	81	NA	NA	Chem	TRUE	TRUE	1.7740276	181	Hvul	0.648217843701572	FALSE
Adig_XM_015924742.1	OG4	81	NA	NA	Adig	TRUE	FALSE	1.3582271	376	Amil	0.86253807106599	FALSE
Bralan_BLAG13000709_1	OG4	81	NA	NA	Bralan	TRUE	FALSE	1.371653	290	Skow	0.414960780562464	FALSE
