gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Cscu_XM_023384852.1	OG0	1	NA	NA	Cscu	TRUE	FALSE	1.57431	134	Mlei	0.000216919739696312	TRUE
Hhon_g10561.t1	OG0	1	NA	NA	Hhon	TRUE	FALSE	3.3766907	125	HoiH04	0.933318900194847	FALSE
Tadh_TriadT61431	OG0	1	NA	NA	Tadh	TRUE	FALSE	3.465864	125	TrH2	0.967782426778243	FALSE
TrH2_TrispH2_003526-RA	OG0	1	NA	NA	TrH2	TRUE	FALSE	3.465864	125	Tadh	0.951310088714669	FALSE
HoiH06_mRNA5229	OG0	1	NA	NA	HoiH06	TRUE	FALSE	3.3989134028	121	HoiH23	0.936170212765957	FALSE
Gfas_gfas1.m1.6290.m1	OG0	1	NA	NA	Gfas	TRUE	FALSE	3.03443987	213	Pocdam	0.056379243074522	FALSE
Xestes_maker-XT_scaffold115938-augustus-gene-0.8-mRNA-1	OG0	1	NA	NA	Xestes	TRUE	FALSE	3.057361	157	Aque	0.293768545994065	FALSE
Horcal_Hcv1.av93.c2.g1045.i1	OG0	1	NA	NA	Horcal	TRUE	FALSE	2.210021	104	Pbac	0.865379975874548	FALSE
Hsap_ENST00000548380	OG0	1	NA	NA	Hsap	TRUE	FALSE	4.0485378	131	Bralan	0.476932176656151	FALSE
Pocdam_XM_027184422.1	OG0	1	NA	NA	Pocdam	TRUE	FALSE	2.92341397	134	Spis	0.930586117223445	FALSE
Xesp_009481-T1	OG0	1	NA	NA	Xesp	TRUE	FALSE	3.243043	256	Dgig	0.95399216009903	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA226928	OG0	1	NA	NA	Ctel	TRUE	FALSE	3.1388328	164	Cgig	0.263623844186504	FALSE
Halamb_c44668_g2_i1m.17821	OG0	1	NA	NA	Halamb	TRUE	FALSE	3.486991	108	Aque	0.785418821096174	FALSE
Spis_XP_022788497_1	OG0	1	NA	NA	Spis	TRUE	FALSE	2.97839157	135	Pocdam	0.88306299509619	FALSE
Exapal_XM_021049781.2	OG0	1	NA	NA	Exapal	TRUE	FALSE	3.088479	133	Pocdam	0.0200561572402728	FALSE
Spolac_c99170_g1_i1_m.19000c99170-g1NA	OG0	1	NA	NA	Spolac	TRUE	FALSE	3.2224255	147	Emue	0.822030141843972	FALSE
Fspp_ffun1.m4.1405.m1	OG0	1	NA	NA	Fspp	TRUE	FALSE	3.0032736	158	Gasp	0.762288786482335	FALSE
Spur_XM_777828.5	OG0	1	NA	NA	Spur	TRUE	FALSE	2.8728418	150	Skow	0.591797623610579	FALSE
Bralan_BLAG12000365_1	OG0	1	NA	NA	Bralan	TRUE	FALSE	3.1209038	152	Morvir	0.00363497225942223	TRUE
Cgig_XM_011415335.3	OG0	1	NA	NA	Cgig	TRUE	FALSE	2.9761318	144	Ctel	0.118034055727554	FALSE
Skow_XM_006822522.1	OG0	1	NA	NA	Skow	TRUE	FALSE	3.0700118	138	Spur	0.415566502463054	FALSE
Leuniv_Lniv_C811130_01	OG0	1	NA	NA	Leuniv	TRUE	FALSE	3.988293	261	Scil	0.363722923113544	FALSE
HoiH04_mRNA16408	OG0	1	NA	NA	HoiH04	TRUE	FALSE	3.3766907	125	Hhon	0.926658163265306	FALSE
Emue_Em0007g587a.t1	OG0	1	NA	NA	Emue	TRUE	FALSE	3.0633758	147	Spolac	0.900997150997151	FALSE
Pbac_sb2658579	OG0	1	NA	NA	Pbac	TRUE	FALSE	2.210021	111	Horcal	0.898232202580029	FALSE
Aque_Aqu2.1.26308_001	OG0	1	NA	NA	Aque	TRUE	TRUE	3.2844117788	134	Halamb	0.727544910179641	FALSE
Lcom_lcpid59185	OG0	1	NA	NA	Lcom	TRUE	FALSE	3.983585	259	Leuniv	0.296102852551225	FALSE
HoiH23_PlH23_007698-RA	OG0	1	NA	NA	HoiH23	TRUE	FALSE	3.4287047	115	HoiH06	0.810816368496813	FALSE
Mlei_ML0486.g15.i1	OG0	1	NA	NA	Mlei	TRUE	FALSE	1.9617295	92	Pbac	0.0412563215331381	FALSE
Dgig_XM_028543856.1	OG0	1	NA	NA	Dgig	TRUE	FALSE	2.7588424	133	Xesp	0.893244041756943	FALSE
Tetwil_g2956.t1	OG0	1	NA	NA	Tetwil	TRUE	FALSE	3.0545545	164	Emue	0.0972501676727029	FALSE
Chem_TCONS_00000569	OG0	1	NA	NA	Chem	TRUE	FALSE	2.726515	185	Morvir	0.107593535532433	FALSE
Nvec_v1g241881	OG0	1	NA	NA	Nvec	TRUE	FALSE	3.222145	130	Exapal	0.758012516593969	FALSE
Gasp_gasp1.m3.23356.m1	OG0	1	NA	NA	Gasp	TRUE	FALSE	2.952472	134	Pocdam	0.0859344894026975	FALSE
Aque_Aqu2.1.12463_001	OG0	1	NA	NA	Aque	TRUE	TRUE	3.3808003	104	Halamb	0.727544910179641	FALSE
Scil_scict014227.1	OG0	1	NA	NA	Scil	TRUE	FALSE	4.155229	244	Leuniv	0.348998887652948	FALSE
Morvir_scaffold5.g62.t1	OG0	1	NA	NA	Morvir	TRUE	FALSE	2.662253	145	Chem	0.0625373431587333	FALSE
