gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Horcal_Hcv1.av93.c9.g897.i3	OG0	1	NA	NA	Horcal	TRUE	TRUE	1.43480569	500	Pbac	0.865379975874548	FALSE
Spis_XP_022783078_1	OG0	1	NA	NA	Spis	TRUE	FALSE	0.9368721	521	Pocdam	0.88306299509619	FALSE
Fspp_ffun1.m4.4547.m1	OG0	1	NA	NA	Fspp	TRUE	FALSE	0.8680889	517	Gasp	0.762288786482335	FALSE
Tcas_TC014209_001	OG0	1	NA	NA	Tcas	TRUE	FALSE	1.5764435682	429	Dpul	0.442573099415205	FALSE
Gasp_gasp1.m3.3189.m1	OG0	1	NA	NA	Gasp	TRUE	FALSE	0.9693705	670	Fspp	0.781888246628131	FALSE
Hsap_ENST00000370132	OG0	1	NA	NA	Hsap	TRUE	FALSE	0.8959505682	482	Skow	0.220031545741325	FALSE
Stycar_snap_masked-SC_scaffold26531-processed-gene-0.4-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	TRUE	1.2348356	513	Tetwil	0.601032448377581	FALSE
Leuniv_Lniv_scaffold7075_01	OG0	1	NA	NA	Leuniv	TRUE	TRUE	0.9165989	262	Lcom	0.240418947869555	FALSE
Gfas_gfas1.m1.18770.m1	OG0	1	NA	NA	Gfas	TRUE	FALSE	0.910399	518	Fspp	0.306086617245416	FALSE
Lcom_lcpid69051	OG0	1	NA	NA	Lcom	TRUE	TRUE	1.17446348	499	Leuniv	0.296102852551225	FALSE
Morvir_scaffold126.g17.t2	OG0	1	NA	NA	Morvir	TRUE	TRUE	1.1830909	344	Fspp	0.0121489743079068	FALSE
Hvul_g12544_1	OG0	1	NA	NA	Hvul	TRUE	TRUE	1.1234867	281	Chem	0.740674955595027	FALSE
Acagra_model.g7374.t1.1.5d3b8477	OG0	1	NA	NA	Acagra	TRUE	TRUE	1.0922543	361	Ctel	0.122444929549514	FALSE
Amil_Amillepora25650-RA	OG0	1	NA	NA	Amil	TRUE	TRUE	1.303489	370	Adig	0.848497074843655	FALSE
HoiH23_PlH23_005243-RA	OG0	1	NA	NA	HoiH23	TRUE	FALSE	1.3493486	492	HoiH04	0.0489409829323463	FALSE
Nemnom_g11994.t1	OG0	1	NA	NA	Nemnom	TRUE	FALSE	1.2001143	516	Rhoesc	0.967415502934629	FALSE
Adig_XM_015901545.1	OG0	1	NA	NA	Adig	TRUE	TRUE	1.2781345	363	Amil	0.86253807106599	FALSE
Hhon_g00073.t1	OG0	1	NA	NA	Hhon	TRUE	FALSE	1.39411737	498	HoiH04	0.933318900194847	FALSE
Cgig_XM_011415692.3	OG0	1	NA	NA	Cgig	TRUE	FALSE	1.17238	489	Ctel	0.118034055727554	FALSE
Tetwil_g7188.t1	OG0	1	NA	NA	Tetwil	TRUE	FALSE	1.222091	524	Stycar	0.561368209255533	FALSE
Tadh_TriadT28052	OG0	1	NA	NA	Tadh	TRUE	FALSE	1.363426	408	TrH2	0.967782426778243	FALSE
Adig_XM_015923734.1	OG0	1	NA	NA	Adig	TRUE	TRUE	1.3924008	266	Amil	0.86253807106599	FALSE
Chem_TCONS_00046002	OG0	1	NA	NA	Chem	TRUE	TRUE	1.1233558	240	Hvul	0.648217843701572	FALSE
Exapal_XM_021062199.2	OG0	1	NA	NA	Exapal	TRUE	FALSE	0.9516699	523	Nvec	0.809667067789811	FALSE
Halamb_c50909_g1_i2m.29365	OG0	1	NA	NA	Halamb	TRUE	FALSE	1.2441205	126	Aque	0.785418821096174	FALSE
Spolac_c103254_g1_i1_m.33253c103254-g1	OG0	1	NA	NA	Spolac	TRUE	FALSE	1.3069341	472	Emue	0.822030141843972	FALSE
Acagra_model.g7374.t1	OG0	1	NA	NA	Acagra	TRUE	TRUE	1.0707002174	494	Ctel	0.122444929549514	FALSE
Morvir_scaffold126.g16.t1	OG0	1	NA	NA	Morvir	TRUE	TRUE	0.9791374	135	Chem	0.0625373431587333	FALSE
Xesp_001158-T1	OG0	1	NA	NA	Xesp	TRUE	FALSE	1.8841222	256	Dgig	0.95399216009903	FALSE
Dpul_mRNA23973	OG0	1	NA	NA	Dpul	TRUE	FALSE	1.0921085682	493	Bralan	0.0461067984003764	FALSE
Aaur_scaffold529.g1.t1	OG0	1	NA	NA	Aaur	TRUE	FALSE	1.2720903	381	Rhoesc	0.629385386441572	FALSE
Rhoesc_Res_016846-T1	OG0	1	NA	NA	Rhoesc	TRUE	FALSE	1.1529003	534	Nemnom	0.929907462098838	FALSE
Chem_TCONS_00046003	OG0	1	NA	NA	Chem	TRUE	TRUE	1.1249567	275	Hvul	0.648217843701572	FALSE
TrH2_TrispH2_000621-RA	OG0	1	NA	NA	TrH2	TRUE	FALSE	1.363426	496	Tadh	0.951310088714669	FALSE
Emue_Em0011g156a.t1	OG0	1	NA	NA	Emue	TRUE	FALSE	1.2726531	397	Spolac	0.900997150997151	FALSE
Stycar_maker-SC_scaffold5103-augustus-gene-0.13-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	TRUE	1.0176404709	149	Tetwil	0.601032448377581	FALSE
Lcom_lcpid82709	OG0	1	NA	NA	Lcom	TRUE	TRUE	1.17130524	372	Leuniv	0.296102852551225	FALSE
Amil_Amillepora25649-RA	OG0	1	NA	NA	Amil	TRUE	TRUE	3.4302655	141	Adig	0.848497074843655	FALSE
Lcom_lcpid225086	OG0	1	NA	NA	Lcom	TRUE	TRUE	1.5081306	117	Hsap	0.00743270389714745	TRUE
Bralan_BLAG13000976_1	OG0	1	NA	NA	Bralan	TRUE	FALSE	0.9742085682	504	Hsap	0.222881193801416	FALSE
Stycar_maker-SC_scaffold4984-snap-gene-0.10-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	TRUE	1.0174040561	268	Tetwil	0.601032448377581	FALSE
Hvul_g12545_1	OG0	1	NA	NA	Hvul	TRUE	TRUE	1.4868058	87	Chem	0.740674955595027	FALSE
Skow_XM_002736349.2	OG0	1	NA	NA	Skow	TRUE	FALSE	1.0774445682	505	Hsap	0.0626600985221675	FALSE
Nvec_v1g90374	OG0	1	NA	NA	Nvec	TRUE	FALSE	0.9646539	362	Exapal	0.758012516593969	FALSE
Pocdam_XM_027185550.1	OG0	1	NA	NA	Pocdam	TRUE	FALSE	0.955166	547	Spis	0.930586117223445	FALSE
Leuniv_Lniv_scaffold24108_01	OG0	1	NA	NA	Leuniv	TRUE	TRUE	1.1912549	444	Lcom	0.240418947869555	FALSE
Spur_XM_011678956.2	OG0	1	NA	NA	Spur	TRUE	FALSE	1.2667303	526	Ctel	0.0208892295898812	FALSE
Dgig_XM_028547844.1	OG0	1	NA	NA	Dgig	TRUE	FALSE	1.0857202	506	Xesp	0.893244041756943	FALSE
Stycar_maker-SC_scaffold6547-augustus-gene-0.65-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	TRUE	1.121206788	373	Tetwil	0.601032448377581	FALSE
Aque_Aqu2.1.28722_001	OG0	1	NA	NA	Aque	TRUE	FALSE	1.2868985	469	Halamb	0.727544910179641	FALSE
Plespi_Pspi_scaffold16567_01	OG0	1	NA	NA	Plespi	TRUE	FALSE	1.2330205	283	Halamb	0.0376953723567269	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA20550	OG0	1	NA	NA	Ctel	TRUE	FALSE	0.9888563	448	Spur	0.0261656502065709	FALSE
Gracom_Gcom_scaffold11190_01	OG0	1	NA	NA	Gracom	TRUE	FALSE	1.1642105	498	Leuniv	0.368180780643689	FALSE
HoiH04_mRNA17660	OG0	1	NA	NA	HoiH04	TRUE	FALSE	1.39138581	495	Hhon	0.926658163265306	FALSE
Opea_EP00118_Oscarella_pearsei_P011007	OG0	1	NA	NA	Opea	TRUE	TRUE	0.8661683	474	Plajan	0.222833843017329	FALSE
Plajan_Pjan_C560708_01	OG0	1	NA	NA	Plajan	TRUE	FALSE	1.0271922	477	Opea	0.59010152284264	FALSE
Vmul_Simscaffold1034_01	OG0	1	NA	NA	Vmul	TRUE	FALSE	1.3084246	514	Coemet	0.586772342169992	FALSE
Clacor_Ccor_scaffold7462_01	OG0	1	NA	NA	Clacor	TRUE	FALSE	0.9624045	291	Opea	0.0127604166666667	FALSE
Beraby_Baby_sb326502	OG0	1	NA	NA	Beraby	TRUE	FALSE	1.6070076	296	Mlei	0.453166034432448	FALSE
Horcal_Hcv1.av93.c9.g897.i2	OG0	1	NA	NA	Horcal	TRUE	TRUE	1.43789561	493	Pbac	0.865379975874548	FALSE
Pbac_sb2645143	OG0	1	NA	NA	Pbac	TRUE	TRUE	1.4960832	1949	Horcal	0.898232202580029	FALSE
Coemet_Cmet_scaffold17604_01	OG0	1	NA	NA	Coemet	TRUE	FALSE	1.3491706	316	Vmul	0.292382662221082	FALSE
Mlei_ML2109.g6.i1	OG0	1	NA	NA	Mlei	TRUE	TRUE	1.3539485	84	Lampan	0.0527016236358797	FALSE
Pbac_sb2653211	OG0	1	NA	NA	Pbac	TRUE	TRUE	3.4466576	1069	Horcal	0.898232202580029	FALSE
Mlei_ML1430.g19.i1	OG0	1	NA	NA	Mlei	TRUE	TRUE	1.7285456	394	Beraby	0.258184721852542	FALSE
Opea_EP00118_Oscarella_pearsei_P011008	OG0	1	NA	NA	Opea	TRUE	TRUE	0.9701782	181	Plajan	0.222833843017329	FALSE
Lampan_Lpan_10026_01	OG0	1	NA	NA	Lampan	TRUE	FALSE	1.3407265	252	Mlei	0.20039633391132	FALSE
