GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007186	G protein-coupled receptor signaling pat...	554	16	2.17	2.3e-06	0.0283291	BP
GO:0032088	negative regulation of NF-kappaB transcr...	77	4	0.3	0.00021	0.903246666666667	BP
GO:0002430	complement receptor mediated signaling p...	6	2	0.02	0.00022	0.903246666666667	BP
GO:0002052	positive regulation of neuroblast prolif...	8	2	0.03	0.00041	1	BP
GO:0006954	inflammatory response	274	6	1.07	0.00057	1	BP
GO:0099170	postsynaptic modulation of chemical syna...	44	3	0.17	0.00064	1	BP
GO:0090290	positive regulation of osteoclast prolif...	12	2	0.05	0.00096	1	BP
GO:0031989	bombesin receptor signaling pathway	12	2	0.05	0.00096	1	BP
GO:0032715	negative regulation of interleukin-6 pro...	53	3	0.21	0.00111	1	BP
GO:1903942	positive regulation of respiratory gaseo...	13	2	0.05	0.00113	1	BP
GO:0051281	positive regulation of release of seques...	18	2	0.07	0.00218	1	BP
GO:0014821	phasic smooth muscle contraction	68	3	0.27	0.00229	1	BP
GO:0060292	long-term synaptic depression	19	2	0.07	0.00243	1	BP
GO:0140374	antiviral innate immune response	20	2	0.08	0.0027	1	BP
GO:0032727	positive regulation of interferon-alpha ...	20	2	0.08	0.0027	1	BP
GO:0042472	inner ear morphogenesis	78	3	0.31	0.00338	1	BP
GO:0007200	phospholipase C-activating G protein-cou...	79	3	0.31	0.00351	1	BP
GO:0021852	pyramidal neuron migration to cerebral c...	1	1	0	0.00392	1	BP
GO:0021985	neurohypophysis development	1	1	0	0.00392	1	BP
GO:0021979	hypothalamus cell differentiation	1	1	0	0.00392	1	BP
GO:0061302	smooth muscle cell-matrix adhesion	1	1	0	0.00392	1	BP
GO:0014707	branchiomeric skeletal muscle developmen...	1	1	0	0.00392	1	BP
GO:0055024	regulation of cardiac muscle tissue deve...	1	1	0	0.00392	1	BP
GO:0048625	myoblast fate commitment	1	1	0	0.00392	1	BP
GO:0050853	B cell receptor signaling pathway	25	2	0.1	0.00421	1	BP
GO:0031663	lipopolysaccharide-mediated signaling pa...	28	2	0.11	0.00526	1	BP
GO:0007188	adenylate cyclase-modulating G protein-c...	183	4	0.72	0.00532	1	BP
GO:0050433	regulation of catecholamine secretion	92	3	0.36	0.00539	1	BP
GO:0007626	locomotory behavior	188	4	0.74	0.00585	1	BP
