GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0017187	peptidyl-glutamic acid carboxylation	3	3	0.01	6e-09	7.3704e-05	BP
GO:0030311	poly-N-acetyllactosamine biosynthetic pr...	25	4	0.05	1.2e-07	0.00073704	BP
GO:0006486	protein glycosylation	153	4	0.3	0.00017	0.696093333333333	BP
GO:0030193	regulation of blood coagulation	19	2	0.04	6e-04	1	BP
GO:1903531	negative regulation of secretion by cell	130	3	0.25	0.00186	1	BP
GO:0043123	positive regulation of I-kappaB kinase/N...	34	2	0.07	0.00192	1	BP
GO:0060040	retinal bipolar neuron differentiation	1	1	0	0.00195	1	BP
GO:0042371	vitamin K biosynthetic process	2	1	0	0.0039	1	BP
GO:0001879	detection of yeast	2	1	0	0.0039	1	BP
GO:0015819	lysine transport	2	1	0	0.0039	1	BP
GO:1903810	L-histidine import across plasma membran...	2	1	0	0.0039	1	BP
GO:0030072	peptide hormone secretion	194	3	0.38	0.00576	1	BP
GO:0097638	L-arginine import across plasma membrane	3	1	0.01	0.00585	1	BP
GO:0002223	stimulatory C-type lectin receptor signa...	3	1	0.01	0.00585	1	BP
GO:0046883	regulation of hormone secretion	201	3	0.39	0.00636	1	BP
GO:0070963	positive regulation of neutrophil mediat...	4	1	0.01	0.00779	1	BP
GO:2000318	positive regulation of T-helper 17 type ...	4	1	0.01	0.00779	1	BP
GO:0034140	negative regulation of toll-like recepto...	4	1	0.01	0.00779	1	BP
GO:1900135	positive regulation of renin secretion i...	4	1	0.01	0.00779	1	BP
GO:0061760	antifungal innate immune response	4	1	0.01	0.00779	1	BP
GO:0099109	potassium channel activating, G protein-...	4	1	0.01	0.00779	1	BP
GO:1903352	L-ornithine transmembrane transport	4	1	0.01	0.00779	1	BP
GO:0043311	positive regulation of eosinophil degran...	4	1	0.01	0.00779	1	BP
GO:2000341	regulation of chemokine (C-X-C motif) li...	5	1	0.01	0.00973	1	BP
GO:0034141	positive regulation of toll-like recepto...	5	1	0.01	0.00973	1	BP
GO:0034145	positive regulation of toll-like recepto...	5	1	0.01	0.00973	1	BP
GO:0003104	positive regulation of glomerular filtra...	5	1	0.01	0.00973	1	BP
GO:0051954	positive regulation of amine transport	84	2	0.16	0.01131	1	BP
GO:0046888	negative regulation of hormone secretion	85	2	0.17	0.01157	1	BP
GO:0031268	pseudopodium organization	6	1	0.01	0.01166	1	BP
GO:0031269	pseudopodium assembly	6	1	0.01	0.01166	1	BP
GO:0031272	regulation of pseudopodium assembly	6	1	0.01	0.01166	1	BP
GO:0031274	positive regulation of pseudopodium asse...	6	1	0.01	0.01166	1	BP
GO:1905155	positive regulation of membrane invagina...	7	1	0.01	0.01359	1	BP
GO:0032731	positive regulation of interleukin-1 bet...	7	1	0.01	0.01359	1	BP
GO:0050820	positive regulation of coagulation	7	1	0.01	0.01359	1	BP
GO:1901881	positive regulation of protein depolymer...	7	1	0.01	0.01359	1	BP
GO:0070493	thrombin-activated receptor signaling pa...	7	1	0.01	0.01359	1	BP
GO:0030836	positive regulation of actin filament de...	7	1	0.01	0.01359	1	BP
GO:0060100	positive regulation of phagocytosis, eng...	7	1	0.01	0.01359	1	BP
GO:1905153	regulation of membrane invagination	8	1	0.02	0.01552	1	BP
GO:2000010	positive regulation of protein localizat...	8	1	0.02	0.01552	1	BP
GO:0097029	mature conventional dendritic cell diffe...	8	1	0.02	0.01552	1	BP
GO:0060099	regulation of phagocytosis, engulfment	8	1	0.02	0.01552	1	BP
GO:0032682	negative regulation of chemokine product...	8	1	0.02	0.01552	1	BP
GO:0046649	lymphocyte activation	285	3	0.56	0.01649	1	BP
GO:0032732	positive regulation of interleukin-1 pro...	9	1	0.02	0.01744	1	BP
GO:0032733	positive regulation of interleukin-10 pr...	9	1	0.02	0.01744	1	BP
GO:0034135	regulation of toll-like receptor 2 signa...	9	1	0.02	0.01744	1	BP
GO:0034137	positive regulation of toll-like recepto...	9	1	0.02	0.01744	1	BP
GO:0050926	regulation of positive chemotaxis	9	1	0.02	0.01744	1	BP
GO:0050927	positive regulation of positive chemotax...	9	1	0.02	0.01744	1	BP
GO:0045217	cell-cell junction maintenance	9	1	0.02	0.01744	1	BP
GO:0010804	negative regulation of tumor necrosis fa...	10	1	0.02	0.01936	1	BP
GO:0034134	toll-like receptor 2 signaling pathway	10	1	0.02	0.01936	1	BP
GO:0070661	leukocyte proliferation	117	2	0.23	0.02121	1	BP
GO:0097028	dendritic cell differentiation	11	1	0.02	0.02128	1	BP
GO:0032930	positive regulation of superoxide anion ...	12	1	0.02	0.02319	1	BP
GO:0050918	positive chemotaxis	13	1	0.03	0.0251	1	BP
GO:0032757	positive regulation of interleukin-8 pro...	13	1	0.03	0.0251	1	BP
GO:0090276	regulation of peptide hormone secretion	130	2	0.25	0.02583	1	BP
GO:2000008	regulation of protein localization to ce...	14	1	0.03	0.02701	1	BP
GO:0043243	positive regulation of protein-containin...	14	1	0.03	0.02701	1	BP
GO:0032928	regulation of superoxide anion generatio...	14	1	0.03	0.02701	1	BP
GO:0032653	regulation of interleukin-10 production	14	1	0.03	0.02701	1	BP
GO:0002791	regulation of peptide secretion	135	2	0.26	0.0277	1	BP
GO:0090087	regulation of peptide transport	136	2	0.27	0.02808	1	BP
GO:0046329	negative regulation of JNK cascade	15	1	0.03	0.02891	1	BP
GO:0032613	interleukin-10 production	15	1	0.03	0.02891	1	BP
GO:0051240	positive regulation of multicellular org...	692	5	1.35	0.03074	1	BP
GO:0032637	interleukin-8 production	16	1	0.03	0.03081	1	BP
GO:0010803	regulation of tumor necrosis factor-medi...	16	1	0.03	0.03081	1	BP
GO:0006911	phagocytosis, engulfment	16	1	0.03	0.03081	1	BP
GO:0032677	regulation of interleukin-8 production	16	1	0.03	0.03081	1	BP
GO:0051952	regulation of amine transport	145	2	0.28	0.03162	1	BP
GO:0015837	amine transport	147	2	0.29	0.03243	1	BP
GO:0032729	positive regulation of interferon-gamma ...	17	1	0.03	0.03271	1	BP
GO:0051131	chaperone-mediated protein complex assem...	17	1	0.03	0.03271	1	BP
GO:0090322	regulation of superoxide metabolic proce...	17	1	0.03	0.03271	1	BP
GO:0001819	positive regulation of cytokine producti...	150	2	0.29	0.03365	1	BP
GO:0003018	vascular process in circulatory system	152	2	0.3	0.03448	1	BP
GO:0042554	superoxide anion generation	18	1	0.04	0.0346	1	BP
GO:0002720	positive regulation of cytokine producti...	18	1	0.04	0.0346	1	BP
GO:0099024	plasma membrane invagination	19	1	0.04	0.03649	1	BP
GO:0032722	positive regulation of chemokine product...	21	1	0.04	0.04026	1	BP
GO:0070303	negative regulation of stress-activated ...	21	1	0.04	0.04026	1	BP
GO:0061028	establishment of endothelial barrier	21	1	0.04	0.04026	1	BP
GO:0032873	negative regulation of stress-activated ...	21	1	0.04	0.04026	1	BP
GO:0042119	neutrophil activation	21	1	0.04	0.04026	1	BP
GO:0035025	positive regulation of Rho protein signa...	21	1	0.04	0.04026	1	BP
GO:0042110	T cell activation	167	2	0.33	0.04096	1	BP
GO:0032609	interferon-gamma production	22	1	0.04	0.04213	1	BP
