annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
ECH_1	39	56	3989	61798	1.06146700078416e-33	1.17822837087042e-30
Acyl-CoA_dh_N	37	65	3989	61798	2.56680116754265e-27	1.42457464798617e-24
Acyl-CoA_dh_M	43	95	3989	61798	4.01646260676378e-26	1.4860911645026e-23
Acyl-CoA_dh_1	37	76	3989	61798	4.32580253469054e-24	1.20041020337662e-21
adh_short	63	250	3989	61798	4.26737690629392e-21	9.4735767319725e-19
ATP-synt_ab	15	16	3989	61798	2.06416802815121e-17	3.27318073035407e-15
ATP-synt_ab_N	15	16	3989	61798	2.06416802815121e-17	3.27318073035407e-15
ATP-synt_C	14	16	3989	61798	2.26243299717238e-15	3.13912578357668e-13
Thiolase_C	16	24	3989	61798	3.94286732109107e-14	4.37658272641109e-12
Thiolase_N	16	24	3989	61798	3.94286732109107e-14	4.37658272641109e-12
Mito_carr	36	133	3989	61798	1.01610041990217e-13	1.02533769644674e-11
Ligase_CoA	13	16	3989	61798	1.54364816395658e-13	1.42787455165983e-11
Glyoxalase	11	12	3989	61798	9.03528682682874e-13	7.71474490598454e-11
2-oxoacid_dh	12	15	3989	61798	1.95065591005179e-12	1.54659147154106e-10
adh_short_C2	18	39	3989	61798	6.10006020764772e-12	4.31391508406614e-10
Iso_dh	13	19	3989	61798	6.21825597703227e-12	4.31391508406614e-10
Abhydrolase_1	32	130	3989	61798	3.62723685469241e-11	2.36837229924034e-09
Complex1_LYR	13	22	3989	61798	9.48018446040642e-11	5.84611375058396e-09
COesterase	26	94	3989	61798	1.52235163904793e-10	8.89373852285894e-09
E3_binding	9	10	3989	61798	1.81719439013951e-10	1.00854288652743e-08
3HCDH	8	8	3989	61798	2.99407969099821e-10	1.38476185708667e-08
Acyltransf_C	10	13	3989	61798	2.9656319510251e-10	1.38476185708667e-08
L51_S25_CI-B8	10	13	3989	61798	2.9656319510251e-10	1.38476185708667e-08
Redoxin	8	8	3989	61798	2.99407969099821e-10	1.38476185708667e-08
Aldedh	18	52	3989	61798	1.8520281690867e-09	8.22300507074496e-08
Lig_chan-Glu_bd	16	42	3989	61798	2.91385535232835e-09	1.2439920927248e-07
Lig_chan	16	43	3989	61798	4.36138028830534e-09	1.79301189630331e-07
zf-Tim10_DDP	11	20	3989	61798	7.78114655482096e-09	3.08466881280402e-07
ADH_N	21	77	3989	61798	1.13504334738196e-08	4.34447626066888e-07
Biotin_lipoyl	12	26	3989	61798	2.11503639972758e-08	7.82563467899203e-07
COX6B	7	8	3989	61798	3.50728389800322e-08	1.14502503728929e-06
ETF	7	8	3989	61798	3.50728389800322e-08	1.14502503728929e-06
Sulfate_transp	7	8	3989	61798	3.50728389800322e-08	1.14502503728929e-06
THF_DHG_CYH_C	7	8	3989	61798	3.50728389800322e-08	1.14502503728929e-06
ATP-grasp_2	8	11	3989	61798	4.1397057616054e-08	1.31287811296629e-06
ADH_zinc_N	19	69	3989	61798	4.71437286775023e-08	1.45359830088965e-06
Acyltransferase	15	46	3989	61798	1.02947215245574e-07	3.08841645736722e-06
3HCDH_N	8	12	3989	61798	1.17094888965889e-07	3.33270068595223e-06
FAA_hydrolase	8	12	3989	61798	1.17094888965889e-07	3.33270068595223e-06
Citrate_synt	7	9	3989	61798	1.48936550738891e-07	3.93618026952784e-06
