annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Ephrin_lbd	9	12	362	61798	1.59233862938221e-18	3.08913694100148e-16
C2	11	196	362	61798	2.81717625075662e-08	2.73266096323392e-06
CRT-like	5	28	362	61798	5.90226924864183e-07	3.81680078078838e-05
Ephrin_rec_like	4	15	362	61798	1.50216351796846e-06	7.28549306214704e-05
GKAP	3	8	362	61798	1.09226326500996e-05	0.000318755358406028
Homeodomain	7	128	362	61798	1.15014820043412e-05	0.000318755358406028
NICE-3	3	8	362	61798	1.09226326500996e-05	0.000318755358406028
Ferlin_C	3	11	362	61798	3.17646116027041e-05	0.000770291831365575
FerI	3	12	362	61798	4.21686911394501e-05	0.000908969564561481
Trp_dioxygenase	3	14	362	61798	6.91649549994141e-05	0.00134180012698863
Anoct_dimer	3	16	362	61798	0.000105485352681195	0.00186037803819563
ERAP1_C	5	84	362	61798	0.000141745280428193	0.00229154870025578
GTP_cyclohydroI	2	4	362	61798	0.000203725817009052	0.00263485389998375
HSL_N	2	4	362	61798	0.000203725817009052	0.00263485389998375
WAP	2	4	362	61798	0.000203725817009052	0.00263485389998375
Peptidase_M1	5	92	362	61798	0.000217330145704996	0.00263512801667307
Anoctamin	3	21	362	61798	0.000245139739389715	0.00279747702597674
RhoGEF	5	104	362	61798	0.000383815128452684	0.00413667416221226
MFS_2	3	28	362	61798	0.000585746604470576	0.00598078111933115
Myosin_TH1	2	8	362	61798	0.000936061180199796	0.00864742233136954
Thyroglobulin_1	2	8	362	61798	0.000936061180199796	0.00864742233136954
Abhydrolase_1	5	130	362	61798	0.00105574783091237	0.00890500344334785
Orn_DAP_Arg_deC	3	34	362	61798	0.00104247979300214	0.00890500344334785
BPL_N	2	9	362	61798	0.00119884647128239	0.009690675642866
Abhydrolase_3	2	10	362	61798	0.00149275748055025	0.011138267354875
FerB	2	10	362	61798	0.00149275748055025	0.011138267354875
Orn_Arg_deC_N	3	40	362	61798	0.00167711512689224	0.0120503827635961
fn3	6	219	362	61798	0.00195221010690911	0.0131706196044617
GSH_synth_ATP	2	12	362	61798	0.00217247333681843	0.0131706196044617
GSH_synthase	2	12	362	61798	0.00217247333681843	0.0131706196044617
RAWUL	2	12	362	61798	0.00217247333681843	0.0131706196044617
ZU5	2	12	362	61798	0.00217247333681843	0.0131706196044617
Peptidase_M1_N	4	95	362	61798	0.00242448618417748	0.0142530399918313
RhoGAP	4	97	362	61798	0.00261473201876226	0.0149193532835258
Asp	3	53	362	61798	0.00375970370328555	0.0208395005267828
NCD3G	4	111	362	61798	0.00424024693461544	0.0228502195920943
Arrestin_C	4	119	362	61798	0.00542127265157584	0.0284250512001544
Arrestin_N	4	121	362	61798	0.00574749959518925	0.0293424979333346
