GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007189	adenylate cyclase-activating G protein-c...	150	11	1.4	1.1e-07	0.0013354	BP
GO:0007193	adenylate cyclase-inhibiting G protein-c...	72	8	0.67	2.9e-07	0.0017603	BP
GO:0150099	neuron-glial cell signaling	21	5	0.2	1.1e-06	0.002428	BP
GO:0032811	negative regulation of epinephrine secre...	21	5	0.2	1.1e-06	0.002428	BP
GO:0033602	negative regulation of dopamine secretio...	22	5	0.21	1.4e-06	0.002428	BP
GO:0007194	negative regulation of adenylate cyclase...	22	5	0.21	1.4e-06	0.002428	BP
GO:0014053	negative regulation of gamma-aminobutyri...	22	5	0.21	1.4e-06	0.002428	BP
GO:0007187	G protein-coupled receptor signaling pat...	24	5	0.22	2.3e-06	0.00349025	BP
GO:0007214	gamma-aminobutyric acid signaling pathwa...	25	5	0.23	2.8e-06	0.00377688888888889	BP
GO:0007200	phospholipase C-activating G protein-cou...	86	9	0.8	3.9e-06	0.0047346	BP
GO:0060124	positive regulation of growth hormone se...	27	5	0.25	4.3e-06	0.00474563636363636	BP
GO:0014049	positive regulation of glutamate secreti...	28	5	0.26	5.1e-06	0.0051595	BP
GO:0046010	positive regulation of circadian sleep/w...	6	3	0.06	1.5e-05	0.0140076923076923	BP
GO:0008285	negative regulation of cell population p...	299	12	2.79	1.8e-05	0.0153773333333333	BP
GO:0002076	osteoblast development	18	4	0.17	1.9e-05	0.0153773333333333	BP
GO:0051932	synaptic transmission, GABAergic	39	5	0.36	2.8e-05	0.021245	BP
GO:0050805	negative regulation of synaptic transmis...	76	8	0.71	3.8e-05	0.0271364705882353	BP
GO:0060732	positive regulation of inositol phosphat...	24	4	0.22	6.5e-05	0.0438388888888889	BP
GO:0051969	regulation of transmission of nerve impu...	25	4	0.23	7.6e-05	0.04856	BP
GO:0001662	behavioral fear response	28	4	0.26	0.00012	0.07284	BP
GO:0007204	positive regulation of cytosolic calcium...	169	11	1.58	0.00014	0.0809333333333333	BP
GO:0031645	negative regulation of nervous system pr...	14	3	0.13	0.00026	0.143472727272727	BP
GO:0048469	cell maturation	100	6	0.93	0.00032	0.166925	BP
GO:0045453	bone resorption	36	4	0.34	0.00033	0.166925	BP
GO:2000110	negative regulation of macrophage apopto...	17	3	0.16	0.00048	0.200937931034483	BP
GO:1904349	positive regulation of small intestine s...	17	3	0.16	0.00048	0.200937931034483	BP
GO:0036321	ghrelin secretion	17	3	0.16	0.00048	0.200937931034483	BP
GO:0120058	positive regulation of small intestinal ...	17	3	0.16	0.00048	0.200937931034483	BP
