term	pval	ontology	fg	oe	symbol	size
GO:0035720 | intraciliary anterograde transport	1e-30	BP	51	22.3684210526316	17	1.16173806389284
GO:0060271 | cilium assembly	1e-30	BP	290	9.08521303258145	17	0.97894592047787
GO:0003341 | cilium movement	1e-30	BP	213	11.0134436401241	17	1.0207463610965
GO:0007288 | sperm axoneme assembly	1e-30	BP	49	17.4377224199288	17	1.11422159381491
GO:0030317 | flagellated sperm motility	1e-30	BP	115	8.87345679012346	17	0.973700589924355
GO:0036158 | outer dynein arm assembly	1e-30	BP	35	16.5094339622642	17	1.1035090318713
GO:0036159 | inner dynein arm assembly	1e-30	BP	31	17.5141242937853	17	1.11507328345381
GO:0090660 | cerebrospinal fluid circulation	1e-30	BP	31	16.6666666666667	17	1.10537267453848
GO:0045505 | dynein intermediate chain binding	1e-30	MF	47	14.0298507462687	17	1.07100562598843
GO:0045504 | dynein heavy chain binding	1e-30	MF	29	19.0789473684211	17	1.13161584027186
GO:0005930 | axoneme	1e-30	CC	203	17.001675041876	17	1.10927530898324
GO:0036064 | ciliary basal body	1e-30	CC	146	8.97908979089791	17	0.976336168809897
GO:0036126 | sperm flagellum	1e-30	CC	137	9.5536959553696	17	0.990036067941277
GO:0031514 | motile cilium	1e-30	CC	232	10.9022556390977	17	1.01858547077204
GO:0030992 | intraciliary transport particle B	1e-30	CC	45	20.2702702702703	17	1.14317957439971
GO:0005874 | microtubule	1e-30	CC	127	4.64181286549708	17	0.816509416913166
GO:0097546 | ciliary base	1e-30	CC	46	12.1372031662269	17	1.04121017172975
GO:0097729 | 9+2 motile cilium	1e-30	CC	168	10.5926860025221	17	1.01242584851646
GO:0097228 | sperm principal piece	1e-30	CC	32	17.877094972067	17	1.11906074336473
AAA_lid_11	1e-30	Pfam	35	31807.7941176471	17	2.1219174233857
DHC_N2	1e-30	Pfam	35	31807.7941176471	17	2.1219174233857
Dynein_C	1e-30	Pfam	35	31807.7941176471	17	2.1219174233857
Dynein_heavy	1e-30	Pfam	35	31807.7941176471	17	2.1219174233857
AAA_6	1e-30	Pfam	35	31346.8115942029	17	2.12042292329545
AAA_7	1e-30	Pfam	35	31346.8115942029	17	2.12042292329545
AAA_8	1e-30	Pfam	35	31346.8115942029	17	2.12042292329545
AAA_9	1e-30	Pfam	35	31346.8115942029	17	2.12042292329545
MT	1e-30	Pfam	34	32830.1875	17	2.12515255054364
AAA_lid_1	1e-30	Pfam	32	34693.6140350877	17	2.13078613255089
Dynein_AAA_lid	1e-30	Pfam	33	31374.3692307692	17	2.12051291042022
GO:0005813 | centrosome	1.6e-30	CC	147	3.03155289750464	20	0.694021001578952
GO:0003351 | epithelial cilium movement involved in e...	1.1e-29	BP	64	14.6788990825688	20	1.08013586400753
GO:0036156 | inner dynein arm	1.5e-29	CC	26	20.6349206349206	20	1.14656129485224
GO:0007224 | smoothened signaling pathway	3.2e-29	BP	70	6.85602350636631	20	0.914369891196854
GO:0008569 | minus-end-directed microtubule motor act...	3.2e-29	MF	29	16.6666666666667	20	1.10537267453848
SHIPPO-rpt	1.34111239816119e-26	Pfam	21	43258.6	20	2.15315407252664
GO:0051959 | dynein light intermediate chain binding	5e-26	MF	29	13.6792452830189	20	1.06586215664607
GO:0007368 | determination of left/right symmetry	8.6e-26	BP	82	10.25	20	1.00534763410065
GO:0036157 | outer dynein arm	1.4e-25	CC	23	19.6581196581197	20	1.13733986752924
GO:0035721 | intraciliary retrograde transport	1.6e-25	BP	28	17.3913043478261	20	1.11370200471687
GO:0005856 | cytoskeleton	4e-25	CC	528	3.99455288243305	20	0.77554379308934
GO:0003356 | regulation of cilium beat frequency	5.2e-25	BP	27	15.7894736842105	20	1.09469980075217
GO:0035082 | axoneme assembly	1.5e-24	BP	151	16.9472502805836	20	1.10864748376402
GO:0061512 | protein localization to cilium	6e-24	BP	55	10.7421875	20	1.01542736250232
GO:0002177 | manchette	2.8e-23	CC	25	14.4508670520231	20	1.0769837071856
GO:0060285 | cilium-dependent cell motility	3.4e-23	BP	149	9.92671552298468	20	0.998401510500161
EF-hand_7	4.6086860151626e-23	Pfam	43	11307.7191489362	20	2.01329953393221
GO:0005868 | cytoplasmic dynein complex	1.4e-22	CC	27	12.1621621621622	20	1.04163851201285
GO:0044458 | motile cilium assembly	1.1e-21	BP	90	13.4328358208955	20	1.06215239336853
GO:0061966 | establishment of left/right asymmetry	2.3e-21	BP	17	23.2876712328767	20	1.16924166076043
GO:0120197 | mucociliary clearance	1.6e-20	BP	20	16.6666666666667	20	1.10537267453848
LRR_6	2.17762792139765e-20	Pfam	28	16799.4563106796	20	2.05555229236836
GO:0044782 | cilium organization	2.2e-20	BP	323	9.39499709133217	20	0.986355235186628
Dpy-30	4.23920737171771e-20	Pfam	15	46348.5	20	2.16010085028813
DHC_N1	6.72568234020693e-20	Pfam	19	30106.7179487179	20	2.11628528652214
LRR_9	2.22785081940657e-19	Pfam	24	19515.1578947368	20	2.07132133418613
GO:0097728 | 9+0 motile cilium	2.6e-19	CC	15	24.1935483870968	20	1.17630759988934
GO:0010839 | negative regulation of keratinocyte prol...	1.2e-18	BP	21	13.0434782608696	20	1.05612187682202
GO:1904158 | axonemal central apparatus assembly	1.3e-18	BP	15	22.7272727272727	20	1.16470911540771
MORN	5.53305447245244e-18	Pfam	19	24982.170212766	20	2.097052732537
GO:0030991 | intraciliary transport particle A	5.6e-18	CC	16	19.2771084337349	20	1.13359688173524
GO:0032391 | photoreceptor connecting cilium	9.3e-18	CC	28	7.95454545454545	20	0.949007569971962
GO:1905515 | non-motile cilium assembly	1.3e-17	BP	37	5.63165905631659	20	0.866392725331425
GO:0060287 | epithelial cilium movement involved in d...	1.9e-17	BP	16	18.1818181818182	20	1.12233564966357
GO:0007283 | spermatogenesis	7e-17	BP	144	5.18918918918919	20	0.845635562542491
GO:0001947 | heart looping	2.6e-16	BP	24	8.63309352517986	20	0.967556947054554
GO:0045503 | dynein light chain binding	3.2e-16	MF	16	15.8415841584158	20	1.0953531891008
GO:0060294 | cilium movement involved in cell motilit...	3.8e-16	BP	130	9.2264017033357	20	0.98236060547921
GO:0005814 | centriole	7.4e-16	CC	47	4	20	0.775925248543932
GO:0097731 | 9+0 non-motile cilium	9.3e-16	CC	46	5.58252427184466	20	0.864193624128562
ADK	3.23390532672198e-15	Pfam	14	30899	20	2.11894889611803
GO:0018095 | protein polyglutamylation	1.3e-14	BP	17	11.9718309859155	20	1.03834511459111
GO:0008017 | microtubule binding	1.3e-14	MF	54	3.3271719038817	20	0.722547742364985
TPH	1.62582071189553e-14	Pfam	12	37078.8	20	2.13755132579487
GO:0097542 | ciliary tip	5.9e-14	CC	14	15.0537634408602	20	1.08519357126934
IQ	1.8453326496638e-13	Pfam	20	14206.4367816092	20	2.03776474674314
Tctex-1	3.15522892710335e-13	Pfam	12	30899	20	2.11894889611803
GO:0043014 | alpha-tubulin binding	3.3e-13	MF	21	7.55395683453237	20	0.937109651436716
CLAMP	4.18047944051502e-13	Pfam	9	50562	20	2.16883015570719
PapD-like	5.72959617248678e-13	Pfam	10	41198.6666666667	20	2.14822791178406
KIAA1430	1.6314868495443e-12	Pfam	9	46348.5	20	2.16010085028813
GO:0004550 | nucleoside diphosphate kinase activity	1.8e-12	MF	15	11.0294117647059	20	1.02105452875224
GO:0070286 | axonemal dynein complex assembly	2.2e-12	BP	64	18.0790960451977	20	1.1212389183212
GO:0060830 | ciliary receptor clustering involved in ...	2.5e-12	BP	10	21.2765957446809	20	1.15234636375713
TTL	2.98396219550821e-12	Pfam	14	20599.3333333333	20	2.07698174409505
GO:0005858 | axonemal dynein complex	3.2e-12	CC	58	20.6405693950178	20	1.14661313164374
GO:0003352 | regulation of cilium movement	4.7e-12	BP	45	6.1898211829436	20	0.88976294759689
GO:0021591 | ventricular system development	4.9e-12	BP	19	7.5098814229249	20	0.935752680881552
GO:0097598 | sperm cytoplasmic droplet	4.9e-12	CC	9	24.3243243243243	20	1.17730233388554
WD40	4.98870079898891e-12	Pfam	57	4721.83109919571	20	1.91679692409593
GO:0060972 | left/right pattern formation	5e-12	BP	28	12.5	20	1.04733471870652
GO:0120229 | protein localization to motile cilium	6.4e-12	BP	10	19.6078431372549	20	1.13685083625868
GO:0071907 | determination of digestive tract left/ri...	6.4e-12	BP	10	19.6078431372549	20	1.13685083625868
GO:0035735 | intraciliary transport involved in ciliu...	1.8e-11	BP	12	13.6363636363636	20	1.06522231196002
DUF4200	4.52326024292184e-11	Pfam	8	44944	20	2.15700526699809
GO:1990716 | axonemal central apparatus	1.2e-10	CC	14	23.728813559322	20	1.17272163109414
GO:0120170 | intraciliary transport particle B bindin...	1.3e-10	MF	9	19.1489361702128	20	1.13231826422769
CH_2	1.32434833588566e-10	Pfam	8	41198.6666666667	20	2.14822791178406
GO:0120316 | sperm flagellum assembly	1.5e-10	BP	59	16.3888888888889	20	1.10206601929052
GO:0071910 | determination of liver left/right asymme...	4.3e-10	BP	8	21.0526315789474	20	1.15035055108221
GO:0035469 | determination of pancreatic left/right a...	4.3e-10	BP	8	21.0526315789474	20	1.15035055108221
GO:0005929 | cilium	5e-10	CC	434	7.23333333333333	20	0.927005112784642
GO:0042073 | intraciliary transport	7.2e-10	BP	85	16.1904761904762	20	1.09966341318984
GO:0048487 | beta-tubulin binding	1.7e-09	MF	19	5.47550432276657	20	0.859316080474441
GO:0001669 | acrosomal vesicle	1.7e-09	CC	28	4.49438202247191	20	0.80787993209576
NYD-SP28_assoc	2.7458317093278e-09	Pfam	6	52969.7142857143	20	2.17348283416115
GO:0097225 | sperm midpiece	2.9e-09	CC	27	3.82436260623229	20	0.763255568670929
GO:0070740 | tubulin-glutamic acid ligase activity	3e-09	MF	11	10.5769230769231	20	1.01210639058325
TSNAXIP1_N	3.26384924319543e-09	Pfam	7	39326	20	2.14352041624982
GO:1905198 | manchette assembly	3.7e-09	BP	9	14.2857142857143	20	1.07466364969964
GO:0004017 | adenylate kinase activity	3.7e-09	MF	9	14.2857142857143	20	1.07466364969964
NDK	7.21737473590517e-09	Pfam	9	23174.25	20	2.08925960276637
DUF1126	1.072825616364e-08	Pfam	6	46348.5	20	2.16010085028813
DUF2475	1.072825616364e-08	Pfam	6	46348.5	20	2.16010085028813
DUF4201	1.072825616364e-08	Pfam	6	46348.5	20	2.16010085028813
DUF4537	1.072825616364e-08	Pfam	6	46348.5	20	2.16010085028813
Dynein_light	1.072825616364e-08	Pfam	6	46348.5	20	2.16010085028813
