annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	37	2957	198	61798	1.12393381808108e-12	9.55343745368915e-11
VWC	5	9	198	61798	4.00189404352135e-11	1.70080496849657e-09
Peptidase_C15	4	4	198	61798	1.0222722826433e-10	2.89643813415601e-09
c-SKI_SMAD_bind	4	8	198	61798	7.08429589660939e-09	1.5054128780295e-07
Ski_Sno	4	12	198	61798	4.95949573658176e-08	8.43114275218899e-07
7tm_3	10	375	198	61798	4.43183804870959e-07	6.27843723567192e-06
B12D	3	6	198	61798	6.43322248812508e-07	7.81177016415188e-06
HMA	4	24	198	61798	1.03302969677913e-06	1.09759405282783e-05
Hydrolase	4	39	198	61798	7.70092779576373e-06	7.27309847377685e-05
VWD	4	41	198	61798	9.43421115292582e-06	8.01907947998694e-05
ANF_receptor	9	449	198	61798	1.66627944992521e-05	0.00012875795749422
E1-E2_ATPase	4	56	198	61798	3.29548148472527e-05	0.000233429938501373
Tfb4	2	4	198	61798	6.1024260447147e-05	0.000399004779846731
HNOBA	4	75	198	61798	0.00010399552935046	0.000631401428199219
NIT	3	34	198	61798	0.000180154865569728	0.00102087757156179
GSHPx	2	8	198	61798	0.000282380979400171	0.00150014895306341
EF-hand_2	2	10	198	61798	0.000451912535566046	0.00213403141795077
EF-hand_3	2	10	198	61798	0.000451912535566046	0.00213403141795077
Guanylate_cyc	4	116	198	61798	0.000553111926599661	0.00247444809268269
FAM124	2	12	198	61798	0.00066001105436317	0.00280504698104347
Forkhead	3	75	198	61798	0.00184605925337821	0.00747214459700706
bZIP_2	2	26	198	61798	0.00315554697810479	0.0121918860517685
CarboxypepD_reg	2	29	198	61798	0.00391721156970912	0.0144766514532728
NCD3G	3	111	198	61798	0.00557470285770702	0.0197437392877124
ZZ	2	39	198	61798	0.00700084110424563	0.0238028597544351
Lig_chan-Glu_bd	2	42	198	61798	0.0080835863322961	0.0264271091632757
Lig_chan	2	43	198	61798	0.00846016421054856	0.0266338502924677
Peptidase_M14	2	49	198	61798	0.0108803790859052	0.0330297222250692
OMPdecase	1	4	198	61798	0.0127547950980262	0.0373847442528355
DUF5601	1	5	198	61798	0.0159181208346771	0.043646460353147
Kunitz_BPTI	1	5	198	61798	0.0159181208346771	0.043646460353147
Somatomedin_B	1	6	198	61798	0.0190713616884103	0.0506583044848398
ANAPC3	1	8	198	61798	0.0253477166004114	0.0615587403152847
Ion_trans_2	1	8	198	61798	0.0253477166004114	0.0615587403152847
Met_10	1	8	198	61798	0.0253477166004114	0.0615587403152847
NTP_transf_7	1	9	198	61798	0.0284708943332668	0.0672229449535465
ERAP1_C	2	84	198	61798	0.0299860031451889	0.0688867639821907
DUF1736	1	12	198	61798	0.0377808085801169	0.0713637495402208
FAD_binding_6	1	12	198	61798	0.0377808085801169	0.0713637495402208
LMWPc	1	12	198	61798	0.0377808085801169	0.0713637495402208
PAS_3	1	12	198	61798	0.0377808085801169	0.0713637495402208
Peptidase_M1	2	92	198	61798	0.0354159243387456	0.0713637495402208
Peptidase_M1_N	2	95	198	61798	0.0375429055209178	0.0713637495402208
S8_pro-domain	1	12	198	61798	0.0377808085801169	0.0713637495402208
Sulfotransfer_2	1	12	198	61798	0.0377808085801169	0.0713637495402208
Methyltransf_31	1	13	198	61798	0.0408643453020464	0.0739036032058286
P_proprotein	1	13	198	61798	0.0408643453020464	0.0739036032058286
Pribosyltran	1	15	198	61798	0.0470019545856413	0.0832326279120731
PAS	1	16	198	61798	0.0500560894284301	0.086831991865644
PQ-loop	1	18	198	61798	0.0561351744823454	0.0954297966199872
MFS_1	3	294	198	61798	0.069211857441723	0.113134766972047
Peptidase_S8	1	22	198	61798	0.0681774677276247	0.113134766972047
Globin	1	25	198	61798	0.077108757152383	0.123664987885897
RasGAP	1	28	198	61798	0.0859548705865192	0.135299333330632
VPS9	1	31	198	61798	0.0947166162528511	0.146380225118043
Pkinase_C	1	34	198	61798	0.103394794743847	0.156938527736197
Trefoil	1	37	198	61798	0.111990199093293	0.167002928472454
Carb_anhydrase	1	39	198	61798	0.117674871255406	0.169531594181518
NtCtMGAM_N	1	39	198	61798	0.117674871255406	0.169531594181518
CS	1	41	198	61798	0.12332333511447	0.174708058078833
NAD_binding_1	1	43	198	61798	0.128935820134618	0.179664667400697
Glyco_hydro_31	1	44	198	61798	0.131728641891777	0.180595718722598
MORN	1	47	198	61798	0.140053764289681	0.188961428009887
Ank_4	2	213	198	61798	0.14935963919436	0.195316451254163
RGS	1	50	198	61798	0.148299463399674	0.195316451254163
Cyt-b5	1	55	198	61798	0.161867843469427	0.208466162043959
TIR_2	1	57	198	61798	0.167234781216608	0.21216352840913
DHHC	1	63	198	61798	0.183131293414021	0.225596520872345
Peptidase_S10	1	63	198	61798	0.183131293414021	0.225596520872345
TPR_16	1	70	198	61798	0.201296004954284	0.244430863158773
Ion_trans	2	303	198	61798	0.253455891911563	0.299218761284484
SNF	1	91	198	61798	0.253413740271821	0.299218761284484
SAM_1	1	94	198	61798	0.260577561659728	0.30341222932982
7tm_2	2	348	198	61798	0.306636752498838	0.347521652832017
Ank_5	1	113	198	61798	0.304386670319868	0.347521652832017
Abhydrolase_1	1	130	198	61798	0.341390023225657	0.376859116547803
Homeodomain	1	128	198	61798	0.337140418364302	0.376859116547803
Ank	1	146	198	61798	0.374425304997851	0.408027575959196
Lectin_C	1	195	198	61798	0.465683237510323	0.501051584663006
GPS	1	223	198	61798	0.511749544266062	0.543733890782691
EF-hand_7	1	235	198	61798	0.530261675837232	0.556447437606971
TPR_8	1	269	198	61798	0.5790059308221	0.600189074632665
Ank_2	2	653	198	61798	0.620324244444136	0.635271816599417
Pkinase	2	702	198	61798	0.659428463262617	0.667278802110982
RRM_1	1	364	198	61798	0.690121035634523	0.690121035634523
