annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	9	750	26	15396	2.17638113222741e-06	3.48220981156386e-05
wnt	2	4	26	15396	1.64200243498888e-05	0.000131360194799111
Homeobox_KN	1	3	26	15396	0.00505802814522782	0.0134880750539409
Meis_PKNOX_N	1	2	26	15396	0.00337475828134037	0.0134880750539409
Notch	1	3	26	15396	0.00505802814522782	0.0134880750539409
Sushi	1	3	26	15396	0.00505802814522782	0.0134880750539409
IRK_C	1	6	26	15396	0.0100914518398255	0.0230661756338869
Laminin_G_3	1	14	26	15396	0.0233944989428293	0.0467889978856586
LRR_8	2	158	26	15396	0.0289506346880193	0.0514677950009232
Kringle	1	29	26	15396	0.04787582991253	0.0766013278600481
MAM	1	34	26	15396	0.0559043332604051	0.0813153938333165
TPR_10	1	67	26	15396	0.107282903282842	0.139476632012532
TPR_8	1	71	26	15396	0.113324763510182	0.139476632012532
7tm_3	1	90	26	15396	0.141490698965256	0.161703655960292
ANF_receptor	1	111	26	15396	0.171620377930667	0.183061736459379
TPR_12	1	155	26	15396	0.231486963862965	0.231486963862965
