annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
EGF	37	129	723	15756	6.6069870866484e-20	2.65600880883266e-17
EGF_CA	21	98	723	15756	2.6612724847836e-09	5.34915769441503e-07
hEGF	16	63	723	15756	1.59301550271944e-08	2.05458548077087e-06
Pkinase_Tyr	15	56	723	15756	2.04436366245858e-08	2.05458548077087e-06
TSP_1	6	11	723	15756	3.46647169994758e-06	0.000278704324675786
Laminin_G_1	4	7	723	15756	0.000137721559521639	0.00922734448794979
Laminin_G_2	6	21	723	15756	0.000274331836672975	0.0135862777971655
Laminin_N	3	4	723	15756	0.000371763820320449	0.0135862777971655
SapB_1	3	4	723	15756	0.000371763820320449	0.0135862777971655
SapB_2	3	4	723	15756	0.000371763820320449	0.0135862777971655
Vitellogenin_N	3	4	723	15756	0.000371763820320449	0.0135862777971655
FXa_inhibition	6	24	723	15756	0.000604855130585224	0.020262646874605
NtCtMGAM_N	4	10	723	15756	0.000739592216457428	0.0212368622154204
Trefoil	4	10	723	15756	0.000739592216457428	0.0212368622154204
Glyco_hydro_31	4	11	723	15756	0.00112017399295012	0.0300206630110631
C4	2	2	723	15756	0.00210286365648014	0.0384250540865917
Collagen	2	2	723	15756	0.00210286365648014	0.0384250540865917
E1_DerP2_DerF2	2	2	723	15756	0.00210286365648014	0.0384250540865917
F5_F8_type_C	3	6	723	15756	0.00173399448883357	0.0384250540865917
Peptidase_M19	2	2	723	15756	0.00210286365648014	0.0384250540865917
TFR_dimer	2	2	723	15756	0.00210286365648014	0.0384250540865917
TSP1_spondin	2	2	723	15756	0.00210286365648014	0.0384250540865917
GBP	4	14	723	15756	0.00304341083627729	0.0531935285297162
APAF1_C	8	55	723	15756	0.00340795489803562	0.0570832445420966
AMP-binding	5	24	723	15756	0.00411993642772446	0.0637005555363552
Laminin_EGF	4	15	723	15756	0.00400096441642942	0.0637005555363552
SapA	3	8	723	15756	0.00453065979584738	0.0674564902937277
Drf_FH3	2	3	723	15756	0.00611611100291482	0.074505352217326
Drf_GBD	2	3	723	15756	0.00611611100291482	0.074505352217326
DUF1943	2	3	723	15756	0.00611611100291482	0.074505352217326
Frag1	2	3	723	15756	0.00611611100291482	0.074505352217326
Man-6-P_recep	2	3	723	15756	0.00611611100291482	0.074505352217326
ParA	2	3	723	15756	0.00611611100291482	0.074505352217326
SH2	6	38	723	15756	0.00719319005272918	0.0850488941528568
DAO	4	18	723	15756	0.00803960675219887	0.0923406261252556
fn3	8	64	723	15756	0.00864591089359046	0.0965460049784268
CUB	6	40	723	15756	0.00925794679106707	0.100586340811053
Aminotran_3	2	4	723	15756	0.0118604581855092	0.113521528347016
Carboxyl_trans	2	4	723	15756	0.0118604581855092	0.113521528347016
Laminin_B	2	4	723	15756	0.0118604581855092	0.113521528347016
SCP2	2	4	723	15756	0.0118604581855092	0.113521528347016
WH1	2	4	723	15756	0.0118604581855092	0.113521528347016
PH	7	55	723	15756	0.0124377530578032	0.116278528586904
NB-ARC	7	56	723	15756	0.0136688987120756	0.124884029142145
DOMON	4	21	723	15756	0.0141029737085606	0.125986565129808
adh_short	7	57	723	15756	0.0149848977478496	0.130954975970338
EamA	3	12	723	15756	0.0155150116686872	0.132702865761963
Abhydro_lipase	1	1	723	15756	0.0458872810357959	0.133671644756449
Abi_HHR	1	1	723	15756	0.0458872810357959	0.133671644756449
ACC_central	1	1	723	15756	0.0458872810357959	0.133671644756449
Ald_Xan_dh_C	2	6	723	15756	0.0278865242773178	0.133671644756449
Ald_Xan_dh_C2	2	6	723	15756	0.0278865242773178	0.133671644756449
AMP-binding_C	3	17	723	15756	0.0404706924938391	0.133671644756449
Arm_2	1	1	723	15756	0.0458872810357959	0.133671644756449
Asp	3	15	723	15756	0.0289738287932438	0.133671644756449
Asp_Arg_Hydrox	1	1	723	15756	0.0458872810357959	0.133671644756449
Avidin	1	1	723	15756	0.0458872810357959	0.133671644756449
BcrAD_BadFG	1	1	723	15756	0.0458872810357959	0.133671644756449
CAP	2	6	723	15756	0.0278865242773178	0.133671644756449
CAP_C	1	1	723	15756	0.0458872810357959	0.133671644756449
CDO_I	1	1	723	15756	0.0458872810357959	0.133671644756449
Creatinase_N	1	1	723	15756	0.0458872810357959	0.133671644756449
Creatinase_N_2	1	1	723	15756	0.0458872810357959	0.133671644756449
Cu2_monoox_C	3	15	723	15756	0.0289738287932438	0.133671644756449
Cu2_monooxygen	3	15	723	15756	0.0289738287932438	0.133671644756449
DUF1081	1	1	723	15756	0.0458872810357959	0.133671644756449
DUF4286	1	1	723	15756	0.0458872810357959	0.133671644756449
DUF924	1	1	723	15756	0.0458872810357959	0.133671644756449
