annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Trypsin	10	21	38	15396	7.96312645900472e-22	2.07041287934123e-20
Lipase	3	4	38	15396	5.53946077355025e-08	7.20129900561532e-07
Peptidase_M8	2	7	38	15396	0.000123603264272294	0.00107122829035988
ADH_N_2	1	1	38	15396	0.0024681735515717	0.00916750176298058
DUF2252	1	1	38	15396	0.0024681735515717	0.00916750176298058
Lipase_2	1	1	38	15396	0.0024681735515717	0.00916750176298058
XendoU	1	1	38	15396	0.0024681735515717	0.00916750176298058
Phospholip_A2_1	1	3	38	15396	0.00738673866705464	0.0240069006679276
Lipoxygenase	1	4	38	15396	0.00983715794404139	0.0284184562827862
Alpha-amylase	1	5	38	15396	0.0122816867900738	0.0290294415038108
HAD_2	1	5	38	15396	0.0122816867900738	0.0290294415038108
CarboxypepD_reg	1	7	38	15396	0.017153128269504	0.0297320890004736
CRT-like	1	7	38	15396	0.017153128269504	0.0297320890004736
Endonuclease_NS	1	7	38	15396	0.017153128269504	0.0297320890004736
Pyr_redox_3	1	7	38	15396	0.017153128269504	0.0297320890004736
PLAT	1	8	38	15396	0.019580068364751	0.0318176110927204
Phosphodiest	1	9	38	15396	0.0220011729528805	0.0336488527514643
DUF4735	1	11	38	15396	0.0268259301886111	0.0387485658279938
Peptidase_M14	1	12	38	15396	0.0292296100490489	0.0399984137513301
GST_C_2	1	13	38	15396	0.0316275088281789	0.0411157614766326
GST_N_3	1	16	38	15396	0.0387866538153796	0.04802157139047
ADH_zinc_N	1	18	38	15396	0.0435307589484801	0.0514454423936583
ubiquitin	1	21	38	15396	0.0506041971847105	0.0572047446435858
CUB	1	28	38	15396	0.0669113877340166	0.0724873367118513
Abhydrolase_1	1	31	38	15396	0.0738163970815175	0.0767690529647782
Ank_2	1	162	38	15396	0.331319540684305	0.331319540684305
