term	pval	ontology	fg	oe	symbol	size
GO:0006888 | endoplasmic reticulum to Golgi vesicle-m...	7.4e-25	BP	55	12.2222222222222	20	1.04266493933521
GO:0006890 | retrograde vesicle-mediated transport, G...	7.4e-25	BP	26	17.4496644295302	20	1.11435500607237
GO:0000139 | Golgi membrane	7.4e-25	CC	61	8.35616438356164	20	0.960211942693024
GO:0005793 | endoplasmic reticulum-Golgi intermediate...	7.4e-25	CC	35	18.6170212765957	20	1.12690292176682
GO:0030134 | COPII-coated ER to Golgi transport vesic...	2.9e-24	CC	35	23.3333333333333	20	1.16960539725781
Ricin_B_lectin	1.48283302790049e-22	Pfam	16	29081.4117647059	20	2.11272702582171
Glycos_transf_2	2.02485482793187e-22	Pfam	18	21811.0588235294	20	2.08294905099216
GO:0030126 | COPI vesicle coat	1.4e-20	CC	15	37.5	20	1.2546040282606
TIL	1.55136848005579e-19	Pfam	11	48555.5714285714	20	2.16477229045084
EMP24_GP25L	5.77832537962073e-19	Pfam	12	37078.8	20	2.13755132579487
GO:0005794 | Golgi apparatus	2.8e-17	CC	144	3.99445214979196	20	0.77553673223117
GO:0006891 | intra-Golgi vesicle-mediated transport	2e-13	BP	15	14.1509433962264	20	1.07274665871813
GO:0006486 | protein glycosylation	9.1e-13	BP	43	6.67701863354037	20	0.908065299535102
Branch	1.78943565611718e-12	Pfam	8	32958.9333333333	20	2.12555243359463
GO:0030311 | poly-N-acetyllactosamine biosynthetic pr...	6e-12	BP	14	12.6126126126126	20	1.04919257378785
GO:0008457 | beta-galactosyl-N-acetylglucosaminylgala...	6.8e-12	MF	14	12.5	20	1.04733471870652
GO:0008532 | N-acetyllactosaminide beta-1,3-N-acetylg...	6.8e-12	MF	14	12.5	20	1.04733471870652
GO:0090110 | COPII-coated vesicle cargo loading	2.9e-11	BP	9	26.4705882352941	20	1.1927965427503
GO:0030127 | COPII vesicle coat	3.5e-11	CC	9	26.4705882352941	20	1.1927965427503
GO:0016020 | membrane	8.3e-11	CC	260	1.58924205378973	20	0.448542136967659
Galactosyl_T	8.79776190943387e-11	Pfam	14	7458.37931034483	20	1.96790357143715
EMP70	1.86636601428724e-10	Pfam	8	20599.3333333333	20	2.07698174409505
GO:0006048 | UDP-N-acetylglucosamine biosynthetic pro...	2.2e-10	BP	7	38.8888888888889	20	1.26088283948627
GO:0034975 | protein folding in endoplasmic reticulum	9.3e-10	BP	7	33.3333333333333	20	1.2340497337143
GO:0030137 | COPI-coated vesicle	3.8e-09	CC	26	27.6595744680851	20	1.2007687097735
GO:0005801 | cis-Golgi network	1.1e-08	CC	14	11.864406779661	20	1.03645840648437
GO:1904442 | negative regulation of thyroid gland epi...	1.5e-08	BP	4	100	20	1.4142135623731
GO:1903697 | negative regulation of microvillus assem...	1.5e-08	BP	4	100	20	1.4142135623731
GO:1990792 | cellular response to glial cell derived ...	1.5e-08	BP	4	100	20	1.4142135623731
GO:0021858 | GABAergic neuron differentiation in basa...	1.5e-08	BP	4	100	20	1.4142135623731
GO:0060480 | lung goblet cell differentiation	1.5e-08	BP	4	100	20	1.4142135623731
GO:0004343 | glucosamine 6-phosphate N-acetyltransfer...	1.6e-08	MF	4	80	20	1.37952527595254
GO:0035256 | G protein-coupled glutamate receptor bin...	1.6e-08	MF	4	80	20	1.37952527595254
GO:0070971 | endoplasmic reticulum exit site	6.3e-08	CC	11	8.66141732283465	20	0.968291776378519
GO:0018242 | protein O-linked glycosylation via serin...	2e-07	BP	5	33.3333333333333	20	1.2340497337143
GO:0006621 | protein retention in ER lumen	2.1e-07	BP	6	22.2222222222222	20	1.16051173463462
GO:0005783 | endoplasmic reticulum	6.4e-07	CC	100	2.23114680946006	20	0.590362725619561
GO:1903896 | positive regulation of IRE1-mediated unf...	1e-06	BP	4	44.4444444444444	20	1.28367343272681
GO:1903899 | positive regulation of PERK-mediated unf...	1e-06	BP	4	44.4444444444444	20	1.28367343272681
GO:1904425 | negative regulation of GTP binding	1e-06	BP	4	44.4444444444444	20	1.28367343272681
GO:2000821 | regulation of grooming behavior	1e-06	BP	4	44.4444444444444	20	1.28367343272681
GO:0003974 | UDP-N-acetylglucosamine 4-epimerase acti...	1.1e-06	MF	4	44.4444444444444	20	1.28367343272681
GO:0003978 | UDP-glucose 4-epimerase activity	1.1e-06	MF	4	44.4444444444444	20	1.28367343272681
Coatomer_WDAD	1.17898802913114e-06	Pfam	4	30899	20	2.11894889611803
Glyco_transf_90	1.17898802913114e-06	Pfam	4	30899	20	2.11894889611803
Lectin_leg-like	1.17898802913114e-06	Pfam	4	30899	20	2.11894889611803
MFS_1_like	1.17898802913114e-06	Pfam	4	30899	20	2.11894889611803
Thioredoxin_7	1.17898802913114e-06	Pfam	4	30899	20	2.11894889611803
Yos1	1.52302056037857e-06	Pfam	3	61798	20	2.18882946344017
Thioredoxin_6	2.68927507564789e-06	Pfam	5	15449.5	20	2.04668376372507
GO:0042589 | zymogen granule membrane	4.1e-06	CC	6	13.953488372093	20	1.06989849743051
GO:0001967 | suckling behavior	4.8e-06	BP	4	33.3333333333333	20	1.2340497337143
GO:0005831 | steroid hormone aporeceptor complex	5.2e-06	CC	3	75	20	1.36932876380791
GO:0006542 | glutamine biosynthetic process	5.5e-06	BP	3	75	20	1.36932876380791
GO:0106272 | protein localization to ERGIC	5.5e-06	BP	3	75	20	1.36932876380791
GO:0106273 | cytosol to ERGIC protein transport	5.5e-06	BP	3	75	20	1.36932876380791
GO:0090073 | positive regulation of protein homodimer...	5.5e-06	BP	3	75	20	1.36932876380791
GO:0021521 | ventral spinal cord interneuron specific...	5.5e-06	BP	3	75	20	1.36932876380791
GO:0004557 | alpha-galactosidase activity	5.7e-06	MF	3	60	20	1.33347337820582
GO:0008456 | alpha-N-acetylgalactosaminidase activity	5.7e-06	MF	3	60	20	1.33347337820582
GO:0004360 | glutamine-fructose-6-phosphate transamin...	5.7e-06	MF	3	60	20	1.33347337820582
GO:0004356 | glutamate-ammonia ligase activity	5.7e-06	MF	3	60	20	1.33347337820582
GO:0005046 | KDEL sequence binding	5.7e-06	MF	3	60	20	1.33347337820582
GO:0008109 | N-acetyllactosaminide beta-1,6-N-acetylg...	5.7e-06	MF	3	60	20	1.33347337820582
DUF2615	6.03965947701999e-06	Pfam	3	46348.5	20	2.16010085028813
Gln-synt_N	6.03965947701999e-06	Pfam	3	46348.5	20	2.16010085028813
Melibiase_2	6.03965947701999e-06	Pfam	3	46348.5	20	2.16010085028813
Rer1	6.03965947701999e-06	Pfam	3	46348.5	20	2.16010085028813
SRA1	6.03965947701999e-06	Pfam	3	46348.5	20	2.16010085028813
EGF_3	6.04765048728906e-06	Pfam	9	5010.64864864865	20	1.92351083976058
GO:0035964 | COPI-coated vesicle budding	7.1e-06	BP	4	30.7692307692308	20	1.21988386292349
GO:0006041 | glucosamine metabolic process	7.1e-06	BP	4	30.7692307692308	20	1.21988386292349
GO:0018243 | protein O-linked glycosylation via threo...	7.1e-06	BP	4	30.7692307692308	20	1.21988386292349
GO:0050766 | positive regulation of phagocytosis	1e-05	BP	8	7.69230769230769	20	0.941305820492556
TSP_1	1.11401229809689e-05	Pfam	6	8427	20	1.9813311166792
GO:0012507 | ER to Golgi transport vesicle membrane	1.3e-05	CC	14	21.2121212121212	20	1.15177432691321
GO:0098629 | trans-Golgi network membrane organizatio...	1.4e-05	BP	3	50	20	1.30344543588752
GO:0030026 | cellular manganese ion homeostasis	1.4e-05	BP	3	50	20	1.30344543588752
GO:0098962 | regulation of postsynaptic neurotransmit...	1.4e-05	BP	4	25	20	1.18234513094614
GO:0140613 | P-type manganese transporter activity	1.4e-05	MF	3	50	20	1.30344543588752
Gln-synt_C	1.49692930408948e-05	Pfam	3	37078.8	20	2.13755132579487
SIS	1.49692930408948e-05	Pfam	3	37078.8	20	2.13755132579487
GO:0035251 | UDP-glucosyltransferase activity	1.7e-05	MF	5	15.1515151515152	20	1.08648794952274
GO:1903078 | positive regulation of protein localizat...	2.2e-05	BP	10	10	20	1
GO:0048280 | vesicle fusion with Golgi apparatus	2.3e-05	BP	5	14.2857142857143	20	1.07466364969964
GO:0005883 | neurofilament	2.6e-05	CC	3	42.8571428571429	20	1.27750663978917
GO:1990440 | positive regulation of transcription fro...	3.3e-05	BP	4	21.0526315789474	20	1.15035055108221
GO:0061623 | glycolytic process from galactose	3.3e-05	BP	4	21.0526315789474	20	1.15035055108221
GDP_Man_Dehyd	3.69066953404161e-05	Pfam	4	14540.7058823529	20	2.04024152736226
GO:1990674 | Golgi cis cisterna membrane	4.5e-05	CC	3	37.5	20	1.2546040282606
GO:0032119 | sequestering of zinc ion	4.7e-05	BP	3	37.5	20	1.2546040282606
C8	5.14959893516349e-05	Pfam	3	26484.8571428571	20	2.10309239804845
GCFC	5.14959893516349e-05	Pfam	3	26484.8571428571	20	2.10309239804845
Pacifastin_I	5.14959893516349e-05	Pfam	3	26484.8571428571	20	2.10309239804845
Rap_GAP	5.90139541027926e-05	Pfam	4	13010.1052631579	20	2.02836900252368
WH1	5.90139541027926e-05	Pfam	4	13010.1052631579	20	2.02836900252368
GO:0006002 | fructose 6-phosphate metabolic process	6.5e-05	BP	4	18.1818181818182	20	1.12233564966357
GO:0005385 | zinc ion transmembrane transporter activ...	6.6e-05	MF	5	11.6279069767442	20	1.03223134459114
EGF_CA	7.38233404258776e-05	Pfam	13	2599.91585760518	20	1.84796084723291
GO:0032468 | Golgi calcium ion homeostasis	7.5e-05	BP	3	33.3333333333333	20	1.2340497337143
GO:0032472 | Golgi calcium ion transport	7.5e-05	BP	3	33.3333333333333	20	1.2340497337143
GO:1904457 | positive regulation of neuronal action p...	7.5e-05	BP	3	33.3333333333333	20	1.2340497337143
GO:0019676 | ammonia assimilation cycle	7.5e-05	BP	3	33.3333333333333	20	1.2340497337143
GO:1905069 | allantois development	7.5e-05	BP	3	33.3333333333333	20	1.2340497337143
GO:0005459 | UDP-galactose transmembrane transporter ...	7.7e-05	MF	3	33.3333333333333	20	1.2340497337143
GO:0005119 | smoothened binding	7.7e-05	MF	3	33.3333333333333	20	1.2340497337143
GO:0046922 | peptide-O-fucosyltransferase activity	7.7e-05	MF	3	33.3333333333333	20	1.2340497337143
GO:0033499 | galactose catabolic process via UDP-gala...	7.9e-05	BP	4	16.6666666666667	20	1.10537267453848
Nuc_sug_transp	8.16861901451371e-05	Pfam	3	23174.25	20	2.08925960276637
GO:0002162 | dystroglycan binding	8.2e-05	MF	4	16.6666666666667	20	1.10537267453848
Hydrolase	8.33468077767866e-05	Pfam	5	7922.82051282051	20	1.9745581321737
GO:0050714 | positive regulation of protein secretion	0.00011	BP	13	3.48525469168901	20	0.736365751850362
GO:1902960 | negative regulation of aspartic-type end...	0.00011	BP	3	30	20	1.21536877313829
GO:1990569 | UDP-N-acetylglucosamine transmembrane tr...	0.00011	BP	3	30	20	1.21536877313829
GO:0033130 | acetylcholine receptor binding	0.00011	MF	3	30	20	1.21536877313829
GO:0004653 | polypeptide N-acetylgalactosaminyltransf...	0.00011	MF	3	30	20	1.21536877313829
GO:0033106 | cis-Golgi network membrane	0.00011	CC	3	30	20	1.21536877313829
GO:0051542 | elastin biosynthetic process	0.00012	BP	2	100	20	1.4142135623731
GO:0032773 | positive regulation of tyrosinase activi...	0.00012	BP	2	100	20	1.4142135623731
GO:0045914 | negative regulation of catecholamine met...	0.00012	BP	2	100	20	1.4142135623731
GO:0016532 | superoxide dismutase copper chaperone ac...	0.00013	MF	2	100	20	1.4142135623731
TIP_N	0.000132558561336837	Pfam	2	61798	20	2.18882946344017
