GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0014057	positive regulation of acetylcholine sec...	131	15	1.41	1.3e-11	8.386e-08	BP
GO:0033685	negative regulation of luteinizing hormo...	134	15	1.44	1.8e-11	8.386e-08	BP
GO:0070459	prolactin secretion	135	15	1.45	2e-11	8.386e-08	BP
GO:1902093	positive regulation of flagellated sperm...	151	15	1.62	1e-10	2.9351e-07	BP
GO:0043117	positive regulation of vascular permeabi...	153	15	1.64	1.2e-10	2.9351e-07	BP
GO:0070474	positive regulation of uterine smooth mu...	154	15	1.65	1.4e-10	2.9351e-07	BP
GO:0035106	operant conditioning	170	15	1.83	5.5e-10	9.8835e-07	BP
GO:0030433	ubiquitin-dependent ERAD pathway	243	17	2.61	1.4e-09	2.201325e-06	BP
GO:0014827	intestine smooth muscle contraction	205	15	2.2	7.3e-09	1.02029666666667e-05	BP
GO:0022013	pallium cell proliferation in forebrain	4	4	0.04	1.3e-08	1.48660909090909e-05	BP
GO:0010610	regulation of mRNA stability involved in...	4	4	0.04	1.3e-08	1.48660909090909e-05	BP
GO:1904045	cellular response to aldosterone	5	4	0.05	6.5e-08	5.84025e-05	BP
GO:0050914	sensory perception of salty taste	5	4	0.05	6.5e-08	5.84025e-05	BP
GO:0036254	cellular response to amiloride	5	4	0.05	6.5e-08	5.84025e-05	BP
GO:0050915	sensory perception of sour taste	28	6	0.3	4.5e-07	0.00037737	BP
GO:0061643	chemorepulsion of axon	8	4	0.09	8.8e-07	0.000651148235294118	BP
GO:0140059	dendrite arborization	8	4	0.09	8.8e-07	0.000651148235294118	BP
GO:1904117	cellular response to vasopressin	9	4	0.1	1.6e-06	0.00111813333333333	BP
GO:1904715	negative regulation of chaperone-mediate...	36	6	0.39	2.2e-06	0.00145651578947368	BP
GO:0042420	dopamine catabolic process	61	7	0.66	4.1e-06	0.0019882935483871	BP
GO:0071468	cellular response to acidic pH	40	6	0.43	4.1e-06	0.0019882935483871	BP
GO:0046628	positive regulation of insulin receptor ...	40	6	0.43	4.1e-06	0.0019882935483871	BP
GO:2001212	regulation of vasculogenesis	4	3	0.04	4.9e-06	0.0019882935483871	BP
GO:0035910	ascending aorta morphogenesis	4	3	0.04	4.9e-06	0.0019882935483871	BP
GO:0006930	substrate-dependent cell migration, cell...	4	3	0.04	4.9e-06	0.0019882935483871	BP
GO:0003195	tricuspid valve formation	4	3	0.04	4.9e-06	0.0019882935483871	BP
GO:0003199	endocardial cushion to mesenchymal trans...	4	3	0.04	4.9e-06	0.0019882935483871	BP
GO:0003150	muscular septum morphogenesis	4	3	0.04	4.9e-06	0.0019882935483871	BP
GO:0046813	receptor-mediated virion attachment to h...	4	3	0.04	4.9e-06	0.0019882935483871	BP
