term	pval	ontology	fg	oe	symbol	size
GO:0051301 | cell division	3.51439368497448e-29	BP	136	9.37931034482759	20	0.985987274834337
GO:0008017 | microtubule binding	3.51439368497448e-29	MF	66	11.3013698630137	20	1.02622175402272
GO:0005813 | centrosome	3.51439368497448e-29	CC	109	6.12359550561798	20	0.887133865677401
Kinesin	3.51439368497448e-29	Pfam	27	12268.7205882353	20	2.02207795987508
GO:0051256 | mitotic spindle midzone assembly	4.1e-29	BP	17	65.3846153846154	20	1.34739584881632
GO:0030496 | midbody	8.1e-29	CC	42	9.76744186046512	20	0.99487729636288
GO:0005814 | centriole	9e-29	CC	42	9.72222222222222	20	0.993863946213459
GO:1905821 | positive regulation of chromosome conden...	5.6e-26	BP	15	68.1818181818182	20	1.35413019249756
GO:0007094 | mitotic spindle assembly checkpoint sign...	4.1e-25	BP	34	23.943661971831	20	1.17438944675912
GO:1905820 | positive regulation of chromosome separa...	2.1e-23	BP	35	30.9734513274336	20	1.22106085059953
GO:1990023 | mitotic spindle midzone	5.1e-23	CC	16	43.2432432432432	20	1.27903020237558
GO:0005680 | anaphase-promoting complex	1.8e-22	CC	19	27.1428571428571	20	1.19735356555137
GO:0000796 | condensin complex	2.3e-21	CC	15	41.6666666666667	20	1.2727092198489
GO:0010997 | anaphase-promoting complex binding	1.6e-20	MF	14	43.75	20	1.28100665781187
GO:0007076 | mitotic chromosome condensation	1.2e-19	BP	15	33.3333333333333	20	1.2340497337143
GO:0034451 | centriolar satellite	1.9e-18	CC	27	9.375	20	0.985886036212988
GO:0010032 | meiotic chromosome condensation	7.4e-18	BP	12	44.4444444444444	20	1.28367343272681
GO:0072686 | mitotic spindle	1.5e-17	CC	60	12.0481927710843	20	1.03967394293785
GO:0000281 | mitotic cytokinesis	3.8e-17	BP	32	14.4144144144144	20	1.07647433962416
GO:0000940 | outer kinetochore	1.1e-16	CC	13	30.952380952381	20	1.22093982730884
GO:0051984 | positive regulation of chromosome segreg...	1.3e-16	BP	28	21.7054263565891	20	1.15610048051325
GO:0032467 | positive regulation of cytokinesis	2.4e-16	BP	25	25.7731958762887	20	1.1879260391143
GO:0000922 | spindle pole	3.5e-16	CC	38	9.71867007672634	20	0.993784100909721
GO:1904668 | positive regulation of ubiquitin protein...	8.9e-16	BP	12	32.4324324324324	20	1.22921906997111
GO:0000915 | actomyosin contractile ring assembly	4e-15	BP	13	44.8275862068966	20	1.28512464547525
GO:0097149 | centralspindlin complex	5.3e-15	CC	9	56.25	20	1.32292196549283
GO:0005871 | kinesin complex	6.5e-15	CC	18	12.5	20	1.04733471870652
Cyclin_C	1.16429849477573e-14	Pfam	11	17888.8947368421	20	2.06217931047841
GO:0005876 | spindle microtubule	2.4e-14	CC	28	12.5560538116592	20	1.04826197503012
GO:0031145 | anaphase-promoting complex-dependent cat...	2.6e-14	BP	18	26.0869565217391	20	1.1901358806313
GO:1901970 | positive regulation of mitotic sister ch...	2.8e-14	BP	18	26.865671641791	20	1.19549056976727
GO:0032133 | chromosome passenger complex	4e-14	CC	8	66.6666666666667	20	1.35052165511861
GO:0090307 | mitotic spindle assembly	4.4e-14	BP	43	19.634703196347	20	1.13711228150059
GO:0007052 | mitotic spindle organization	8.7e-14	BP	64	17.3441734417344	20	1.11317276638661
GO:0090267 | positive regulation of mitotic cell cycl...	9.4e-14	BP	11	28.2051282051282	20	1.20429567720379
GO:0031262 | Ndc80 complex	1.2e-13	CC	8	57.1428571428571	20	1.3255044139171
GO:0000779 | condensed chromosome, centromeric region	1.5e-13	CC	51	12.0283018867925	20	1.03932878316017
GO:0008574 | plus-end-directed microtubule motor acti...	2.3e-13	MF	11	26.1904761904762	20	1.19085825972713
GO:0061673 | mitotic spindle astral microtubule	3.1e-13	CC	8	53.3333333333333	20	1.31415323609397
GO:0000776 | kinetochore	4.6e-13	CC	42	10.4738154613466	20	1.01000243454049
GO:0007057 | spindle assembly involved in female meio...	6.3e-13	BP	8	50	20	1.30344543588752
