annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	51	2957	135	61798	3.08596038399457e-32	1.23438415359783e-30
Homeobox_KN	4	12	135	61798	1.06345140010427e-08	2.12690280020853e-07
Sushi	3	11	135	61798	1.66074587486604e-06	2.21432783315472e-05
LRR_8	9	539	135	61798	3.23054161703385e-06	2.91691245931684e-05
wnt	3	14	135	61798	3.64614057414605e-06	2.91691245931684e-05
Lectin_C	6	195	135	61798	4.89565950424235e-06	3.26377300282823e-05
Meis_PKNOX_N	2	5	135	61798	4.71657029275978e-05	0.000269518302443416
Laminin_G_3	3	44	135	61798	0.000126447951004553	0.000632239755022766
7tm_3	6	375	135	61798	0.000186655949836061	0.000829581999271383
Notch	2	10	135	61798	0.000210728614611227	0.000842914458444908
Prenyltrans	2	12	135	61798	0.00030818361259747	0.00112066768217262
ANF_receptor	6	449	135	61798	0.00048559893816121	0.00154277228776604
LRR_5	3	70	135	61798	0.000501400993523964	0.00154277228776604
GPS	4	223	135	61798	0.00150965716550367	0.00431330618715334
7TM_GPCR_Srx	1	2	135	61798	0.00436433650511436	0.011638230680305
7tm_2	4	348	135	61798	0.00733944217749173	0.0183486054437293
RPAP2_Rtr1	1	4	135	61798	0.00870976605779727	0.0204935671948171
Aa_trans	2	84	135	61798	0.0146906357744948	0.0319845002060429
Cupin_4	1	7	135	61798	0.0151926375978704	0.0319845002060429
FAD_binding_6	1	12	135	61798	0.0259040355304697	0.0518080710609394
Fz	1	13	135	61798	0.0280323972176382	0.0533950423193108
SOCS_box	1	14	135	61798	0.0301561428901412	0.0548293507093477
Atg8	1	15	135	61798	0.0322752824846941	0.0561309260603376
RCC1_2	1	17	135	61798	0.0364997830806989	0.0608329718011648
IRK_C	1	22	135	61798	0.0469811197009777	0.0751697915215644
Glutaredoxin	1	27	135	61798	0.0573492716590357	0.0882296487062088
NIT	1	34	135	61798	0.0716768416821699	0.106187913603215
CS	1	41	135	61798	0.0857882323280023	0.122554617611432
NAD_binding_1	1	43	135	61798	0.0897808061246274	0.123835594654658
Cyt-b5	1	55	135	61798	0.113375378605666	0.151167171474222
RCC1	1	76	135	61798	0.153214148479443	0.197695675457346
SNF	1	91	135	61798	0.180577543885618	0.225721929857023
Guanylate_cyc	1	116	135	61798	0.224246174207484	0.271782910285504
Kringle	1	120	135	61798	0.231015473742678	0.271782910285504
SH2	1	141	135	61798	0.265603939666769	0.303547359619165
MAM	1	153	135	61798	0.284670747075396	0.316300830083773
Pkinase	2	702	135	61798	0.454536758299806	0.478459745578743
TPR_8	1	269	135	61798	0.445430915787811	0.478459745578743
TPR_10	1	289	135	61798	0.469269352075543	0.48130189956466
TPR_12	1	630	135	61798	0.749633889226394	0.749633889226394
