annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	17	820	56	15675	1.99363846937757e-09	6.97773464282151e-08
bZIP_2	2	7	56	15675	0.000260250476594085	0.00455438334039648
LPMO_10	1	1	56	15675	0.00357256778309412	0.0312599681020735
SUZ-C	1	1	56	15675	0.00357256778309412	0.0312599681020735
7tm_3	3	105	56	15675	0.00625913500836049	0.0356629972044026
LANC_like	1	2	56	15675	0.00713259944088052	0.0356629972044026
SAM_PNT	1	2	56	15675	0.00713259944088052	0.0356629972044026
ANF_receptor	3	128	56	15675	0.0107605204475341	0.0376618215663694
CSD	1	3	56	15675	0.0106801381655226	0.0376618215663694
Pex2_Pex12	1	3	56	15675	0.0106801381655226	0.0376618215663694
Ldl_recept_b	1	4	56	15675	0.0142152270031136	0.0452302677371797
Bravo_FIGEY	1	6	56	15675	0.0212482264740864	0.0572067635840788
GAF	1	6	56	15675	0.0212482264740864	0.0572067635840788
Ets	1	7	56	15675	0.0247462224736682	0.0618655561841705
GST_C_2	1	9	56	15675	0.0317054193347608	0.0693556047947892
zf-C3HC4	1	9	56	15675	0.0317054193347608	0.0693556047947892
MORN	1	12	56	15675	0.0420528594811759	0.0817694489911753
PDEase_I	1	12	56	15675	0.0420528594811759	0.0817694489911753
FXa_inhibition	1	14	56	15675	0.0488907382586858	0.0900618862660002
Ldl_recept_a	1	16	56	15675	0.0556806733637171	0.0928011222728618
NUDIX	1	16	56	15675	0.0556806733637171	0.0928011222728618
GST_N_3	1	17	56	15675	0.0590577652783753	0.0939555356701424
LRR_5	1	19	56	15675	0.0657764030890271	0.100094526439824
DOMON	1	20	56	15675	0.0691180306712327	0.100797128062214
NCD3G	1	30	56	15675	0.101895244303669	0.142653342025136
Arrestin_C	1	34	56	15675	0.11468635893225	0.148667502319584
Arrestin_N	1	34	56	15675	0.11468635893225	0.148667502319584
Lectin_C	1	49	56	15675	0.161079064630624	0.20134883078828
fn3	1	54	56	15675	0.176006102052518	0.205340452394605
I-set	1	53	56	15675	0.173041714394478	0.205340452394605
GPS	1	59	56	15675	0.19067220041917	0.215275064989385
Ig_3	1	65	56	15675	0.20793338135579	0.227427135857896
Ras	1	76	56	15675	0.238644821666051	0.253108144191266
7tm_2	1	87	56	15675	0.268185913731671	0.276073734723779
LRR_8	1	145	56	15675	0.406283081673125	0.406283081673125
