annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	12	750	45	15396	1.06523266849746e-06	3.40874453919188e-05
DUF3657	1	1	45	15396	0.00292283710054608	0.0311769290724916
DUF676	1	1	45	15396	0.00292283710054608	0.0311769290724916
DM	1	3	45	15396	0.00874347360979577	0.0557189862540714
Drf_FH3	1	4	45	15396	0.0116413196234096	0.0557189862540714
Drf_GBD	1	4	45	15396	0.0116413196234096	0.0557189862540714
FH2	1	6	45	15396	0.0174121832043973	0.0557189862540714
RasGEF_N	1	5	45	15396	0.0145308817736792	0.0557189862540714
Ribosomal_L7Ae	1	6	45	15396	0.0174121832043973	0.0557189862540714
VWA_3	1	5	45	15396	0.0145308817736792	0.0557189862540714
7tm_2	2	81	45	15396	0.0233852372231121	0.0640166244203845
LRR_1	1	9	45	15396	0.0260067536707812	0.0640166244203845
RA	1	9	45	15396	0.0260067536707812	0.0640166244203845
Ependymin	1	11	45	15396	0.0316955851856686	0.0676172483960931
RasGEF	1	11	45	15396	0.0316955851856686	0.0676172483960931
RGS	1	12	45	15396	0.0345278047935108	0.0690556095870216
GAIN	1	22	45	15396	0.0624081907073069	0.117474241331401
RhoGAP	1	24	45	15396	0.0678890352238452	0.120691618175725
LRR_8	2	158	45	15396	0.0778033983432529	0.124485437349205
RhoGEF	1	27	45	15396	0.0760516106421411	0.124485437349205
CARD	1	30	45	15396	0.084144280529477	0.128219856044917
APAF1_C	1	34	45	15396	0.0948267758568285	0.135621989962724
CH	1	35	45	15396	0.0974783052857076	0.135621989962724
I-set	1	46	45	15396	0.126148505867472	0.168198007823296
GPS	1	54	45	15396	0.146438267776646	0.170219280941532
Ig_3	1	54	45	15396	0.146438267776646	0.170219280941532
PH	1	55	45	15396	0.14894187082384	0.170219280941532
Pkinase_Tyr	1	51	45	15396	0.138884172550684	0.170219280941532
7tm_3	1	90	45	15396	0.232184685029439	0.256203790377312
ANF_receptor	1	111	45	15396	0.278251092492599	0.296801165325439
Ank_2	1	162	45	15396	0.379167203776313	0.39139840389813
WD40	1	186	45	15396	0.421748382563562	0.421748382563562
