GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0045050	protein insertion into ER membrane by st...	8	6	0.09	3.6e-11	4.42224e-07	BP
GO:0071816	tail-anchored membrane protein insertion...	11	6	0.12	5.9e-10	3.62378e-06	BP
GO:0051123	RNA polymerase II preinitiation complex ...	45	7	0.49	4.3e-07	0.00176070666666667	BP
GO:0045944	positive regulation of transcription by ...	427	22	4.61	1.4e-06	0.0042994	BP
GO:0006338	chromatin remodeling	111	8	1.2	2.4e-05	0.049136	BP
GO:0035019	somatic stem cell population maintenance	33	5	0.36	2.4e-05	0.049136	BP
GO:0032968	positive regulation of transcription elo...	38	5	0.41	4.9e-05	0.073704	BP
GO:0060261	positive regulation of transcription ini...	62	6	0.67	5e-05	0.073704	BP
GO:1902459	positive regulation of stem cell populat...	20	4	0.22	5.4e-05	0.073704	BP
GO:0070734	histone H3-K27 methylation	9	3	0.1	9.7e-05	0.1191548	BP
GO:0006367	transcription initiation from RNA polyme...	82	10	0.89	0.00032	0.33781	BP
GO:0000122	negative regulation of transcription by ...	298	11	3.22	0.00033	0.33781	BP
GO:0016575	histone deacetylation	59	5	0.64	0.00041	0.387418461538462	BP
GO:0060788	ectodermal placode formation	4	2	0.04	0.00068	0.52207	BP
GO:0051573	negative regulation of histone H3-K9 met...	4	2	0.04	0.00068	0.52207	BP
GO:0010988	regulation of low-density lipoprotein pa...	4	2	0.04	0.00068	0.52207	BP
GO:1902165	regulation of intrinsic apoptotic signal...	5	2	0.05	0.00113	0.816524705882353	BP
GO:0043586	tongue development	6	2	0.06	0.00168	1	BP
GO:0042659	regulation of cell fate specification	7	2	0.08	0.00234	1	BP
GO:0051254	positive regulation of RNA metabolic pro...	649	29	7.01	0.00244	1	BP
GO:0045948	positive regulation of translational ini...	8	2	0.09	0.00309	1	BP
GO:0001824	blastocyst development	97	5	1.05	0.00386	1	BP
GO:0006465	signal peptide processing	9	2	0.1	0.00395	1	BP
GO:0042509	regulation of tyrosine phosphorylation o...	10	2	0.11	0.0049	1	BP
GO:0002052	positive regulation of neuroblast prolif...	10	2	0.11	0.0049	1	BP
GO:2000113	negative regulation of cellular macromol...	515	18	5.56	0.005	1	BP
GO:0070828	heterochromatin organization	33	3	0.36	0.00525	1	BP
GO:0007289	spermatid nucleus differentiation	11	2	0.12	0.00595	1	BP
GO:0043161	proteasome-mediated ubiquitin-dependent ...	255	8	2.75	0.00606	1	BP
GO:1902455	negative regulation of stem cell populat...	12	2	0.13	0.00709	1	BP
GO:0021983	pituitary gland development	12	2	0.13	0.00709	1	BP
GO:0097150	neuronal stem cell population maintenanc...	13	2	0.14	0.00832	1	BP
GO:2000756	regulation of peptidyl-lysine acetylatio...	39	3	0.42	0.00839	1	BP
GO:0030512	negative regulation of transforming grow...	41	3	0.44	0.00964	1	BP
GO:0040029	regulation of gene expression, epigeneti...	78	4	0.84	0.00985	1	BP
GO:0045892	negative regulation of transcription, DN...	385	15	4.16	0.01006	1	BP
GO:1903313	positive regulation of mRNA metabolic pr...	79	4	0.85	0.0103	1	BP
GO:0032194	ubiquinone biosynthetic process via 3,4-...	1	1	0.01	0.0108	1	BP
GO:0043921	modulation by host of viral transcriptio...	1	1	0.01	0.0108	1	BP
GO:0050427	3'-phosphoadenosine 5'-phosphosulfate me...	1	1	0.01	0.0108	1	BP
GO:0050428	3'-phosphoadenosine 5'-phosphosulfate bi...	1	1	0.01	0.0108	1	BP
GO:1905599	positive regulation of low-density lipop...	1	1	0.01	0.0108	1	BP
GO:0030910	olfactory placode formation	1	1	0.01	0.0108	1	BP
GO:0060789	hair follicle placode formation	1	1	0.01	0.0108	1	BP
GO:0061196	fungiform papilla development	1	1	0.01	0.0108	1	BP
GO:0061197	fungiform papilla morphogenesis	1	1	0.01	0.0108	1	BP
GO:0061198	fungiform papilla formation	1	1	0.01	0.0108	1	BP
GO:0051414	response to cortisol	1	1	0.01	0.0108	1	BP
GO:0061074	regulation of neural retina development	1	1	0.01	0.0108	1	BP
GO:0001842	neural fold formation	1	1	0.01	0.0108	1	BP
GO:0006168	adenine salvage	1	1	0.01	0.0108	1	BP
GO:2000173	negative regulation of branching morphog...	1	1	0.01	0.0108	1	BP
GO:0050973	detection of mechanical stimulus involve...	1	1	0.01	0.0108	1	BP
GO:0000103	sulfate assimilation	1	1	0.01	0.0108	1	BP
GO:0014908	myotube differentiation involved in skel...	1	1	0.01	0.0108	1	BP
GO:0045654	positive regulation of megakaryocyte dif...	1	1	0.01	0.0108	1	BP
GO:2000011	regulation of adaxial/abaxial pattern fo...	1	1	0.01	0.0108	1	BP
GO:0071387	cellular response to cortisol stimulus	1	1	0.01	0.0108	1	BP
GO:0010725	regulation of primitive erythrocyte diff...	1	1	0.01	0.0108	1	BP
GO:1905213	negative regulation of mitotic chromosom...	1	1	0.01	0.0108	1	BP
GO:0009234	menaquinone biosynthetic process	1	1	0.01	0.0108	1	BP
GO:0034035	purine ribonucleoside bisphosphate metab...	1	1	0.01	0.0108	1	BP
GO:0034036	purine ribonucleoside bisphosphate biosy...	1	1	0.01	0.0108	1	BP
GO:0001192	maintenance of transcriptional fidelity ...	1	1	0.01	0.0108	1	BP
GO:0001193	maintenance of transcriptional fidelity ...	1	1	0.01	0.0108	1	BP
GO:0071698	olfactory placode development	1	1	0.01	0.0108	1	BP
GO:0071699	olfactory placode morphogenesis	1	1	0.01	0.0108	1	BP
GO:0009955	adaxial/abaxial pattern specification	1	1	0.01	0.0108	1	BP
GO:1903379	regulation of mitotic chromosome condens...	1	1	0.01	0.0108	1	BP
GO:0090311	regulation of protein deacetylation	43	3	0.46	0.01099	1	BP
GO:0045214	sarcomere organization	15	2	0.16	0.01105	1	BP
GO:2000819	regulation of nucleotide-excision repair	15	2	0.16	0.01105	1	BP
GO:0070316	regulation of G0 to G1 transition	15	2	0.16	0.01105	1	BP
GO:1903507	negative regulation of nucleic acid-temp...	388	15	4.19	0.0113	1	BP
GO:0042692	muscle cell differentiation	126	5	1.36	0.01148	1	BP
