GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007186	G protein-coupled receptor signaling pat...	595	39	5.34	5.6e-12	6.87904e-08	BP
GO:0007214	gamma-aminobutyric acid signaling pathwa...	29	7	0.26	4.6e-09	2.82532e-05	BP
GO:0032811	negative regulation of epinephrine secre...	22	6	0.2	2.8e-08	7.77986666666667e-05	BP
GO:0007194	negative regulation of adenylate cyclase...	22	6	0.2	2.8e-08	7.77986666666667e-05	BP
GO:0150099	neuron-glial cell signaling	23	6	0.21	3.8e-08	7.77986666666667e-05	BP
GO:0014053	negative regulation of gamma-aminobutyri...	23	6	0.21	3.8e-08	7.77986666666667e-05	BP
GO:0033602	negative regulation of dopamine secretio...	24	6	0.22	5e-08	8.77428571428571e-05	BP
GO:0008285	negative regulation of cell population p...	306	15	2.75	5.8e-08	8.9059e-05	BP
GO:0060124	positive regulation of growth hormone se...	26	6	0.23	8.4e-08	0.000114650666666667	BP
GO:0051932	synaptic transmission, GABAergic	44	7	0.4	1e-07	0.00012284	BP
GO:0001649	osteoblast differentiation	93	9	0.84	1.2e-07	0.000132289230769231	BP
GO:0007189	adenylate cyclase-activating G protein-c...	158	11	1.42	1.3e-07	0.000132289230769231	BP
GO:0014049	positive regulation of glutamate secreti...	28	6	0.25	1.4e-07	0.000132289230769231	BP
GO:0099171	presynaptic modulation of chemical synap...	52	7	0.47	3.4e-07	0.000298325714285714	BP
GO:0032722	positive regulation of chemokine product...	21	5	0.19	9.2e-07	0.000753418666666667	BP
GO:0007193	adenylate cyclase-inhibiting G protein-c...	67	7	0.6	2e-06	0.0015355	BP
GO:0031284	positive regulation of guanylate cyclase...	12	4	0.11	2.8e-06	0.00191084444444444	BP
GO:0002882	positive regulation of chronic inflammat...	12	4	0.11	2.8e-06	0.00191084444444444	BP
GO:0010753	positive regulation of cGMP-mediated sig...	13	4	0.12	4e-06	0.0024568	BP
GO:0010701	positive regulation of norepinephrine se...	13	4	0.12	4e-06	0.0024568	BP
GO:0001938	positive regulation of endothelial cell ...	49	6	0.44	4.3e-06	0.00251529523809524	BP
GO:0050805	negative regulation of synaptic transmis...	77	7	0.69	5e-06	0.00279181818181818	BP
GO:0043306	positive regulation of mast cell degranu...	31	5	0.28	7.1e-06	0.0036852	BP
GO:0060087	relaxation of vascular associated smooth...	15	4	0.13	7.5e-06	0.0036852	BP
GO:0010575	positive regulation of vascular endothel...	15	4	0.13	7.5e-06	0.0036852	BP
GO:0032966	negative regulation of collagen biosynth...	16	4	0.14	1e-05	0.00472461538461539	BP
GO:0032755	positive regulation of interleukin-6 pro...	34	5	0.31	1.1e-05	0.00500459259259259	BP
GO:0043950	positive regulation of cAMP-mediated sig...	17	4	0.15	1.3e-05	0.00570328571428571	BP
GO:0001973	G protein-coupled adenosine receptor sig...	37	5	0.33	1.8e-05	0.00762455172413793	BP
GO:1990776	response to angiotensin	19	4	0.17	2.1e-05	0.0085988	BP
GO:0010893	positive regulation of steroid biosynthe...	20	4	0.18	2.6e-05	0.0103027096774194	BP
GO:0007200	phospholipase C-activating G protein-cou...	83	6	0.75	9.2e-05	0.0353165	BP
GO:0021983	pituitary gland development	12	3	0.11	0.00014	0.0521139393939394	BP
GO:0010595	positive regulation of endothelial cell ...	39	4	0.35	0.00039	0.140904705882353	BP
GO:0048712	negative regulation of astrocyte differe...	5	2	0.04	0.00078	0.273757714285714	BP
GO:0001707	mesoderm formation	23	3	0.21	0.00108	0.36852	BP
GO:0032651	regulation of interleukin-1 beta product...	27	3	0.24	0.00174	0.57768	BP
GO:0007187	G protein-coupled receptor signaling pat...	28	3	0.25	0.00193	0.620499487179487	BP
GO:0006954	inflammatory response	284	12	2.55	0.00197	0.620499487179487	BP
GO:2000253	positive regulation of feeding behavior	29	3	0.26	0.00214	0.657194	BP
GO:0042311	vasodilation	46	7	0.41	0.00221	0.66213756097561	BP
GO:0007204	positive regulation of cytosolic calcium...	152	6	1.36	0.00233	0.681469523809524	BP
GO:0014061	regulation of norepinephrine secretion	46	7	0.41	0.00264	0.754180465116279	BP
GO:0008542	visual learning	34	3	0.31	0.0034	0.949218181818182	BP
GO:0001708	cell fate specification	35	3	0.31	0.00369	1	BP
GO:0010906	regulation of glucose metabolic process	72	4	0.65	0.00387	1	BP
GO:0045944	positive regulation of transcription by ...	427	10	3.83	0.0045	1	BP
