term	pval	ontology	fg	oe	symbol	size
Asp	3.95261210475841e-13	Pfam	10	11660	20	2.01660570028526
SH2	3.06302483735435e-11	Pfam	12	5259.40425531915	20	1.92897292708219
TPR_12	3.98749985547974e-09	Pfam	19	1863.74920634921	20	1.80842126494991
Synaptobrevin	5.72483612292301e-08	Pfam	6	10021.2972972973	20	2.00023097324795
Death	4.28823896683959e-07	Pfam	12	2247.2	20	1.83074895225793
TPR_10	8.32920811187831e-07	Pfam	11	2352.17301038062	20	1.83615611058141
GO:0046627 | negative regulation of insulin receptor ...	1.6e-06	BP	5	25	20	1.18234513094614
GO:0046856 | phosphatidylinositol dephosphorylation	2.3e-06	BP	5	23.8095238095238	20	1.17335020756895
GO:0043569 | negative regulation of insulin-like grow...	4.3e-06	BP	3	100	20	1.4142135623731
GO:0098559 | cytoplasmic side of early endosome membr...	7.6e-06	CC	3	75	20	1.36932876380791
GO:0098560 | cytoplasmic side of late endosome membra...	9.6e-06	CC	3	75	20	1.36932876380791
GO:0004867 | serine-type endopeptidase inhibitor acti...	1.2e-05	MF	4	28.5714285714286	20	1.20662005438735
GO:0010642 | negative regulation of platelet-derived ...	1.8e-05	BP	3	60	20	1.33347337820582
GO:0005298 | proline:sodium symporter activity	1.8e-05	MF	3	60	20	1.33347337820582
Cupin_8	2.18670030109055e-05	Pfam	6	3707.88	20	1.88921297645539
GO:0008344 | adult locomotory behavior	2.4e-05	BP	7	8.23529411764706	20	0.956911236374599
GO:0060122 | inner ear receptor cell stereocilium org...	3.7e-05	BP	6	9.67741935483871	20	0.992854249568077
GO:0038194 | thyroid-stimulating hormone signaling pa...	5.3e-05	BP	5	12.5	20	1.04733471870652
GO:1904588 | cellular response to glycoprotein	5.3e-05	BP	5	12.5	20	1.04733471870652
GO:1905229 | cellular response to thyrotropin-releasi...	5.3e-05	BP	5	12.5	20	1.04733471870652
GO:0004996 | thyroid-stimulating hormone receptor act...	5.8e-05	MF	5	12.1951219512195	20	1.04220254634897
zf-LITAF-like	5.94691407636364e-05	Pfam	3	13242.4285714286	20	2.030262948257
GO:0004445 | inositol-polyphosphate 5-phosphatase act...	6.1e-05	MF	3	37.5	20	1.2546040282606
