annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	57	820	148	15675	7.23735717070896e-35	4.12529358730411e-33
7tm_3	12	105	148	15675	2.94321681395174e-10	5.5921119465083e-09
ANF_receptor	13	128	148	15675	2.32412756557491e-10	5.5921119465083e-09
PAS_11	2	2	148	15675	8.85506305813486e-05	0.00126184648578422
PAS	2	4	148	15675	0.00052472761495011	0.00598189481043125
T-box	2	6	148	15675	0.00129560589485201	0.0123082560010941
Globin	2	7	148	15675	0.00180261691564988	0.0146784520274348
HLH	3	30	148	15675	0.00277789797902406	0.0197925231005464
AAA_assoc_2	1	1	148	15675	0.00944178628389203	0.0336363636363654
BAG	1	1	148	15675	0.00944178628389203	0.0336363636363654
BTD	1	1	148	15675	0.00944178628389203	0.0336363636363654
GABP-alpha	1	1	148	15675	0.00944178628389203	0.0336363636363654
LAG1-DNAbind	1	1	148	15675	0.00944178628389203	0.0336363636363654
MgsA_C	1	1	148	15675	0.00944178628389203	0.0336363636363654
Noggin	1	1	148	15675	0.00944178628389203	0.0336363636363654
Zf_RING	1	1	148	15675	0.00944178628389203	0.0336363636363654
Erf4	1	2	148	15675	0.0187950219372022	0.0535658125210262
GSHPx	1	2	148	15675	0.0187950219372022	0.0535658125210262
Ion_trans_2	1	2	148	15675	0.0187950219372022	0.0535658125210262
SAM_PNT	1	2	148	15675	0.0187950219372022	0.0535658125210262
GDA1_CD39	1	3	148	15675	0.028060531842982	0.0761643007166653
DSBA	1	4	148	15675	0.0372391332523262	0.096483208881027
FA_desaturase	1	5	148	15675	0.0463316358544988	0.101573201681017
NIF	1	5	148	15675	0.0463316358544988	0.101573201681017
PNP_UDP_1	1	5	148	15675	0.0463316358544988	0.101573201681017
RFX_DNA_binding	1	5	148	15675	0.0463316358544988	0.101573201681017
LRR_8	4	145	148	15675	0.0486342594511507	0.102672325507985
DnaJ_C	1	6	148	15675	0.0553388418464286	0.108769447767118
MBOAT	1	6	148	15675	0.0553388418464286	0.108769447767118
bZIP_2	1	7	148	15675	0.0642615460015586	0.118158326518995
Ets	1	7	148	15675	0.0642615460015586	0.118158326518995
GPS	2	59	148	15675	0.107027079392488	0.185914732612052
PDEase_I	1	12	148	15675	0.107634845196451	0.185914732612052
ADH_zinc_N	1	13	148	15675	0.11606682137668	0.189023109099165
LRR_1	1	13	148	15675	0.11606682137668	0.189023109099165
GBBH-like_N	1	14	148	15675	0.12441965693001	0.196997790139183
TauD	1	17	148	15675	0.149010663635967	0.229556968304058
ADH_N	1	18	148	15675	0.157054246582824	0.235581369874235
EF-hand_5	1	19	148	15675	0.165022310164975	0.24118645331804
GST_N_4	1	21	148	15675	0.180734689734995	0.257546932872368
7tm_2	2	87	148	15675	0.198431767606235	0.269300256037033
Kazal_2	1	23	148	15675	0.196153358475484	0.269300256037033
GST_C_6	1	27	148	15675	0.226131277559976	0.292942791384515
Thioredoxin	1	27	148	15675	0.226131277559976	0.292942791384515
GAIN	1	29	148	15675	0.240701135333075	0.304888104755229
Ank_5	1	32	148	15675	0.262046584517129	0.317801176967582
Guanylate_cyc	1	32	148	15675	0.262046584517129	0.317801176967582
Arrestin_C	1	34	148	15675	0.275944673961307	0.320996865628459
Arrestin_N	1	34	148	15675	0.275944673961307	0.320996865628459
Kringle	1	35	148	15675	0.28279591034349	0.322387337791579
AAA	1	38	148	15675	0.302965650896023	0.338608668648496
Lectin_C	1	49	148	15675	0.372217858311682	0.408008036995498
I-set	1	53	148	15675	0.395668193789723	0.425529944264419
Ank_2	2	174	148	15675	0.490903907510846	0.518176346817004
Ras	1	76	148	15675	0.514571607719754	0.533283302545927
SRCR	1	86	148	15675	0.558722775195593	0.5686999676098
Pkinase	1	176	148	15675	0.813455315196107	0.813455315196107
