annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
AAA_lid_3	10	87	365	61798	1.22096816275803e-10	2.57624282341944e-08
Prot_ATP_ID_OB	6	18	365	61798	7.12434825307289e-10	7.5161874069919e-08
Bromodomain	8	61	365	61798	3.0753875649053e-09	2.16302258731673e-07
RRM_1	15	364	365	61798	6.46924477887186e-09	3.41252662085491e-07
AAA	10	154	365	61798	3.30027777718183e-08	1.39271722197073e-06
HAND	3	4	365	61798	8.13853780216058e-07	1.90803497361765e-05
Memo	3	4	365	61798	8.13853780216058e-07	1.90803497361765e-05
SLIDE	3	4	365	61798	8.13853780216058e-07	1.90803497361765e-05
TMEM33_Pom33	3	4	365	61798	8.13853780216058e-07	1.90803497361765e-05
PHD	7	93	365	61798	1.45039929190025e-06	3.06034250590953e-05
HMG_box	5	66	365	61798	4.65019846052483e-05	0.000817659895975615
ING	3	12	365	61798	4.32145613794912e-05	0.000817659895975615
UbiA	3	13	365	61798	5.59327318755259e-05	0.000907831263518151
AMMECR1	2	3	365	61798	0.000103960798407696	0.00118107388595736
APS_kinase	2	4	365	61798	0.000207107743035176	0.00118107388595736
ATP-sulfurylase	2	4	365	61798	0.000207107743035176	0.00118107388595736
CCDC32	2	4	365	61798	0.000207107743035176	0.00118107388595736
CDC37_C	2	4	365	61798	0.000207107743035176	0.00118107388595736
CDC37_M	2	4	365	61798	0.000207107743035176	0.00118107388595736
CDC37_N	2	4	365	61798	0.000207107743035176	0.00118107388595736
DUF1077	2	4	365	61798	0.000207107743035176	0.00118107388595736
DUF2012	2	3	365	61798	0.000103960798407696	0.00118107388595736
Med21	2	4	365	61798	0.000207107743035176	0.00118107388595736
Med6	2	4	365	61798	0.000207107743035176	0.00118107388595736
MMgT	2	3	365	61798	0.000103960798407696	0.00118107388595736
NOPS	2	4	365	61798	0.000207107743035176	0.00118107388595736
PUA_2	2	4	365	61798	0.000207107743035176	0.00118107388595736
RPN6_C_helix	2	4	365	61798	0.000207107743035176	0.00118107388595736
RPN6_N	2	4	365	61798	0.000207107743035176	0.00118107388595736
Sep15_SelM	2	4	365	61798	0.000207107743035176	0.00118107388595736
SOSSC	2	4	365	61798	0.000207107743035176	0.00118107388595736
Topo_C_assoc	2	4	365	61798	0.000207107743035176	0.00118107388595736
Topoisom_I	2	4	365	61798	0.000207107743035176	0.00118107388595736
Topoisom_I_N	2	4	365	61798	0.000207107743035176	0.00118107388595736
YAF2_RYBP	2	3	365	61798	0.000103960798407696	0.00118107388595736
zf-C2H2_4	2	4	365	61798	0.000207107743035176	0.00118107388595736
zf-RanBP	3	18	365	61798	0.000156120949754595	0.00118107388595736
PCI	4	56	365	61798	0.000345042469055277	0.00186676823001701
RNA_POL_M_15KD	2	5	365	61798	0.000343829106606844	0.00186676823001701
KH_1	4	59	365	61798	0.000421650414177575	0.00222420593478671
DBINO	2	6	365	61798	0.000513726857246228	0.00264381382631595
Hist_deacetyl	3	27	365	61798	0.000537996281015355	0.00270279084033904
SHS2_Rpb7-N	2	7	365	61798	0.000716406471255033	0.00351538989383284
ACBP	2	8	365	61798	0.000951476905744764	0.00427152398110947
EMC3_TMCO1	2	8	365	61798	0.000951476905744764	0.00427152398110947
Lectin_leg-like	2	8	365	61798	0.000951476905744764	0.00427152398110947
LisH	2	8	365	61798	0.000951476905744764	0.00427152398110947
Peptidase_S24	2	9	365	61798	0.00121855057146785	0.00535654522041075
EPL1	2	10	365	61798	0.00151724330584686	0.00653343545987115
SWIRM	2	14	365	61798	0.00302064011794009	0.0127471012977072
