annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	29	708	83	14971	3.63465387111983e-18	1.78098039684872e-16
DUF3161	1	1	83	14971	0.00554405183354489	0.05433170796874
DUF3657	1	1	83	14971	0.00554405183354489	0.05433170796874
DUF676	1	1	83	14971	0.00554405183354489	0.05433170796874
MatE	1	1	83	14971	0.00554405183354489	0.05433170796874
GATA	1	2	83	14971	0.0110577354472938	0.0903048394862329
CH	2	32	83	14971	0.0135236259746275	0.0946653818223924
APAF1_C	2	38	83	14971	0.0187618259686107	0.107186066317926
bZIP_2	1	6	83	14971	0.0328120611177325	0.107186066317926
GAF	1	6	83	14971	0.0328120611177325	0.107186066317926
NIDO	1	6	83	14971	0.0328120611177325	0.107186066317926
NIT	1	4	83	14971	0.0219946544491044	0.107186066317926
Ribosomal_L7Ae	1	6	83	14971	0.0328120611177325	0.107186066317926
RIIa	1	4	83	14971	0.0219946544491044	0.107186066317926
Tctex-1	1	6	83	14971	0.0328120611177325	0.107186066317926
Glutaredoxin	1	7	83	14971	0.0381763510560704	0.11003771774985
VWD	1	7	83	14971	0.0381763510560704	0.11003771774985
Zip	1	8	83	14971	0.0435112456606112	0.118447279853886
EF-hand_5	1	12	83	14971	0.0645600405515471	0.142406920580129
Ependymin	1	13	83	14971	0.06975032844741	0.142406920580129
MORN	1	12	83	14971	0.0645600405515471	0.142406920580129
PDEase_I	1	12	83	14971	0.0645600405515471	0.142406920580129
Ras	2	71	83	14971	0.0590157448654366	0.142406920580129
RGS	1	13	83	14971	0.06975032844741	0.142406920580129
DSPc	1	15	83	14971	0.0800456985996388	0.156889569255292
HNOBA	1	17	83	14971	0.0902284843773166	0.17004598978802
cNMP_binding	1	23	83	14971	0.120113433775775	0.195592339016445
EGF_3	1	25	83	14971	0.129857916014226	0.195592339016445
LRR_8	2	114	83	14971	0.131725452806994	0.195592339016445
NCD3G	1	25	83	14971	0.129857916014226	0.195592339016445
RhoGAP	1	22	83	14971	0.11520084229208	0.195592339016445
RhoGEF	1	23	83	14971	0.120113433775775	0.195592339016445
Thioredoxin	1	24	83	14971	0.124999076336425	0.195592339016445
Arrestin_C	1	28	83	14971	0.144275066451795	0.201985093032512
Guanylate_cyc	1	28	83	14971	0.144275066451795	0.201985093032512
CARD	1	29	83	14971	0.149028139428072	0.202843856443764
Arrestin_N	1	30	83	14971	0.153755128079355	0.203621656105091
NB-ARC	1	37	83	14971	0.18612547120329	0.240003897077926
TPR_12	2	154	83	14971	0.210218108377117	0.264120187448173
Ig_3	1	47	83	14971	0.230257172242564	0.282065035997141
Pkinase	2	178	83	14971	0.259340194856026	0.309943159705983
EF-hand_7	1	57	83	14971	0.272023145648969	0.309979863646499
Pkinase_Tyr	1	57	83	14971	0.272023145648969	0.309979863646499
EGF_CA	1	67	83	14971	0.311548744579812	0.346952011009336
7tm_2	1	69	83	14971	0.31919558448555	0.34756852532871
7tm_3	1	85	83	14971	0.377424270446762	0.402038896780246
ANF_receptor	1	98	83	14971	0.42108895180073	0.439007630600762
Ank_2	1	154	83	14971	0.577081943051089	0.58910448353132
WD40	1	184	83	14971	0.642730577956649	0.642730577956649
