annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	58	2957	195	61798	5.37648588162689e-30	2.79577265844598e-28
Lectin_C	14	195	195	61798	3.00086686979726e-15	7.80225386147288e-14
7tm_2	16	348	195	61798	3.23386875068314e-14	5.60537250118411e-13
bZIP_2	7	26	195	61798	1.74732242357038e-12	2.27151915064149e-11
GPS	11	223	195	61798	1.71833341747155e-10	1.78706675417042e-09
SAM_PNT	4	7	195	61798	3.33950446705757e-09	2.89423720478323e-08
ANF_receptor	12	449	195	61798	2.52414888009336e-08	1.87508202521221e-07
Ets	4	25	195	61798	1.15443792035136e-06	7.50384648228383e-06
7tm_3	9	375	195	61798	3.50627776522443e-06	2.025849375463e-05
LANC_like	2	7	195	61798	0.000205868594424113	0.00107051669100539
Ldl_recept_b	2	17	195	61798	0.00130580766163517	0.0061729089459117
NCD3G	3	111	195	61798	0.00534455088869111	0.0231597205176615
Aida_C2	1	4	195	61798	0.0125624558697315	0.0435498470150691
Phospholip_B	1	4	195	61798	0.0125624558697315	0.0435498470150691
SUZ-C	1	4	195	61798	0.0125624558697315	0.0435498470150691
DAP_epimerase	1	5	195	61798	0.0156784593831046	0.0492637001810865
FXa_inhibition	2	62	195	61798	0.0165453879753325	0.0492637001810865
Ldl_recept_a	2	63	195	61798	0.017052819293453	0.0492637001810865
LPMO_10	1	6	195	61798	0.0187846801592491	0.0514107035937343
PNK3P	1	7	195	61798	0.021881148753387	0.0568909867588062
HNOBA	2	75	195	61798	0.0236416233621812	0.0585411626111153
Pex2_Pex12	1	11	195	61798	0.0341701090974734	0.0772541596986356
Pkinase_Tyr	3	220	195	61798	0.0329113687259533	0.0772541596986356
CSD	1	12	195	61798	0.0372182717971672	0.0774140053381078
DIX	1	12	195	61798	0.0372182717971672	0.0774140053381078
Trypsin	2	104	195	61798	0.0430115143903966	0.0860230287807933
PrmA	1	16	195	61798	0.0493155127569438	0.0949780245689288
Guanylate_cyc	2	116	195	61798	0.0522764201685225	0.0970847803129705
Arrestin_C	2	119	195	61798	0.0546944519855672	0.0976353448802714
Arrestin_N	2	121	195	61798	0.056328083584772	0.0976353448802714
GAF	1	23	195	61798	0.0701229179583219	0.113949741682273
RasGEF_N	1	23	195	61798	0.0701229179583219	0.113949741682273
Bravo_FIGEY	1	25	195	61798	0.0759842309693498	0.116211176776653
Globin	1	25	195	61798	0.0759842309693498	0.116211176776653
LRR_1	1	32	195	61798	0.0962108630344095	0.142941853651123
zf-C3HC4	1	37	195	61798	0.110388179457094	0.159449592549135
GST_C_2	1	39	195	61798	0.115996956743131	0.163022750017374
I-set	2	194	195	61798	0.125511426397424	0.171752478228054
MORN	1	47	195	61798	0.138082437436074	0.179507168666896
PDEase_I	1	47	195	61798	0.138082437436074	0.179507168666896
RGS	1	50	195	61798	0.146222213484405	0.185452563443636
Ig_3	2	233	195	61798	0.167807596592384	0.202930116809394
NUDIX	1	58	195	61798	0.167556319933779	0.202930116809394
GST_N_3	1	61	195	61798	0.17541914680347	0.207313537131373
Arf	1	63	195	61798	0.180619938126655	0.208716372946356
DOMON	1	68	195	61798	0.193479582601493	0.21871604989734
LRR_5	1	70	195	61798	0.198567039183666	0.219691192288311
LRR_8	3	539	195	61798	0.242505524069411	0.262714317741862
zf-C2H2	1	138	195	61798	0.353785882205656	0.375446242340696
fn3	1	219	195	61798	0.500106383984535	0.520110639343916
Ras	1	291	195	61798	0.60221892994124	0.614027144253813
RRM_1	1	364	195	61798	0.68456234333595	0.68456234333595
