annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
EGF	116	384	2711	61798	1.9848036186921e-63	1.34371204985455e-60
Pkinase_Tyr	54	220	2711	61798	2.42366540707227e-25	8.20410740293964e-23
hEGF	45	174	2711	61798	2.29816583189669e-22	5.18619422731353e-20
EGF_CA	56	309	2711	61798	1.81450414962642e-19	3.07104827324272e-17
TSP_1	22	44	2711	61798	1.02087218017899e-18	1.38226093196235e-16
Laminin_G_1	15	23	2711	61798	1.45092515574253e-15	1.63712721739616e-13
TSP1_spondin	10	11	2711	61798	2.74429918463042e-13	2.65412935427828e-11
Laminin_N	11	16	2711	61798	4.044182804246e-12	3.42238969809318e-10
Laminin_B	10	13	2711	61798	6.57961261062712e-12	4.94933081932729e-10
C4	8	8	2711	61798	1.35815050706413e-11	8.35879902984017e-10
Peptidase_M19	8	8	2711	61798	1.35815050706413e-11	8.35879902984017e-10
SapB_2	11	18	2711	61798	2.71549974279318e-11	1.53199443822582e-09
Laminin_EGF	17	53	2711	61798	5.61081024662461e-11	2.86398288622492e-09
Laminin_G_2	19	68	2711	61798	6.3456046223595e-11	2.86398288622492e-09
WH1	11	19	2711	61798	6.19148155148226e-11	2.86398288622492e-09
Collagen	8	9	2711	61798	1.174805683636e-10	4.97089654888481e-09
SH2	26	141	2711	61798	5.29229629891816e-10	2.10757917315741e-08
SapA	12	28	2711	61798	7.82442654214282e-10	2.92968779751179e-08
Vitellogenin_N	10	18	2711	61798	8.22216663998879e-10	2.92968779751179e-08
SapB_1	9	15	2711	61798	2.33754892429475e-09	7.91260310873773e-08
F5_F8_type_C	10	20	2711	61798	3.20190343002517e-09	1.03223267720335e-07
fn3	31	219	2711	61798	1.02711972709714e-08	3.16072752383982e-07
DOMON	16	68	2711	61798	3.020600302305e-08	8.62634889206319e-07
DUF1943	7	10	2711	61798	3.31292571925617e-08	8.62634889206319e-07
Glyco_hydro_31	13	44	2711	61798	3.13238462952199e-08	8.62634889206319e-07
Trefoil	12	37	2711	61798	3.29582592244981e-08	8.62634889206319e-07
SCP2	9	19	2711	61798	3.67613767691111e-08	9.21757484173637e-07
NtCtMGAM_N	12	39	2711	61798	6.41150670074829e-08	1.55021072728807e-06
Cu2_monoox_C	13	47	2711	61798	7.50336521647426e-08	1.69325941718436e-06
Cu2_monooxygen	13	47	2711	61798	7.50336521647426e-08	1.69325941718436e-06
DUF1394	6	8	2711	61798	1.83901135421413e-07	3.89065839625928e-06
TFR_dimer	6	8	2711	61798	1.83901135421413e-07	3.89065839625928e-06
Aminotran_3	8	17	2711	61798	2.31221977613403e-07	4.74355390437194e-06
PH	26	205	2711	61798	1.31964784062592e-06	2.6276517297169e-05
FXa_inhibition	13	62	2711	61798	2.39570071453391e-06	4.63396966782702e-05
TSP1_ADAMTS	6	11	2711	61798	2.70622021609072e-06	5.08919746192616e-05
Avidin	4	4	2711	61798	3.69573616741894e-06	5.21252788613046e-05
FERM_f0	4	4	2711	61798	3.69573616741894e-06	5.21252788613046e-05
GBP	10	37	2711	61798	3.04320508599153e-06	5.21252788613046e-05
Kindlin_2_N	4	4	2711	61798	3.69573616741894e-06	5.21252788613046e-05
Leg1	4	4	2711	61798	3.69573616741894e-06	5.21252788613046e-05
NtA	4	4	2711	61798	3.69573616741894e-06	5.21252788613046e-05
PAP2_C	4	4	2711	61798	3.69573616741894e-06	5.21252788613046e-05
Pex14_N	4	4	2711	61798	3.69573616741894e-06	5.21252788613046e-05
SH3_19	4	4	2711	61798	3.69573616741894e-06	5.21252788613046e-05
Sulfatase	4	4	2711	61798	3.69573616741894e-06	5.21252788613046e-05
Talin_middle	4	4	2711	61798	3.69573616741894e-06	5.21252788613046e-05
VBS	4	4	2711	61798	3.69573616741894e-06	5.21252788613046e-05
Carn_acyltransf	10	38	2711	61798	3.967519924985e-06	5.4816550800303e-05
Ig_3	27	233	2711	61798	4.76064343982471e-06	6.44591121752266e-05
Alk_phosphatase	6	12	2711	61798	5.21017623993521e-06	6.91625355771791e-05
FERM_M	13	71	2711	61798	1.15978666865963e-05	0.000150995302823571
IRS	7	20	2711	61798	1.45113081816152e-05	0.000185361427150065
Xan_ur_permease	6	14	2711	61798	1.56926572878109e-05	0.000196739425626814
MG3	5	9	2711	61798	1.75848745344612e-05	0.000216453819269641
Cation_efflux	8	28	2711	61798	1.91718262239434e-05	0.000231773684885887
A2M	5	10	2711	61798	3.38918543312448e-05	0.000382413089704212
A2M_BRD	5	10	2711	61798	3.38918543312448e-05	0.000382413089704212
A2M_recep	5	10	2711	61798	3.38918543312448e-05	0.000382413089704212
TED_complement	5	10	2711	61798	3.38918543312448e-05	0.000382413089704212
DAO	12	69	2711	61798	4.26288493944578e-05	0.000473110344918819
Arm_2	4	6	2711	61798	5.16213753561082e-05	0.000563672114775569
HMA	7	24	2711	61798	5.55040980577704e-05	0.00059644879976366
Y_phosphatase	12	73	2711	61798	7.56204920246772e-05	0.000799923017198539
DUF1081	3	3	2711	61798	8.43345703344362e-05	0.00083962506053549
Metallophos_C	3	3	2711	61798	8.43345703344362e-05	0.00083962506053549
Peptidase_M2	3	3	2711	61798	8.43345703344362e-05	0.00083962506053549
Pur_ac_phosph_N	3	3	2711	61798	8.43345703344362e-05	0.00083962506053549
RhoGAP	14	97	2711	61798	8.63267078949193e-05	0.000847002626737107
5_nucleotid_C	5	12	2711	61798	9.89296731324007e-05	0.000930213732092157
Patched	5	12	2711	61798	9.89296731324007e-05	0.000930213732092157
SID-1_RNA_chan	5	12	2711	61798	9.89296731324007e-05	0.000930213732092157
Asp_Arg_Hydrox	4	7	2711	61798	0.000116241365141136	0.000996144356968974
Creatinase_N	4	7	2711	61798	0.000116241365141136	0.000996144356968974
Creatinase_N_2	4	7	2711	61798	0.000116241365141136	0.000996144356968974
E1_DerP2_DerF2	4	7	2711	61798	0.000116241365141136	0.000996144356968974
NIPSNAP	4	7	2711	61798	0.000116241365141136	0.000996144356968974
Pacifastin_I	4	7	2711	61798	0.000116241365141136	0.000996144356968974
Peptidase_M24_C	4	7	2711	61798	0.000116241365141136	0.000996144356968974
ig	7	27	2711	61798	0.000126849970395338	0.00107346787447055
CLCA	6	20	2711	61798	0.000161343586637596	0.00133206839211771
Peptidase_M28	6	20	2711	61798	0.000161343586637596	0.00133206839211771
DUF1899	4	8	2711	61798	0.000224372210795074	0.00168777763009183
EFhand_Ca_insen	4	8	2711	61798	0.000224372210795074	0.00168777763009183
I_LWEQ	4	8	2711	61798	0.000224372210795074	0.00168777763009183
LETM1	4	8	2711	61798	0.000224372210795074	0.00168777763009183
MG2	4	8	2711	61798	0.000224372210795074	0.00168777763009183
Thyroglobulin_1	4	8	2711	61798	0.000224372210795074	0.00168777763009183
Tropomyosin	4	8	2711	61798	0.000224372210795074	0.00168777763009183
WD40_4	4	8	2711	61798	0.000224372210795074	0.00168777763009183
VHP	5	14	2711	61798	0.000232298083134359	0.0017281956294721
Metallophos	12	83	2711	61798	0.000266014917820914	0.00195752281918216
Abi_HHR	3	4	2711	61798	0.000326251072835489	0.00206422407766006
ACC_central	3	4	2711	61798	0.000326251072835489	0.00206422407766006
CAP_C	3	4	2711	61798	0.000326251072835489	0.00206422407766006
Fer4_20	3	4	2711	61798	0.000326251072835489	0.00206422407766006
Fer4_21	3	4	2711	61798	0.000326251072835489	0.00206422407766006
FUN14	3	4	2711	61798	0.000326251072835489	0.00206422407766006
Glyco_hydro_30	3	4	2711	61798	0.000326251072835489	0.00206422407766006
HbrB	3	4	2711	61798	0.000326251072835489	0.00206422407766006
Keratin_assoc	3	4	2711	61798	0.000326251072835489	0.00206422407766006
Peptidase_M24	8	40	2711	61798	0.000296689059118827	0.00206422407766006
PLDc	3	4	2711	61798	0.000326251072835489	0.00206422407766006
PLDc_3	3	4	2711	61798	0.000326251072835489	0.00206422407766006
