annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
DUF5600	2	4	90	15396	0.000201224270124776	0.00503060675311939
EHD_N	2	4	90	15396	0.000201224270124776	0.00503060675311939
WD40_2	2	4	90	15396	0.000201224270124776	0.00503060675311939
EF-hand_4	2	9	90	15396	0.00118455328983058	0.0222103741843234
Ank_2	5	162	90	15396	0.00259578140962635	0.0389367211443953
CEP170_C	1	1	90	15396	0.00584567420109072	0.044969794487227
Dynamin_N	2	20	90	15396	0.00599597259829693	0.044969794487227
Esterase	1	1	90	15396	0.00584567420109072	0.044969794487227
PRT_C	1	1	90	15396	0.00584567420109072	0.044969794487227
Trp_Tyr_perm	1	1	90	15396	0.00584567420109072	0.044969794487227
GAT	1	2	90	15396	0.0116575539881582	0.0514303852418742
Ndc80_HEC	1	2	90	15396	0.0116575539881582	0.0514303852418742
PH_14	1	2	90	15396	0.0116575539881582	0.0514303852418742
Ras	3	72	90	15396	0.00861503189915653	0.0514303852418742
SH3BP5	1	2	90	15396	0.0116575539881582	0.0514303852418742
TB2_DP1_HVA22	1	2	90	15396	0.0116575539881582	0.0514303852418742
zf-LITAF-like	1	2	90	15396	0.0116575539881582	0.0514303852418742
AAA_11	1	5	90	15396	0.0288923532739995	0.0747216032948264
AAA_12	1	5	90	15396	0.0288923532739995	0.0747216032948264
Anoctamin	1	5	90	15396	0.0288923532739995	0.0747216032948264
DUF4440	1	4	90	15396	0.0231807019731674	0.0747216032948264
EF-hand_like	1	4	90	15396	0.0231807019731674	0.0747216032948264
FA_hydroxylase	1	5	90	15396	0.0288923532739995	0.0747216032948264
PI-PLC-X	1	5	90	15396	0.0288923532739995	0.0747216032948264
PI-PLC-Y	1	5	90	15396	0.0288923532739995	0.0747216032948264
PXA	1	4	90	15396	0.0231807019731674	0.0747216032948264
TspO_MBR	1	5	90	15396	0.0288923532739995	0.0747216032948264
VHS	1	4	90	15396	0.0231807019731674	0.0747216032948264
zf-AN1	1	5	90	15396	0.0288923532739995	0.0747216032948264
C2	2	49	90	15396	0.0332734617451546	0.0810257258877142
MARVEL	1	6	90	15396	0.0345709763787581	0.0810257258877142
R3H	1	6	90	15396	0.0345709763787581	0.0810257258877142
ADH_zinc_N_2	1	7	90	15396	0.0402167601426252	0.0837849169638025
Ank_4	2	52	90	15396	0.0370992204082361	0.0837849169638025
Oxysterol_BP	1	7	90	15396	0.0402167601426252	0.0837849169638025
UBA	1	7	90	15396	0.0402167601426252	0.0837849169638025
Acetyltransf_18	1	8	90	15396	0.0458298923531107	0.0904537349074554
UBX	1	8	90	15396	0.0458298923531107	0.0904537349074554
Cadherin	1	9	90	15396	0.0514105597360207	0.0918045709571799
Myotub-related	1	9	90	15396	0.0514105597360207	0.0918045709571799
Na_Ca_ex	1	9	90	15396	0.0514105597360207	0.0918045709571799
Na_H_Exchanger	1	9	90	15396	0.0514105597360207	0.0918045709571799
ASC	1	11	90	15396	0.0624752416493841	0.104125402748974
Asp	1	11	90	15396	0.0624752416493841	0.104125402748974
DUF4735	1	11	90	15396	0.0624752416493841	0.104125402748974
Ion_trans	2	71	90	15396	0.064783720632019	0.105625631465248
Arf	1	16	90	15396	0.0895816809803692	0.142949490926121
BACK	1	17	90	15396	0.0949092264102627	0.145269224097341
Roc	1	17	90	15396	0.0949092264102627	0.145269224097341
FYVE	1	19	90	15396	0.105472000388834	0.155105882924756
Kelch_1	1	19	90	15396	0.105472000388834	0.155105882924756
ADH_N	1	20	90	15396	0.110707580798862	0.159674395382975
ubiquitin	1	21	90	15396	0.115912856405528	0.164027626988955
GAIN	1	22	90	15396	0.121088000660716	0.168177778695439
Arrestin_C	1	24	90	15396	0.131348584021936	0.175913282172235
Arrestin_N	1	24	90	15396	0.131348584021936	0.175913282172235
BTB	1	26	90	15396	0.141490698965256	0.186171972322705
Acetyltransf_1	1	28	90	15396	0.151515698130519	0.192604701013371
CUB	1	28	90	15396	0.151515698130519	0.192604701013371
HLH	1	29	90	15396	0.156484697816116	0.195605872270145
Abhydrolase_1	1	31	90	15396	0.166336526156324	0.201213539705231
Sel1	1	31	90	15396	0.166336526156324	0.201213539705231
Ank_5	1	32	90	15396	0.171219683503928	0.203832956552296
UDPGT	1	35	90	15396	0.185700080926816	0.217617282336112
COR	1	38	90	15396	0.199930240233843	0.230688738731358
Ank	1	39	90	15396	0.204618759466748	0.23252131757585
LRR_8	2	158	90	15396	0.235926361974586	0.264096673852149
GPS	1	54	90	15396	0.27177153984074	0.299748021883169
EF-hand_7	1	59	90	15396	0.292884970729776	0.318353229054104
Death	1	75	90	15396	0.356462705733385	0.381924327571484
7tm_2	1	81	90	15396	0.378817745789345	0.400159590622548
7tm_3	1	90	90	15396	0.410918064685331	0.428039650713886
ANF_receptor	1	111	90	15396	0.479578737355856	0.492717880845057
Pkinase	1	179	90	15396	0.652008767960988	0.660819697257758
7tm_1	1	750	90	15396	0.988979707312896	0.988979707312896
