annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	23	708	159	14971	1.64871877366237e-06	0.000174764190008212
LRR_8	8	114	159	14971	2.88008188788412e-05	0.00152644340057858
HSP90	2	5	159	14971	0.00109760774828712	0.0387821404394781
COMPASS-Shg1	1	1	159	14971	0.0106205330305251	0.059251394801877
CRAL_TRIO	2	14	159	14971	0.00938044176589144	0.059251394801877
DUF3350	1	1	159	14971	0.0106205330305251	0.059251394801877
DUF758	1	1	159	14971	0.0106205330305251	0.059251394801877
Fn3_assoc	1	1	159	14971	0.0106205330305251	0.059251394801877
Glyco_transf_24	1	1	159	14971	0.0106205330305251	0.059251394801877
Membr_traf_MHD	1	1	159	14971	0.0106205330305251	0.059251394801877
Radical_SAM_C	1	1	159	14971	0.0106205330305251	0.059251394801877
Thioredoxin_12	1	1	159	14971	0.0106205330305251	0.059251394801877
Thioredoxin_13	1	1	159	14971	0.0106205330305251	0.059251394801877
Thioredoxin_14	1	1	159	14971	0.0106205330305251	0.059251394801877
Thioredoxin_15	1	1	159	14971	0.0106205330305251	0.059251394801877
TMEM65	1	1	159	14971	0.0106205330305251	0.059251394801877
UDP-g_GGTase	1	1	159	14971	0.0106205330305251	0.059251394801877
UNC80	1	1	159	14971	0.0106205330305251	0.059251394801877
XRCC4	1	1	159	14971	0.0106205330305251	0.059251394801877
7tm_3	4	85	159	14971	0.0127536633846823	0.0615741756567448
C2	3	46	159	14971	0.0127795458910225	0.0615741756567448
Ldl_recept_a	2	16	159	14971	0.012199233377379	0.0615741756567448
ANF_receptor	4	98	159	14971	0.0204832483474161	0.077716472011602
Ank_2	5	154	159	14971	0.0242684670758812	0.077716472011602
ATG_C	1	2	159	14971	0.0211289722588586	0.077716472011602
DUF1041	1	2	159	14971	0.0211289722588586	0.077716472011602
DUF3456	1	3	159	14971	0.031526493363197	0.077716472011602
DUF4246	1	3	159	14971	0.031526493363197	0.077716472011602
Enolase_C	1	3	159	14971	0.031526493363197	0.077716472011602
Enolase_N	1	3	159	14971	0.031526493363197	0.077716472011602
G-gamma	1	3	159	14971	0.031526493363197	0.077716472011602
Glyco_transf_49	1	3	159	14971	0.031526493363197	0.077716472011602
LMWPc	1	3	159	14971	0.031526493363197	0.077716472011602
MIG-14_Wnt-bd	1	2	159	14971	0.0211289722588586	0.077716472011602
NCD3G	2	25	159	14971	0.0286591805509292	0.077716472011602
PARP	2	25	159	14971	0.0286591805509292	0.077716472011602
Peptidase_M13	1	3	159	14971	0.031526493363197	0.077716472011602
Sec5	1	2	159	14971	0.0211289722588586	0.077716472011602
Spermine_synth	1	3	159	14971	0.031526493363197	0.077716472011602
Thioredoxin	2	24	159	14971	0.0265486288012376	0.077716472011602
Vasohibin	1	3	159	14971	0.031526493363197	0.077716472011602
VPS13_C	1	3	159	14971	0.031526493363197	0.077716472011602
XK-related	1	3	159	14971	0.031526493363197	0.077716472011602
Guanylate_cyc	2	28	159	14971	0.0353735486050874	0.0815129598291144
HLH	2	28	159	14971	0.0353735486050874	0.0815129598291144
MAM	2	28	159	14971	0.0353735486050874	0.0815129598291144
Galactosyl_T	2	30	159	14971	0.0401530787571987	0.0852367602974189
Methyltransf_31	1	4	159	14971	0.0418142597685451	0.0852367602974189
Peptidase_M13_N	1	4	159	14971	0.0418142597685451	0.0852367602974189
SFXNs	1	4	159	14971	0.0418142597685451	0.0852367602974189
UAA	1	4	159	14971	0.0418142597685451	0.0852367602974189
VHS	1	4	159	14971	0.0418142597685451	0.0852367602974189
BAR_3	1	5	159	14971	0.0519934227736094	0.10206116322227
IU_nuc_hydro	1	5	159	14971	0.0519934227736094	0.10206116322227
bZIP_2	1	6	159	14971	0.0620651216763892	0.109648381628288
Copine	1	6	159	14971	0.0620651216763892	0.109648381628288
Glyco_transf_8	1	6	159	14971	0.0620651216763892	0.109648381628288
MBOAT	1	6	159	14971	0.0620651216763892	0.109648381628288
Pyridoxal_deC	1	6	159	14971	0.0620651216763892	0.109648381628288
zf-MYND	1	6	159	14971	0.0620651216763892	0.109648381628288
Ank	2	39	159	14971	0.0643238547274602	0.111775878706734
GOLD_2	1	7	159	14971	0.072030483898471	0.117465096819045
HATPase_c	1	7	159	14971	0.072030483898471	0.117465096819045
HNOB	1	7	159	14971	0.072030483898471	0.117465096819045
Radical_SAM	1	7	159	14971	0.072030483898471	0.117465096819045
EF-hand_4	1	8	159	14971	0.0818906251080499	0.131521306991716
Adaptin_N	1	9	159	14971	0.0916466493416812	0.144993206421167
Kelch_4	1	10	159	14971	0.101299649124776	0.157908276576857
ArfGap	1	11	159	14971	0.110850705590866	0.165495419614532
LRR_5	1	11	159	14971	0.110850705590866	0.165495419614532
PARP_reg	1	11	159	14971	0.110850705590866	0.165495419614532
EF-hand_5	1	12	159	14971	0.120300888599626	0.174683482076169
Glycos_transf_2	1	12	159	14971	0.120300888599626	0.174683482076169
Orn_DAP_Arg_deC	1	13	159	14971	0.129651256853697	0.185716665222864
Orn_Arg_deC_N	1	15	159	14971	0.148056728815644	0.209253510059443
C1_1	1	16	159	14971	0.157113895178195	0.219132538011692
HNOBA	1	17	159	14971	0.166075372320734	0.228623239818153
FYVE	1	18	159	14971	0.174942164871289	0.237741916363546
Forkhead	1	19	159	14971	0.183715266976917	0.243422728744416
IQ	1	19	159	14971	0.183715266976917	0.243422728744416
Y_phosphatase	1	20	159	14971	0.192395662412355	0.251777039700119
CUB	1	22	159	14971	0.209482217154084	0.270794085589425
Kringle	1	25	159	14971	0.234440759046375	0.295841910225188
TPR_7	1	25	159	14971	0.234440759046375	0.295841910225188
SH3_1	1	26	159	14971	0.242585006290563	0.302517772550584
RabGAP-TBC	1	27	159	14971	0.250643151757261	0.308932256817089
Arrestin_C	1	28	159	14971	0.258616100022156	0.311514847753961
Kazal_2	1	28	159	14971	0.258616100022156	0.311514847753961
Acetyltransf_1	1	29	159	14971	0.266504746217463	0.313883367767235
DnaJ	1	29	159	14971	0.266504746217463	0.313883367767235
