GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0010575	positive regulation of vascular endothel...	15	2	0.06	0.0015	1	BP
GO:0072126	positive regulation of glomerular mesang...	1	1	0	0.0039	1	BP
GO:0002462	tolerance induction to nonself antigen	1	1	0	0.0039	1	BP
GO:0007186	G protein-coupled receptor signaling pat...	595	7	2.32	0.0068	1	BP
GO:0008217	regulation of blood pressure	102	3	0.4	0.0071	1	BP
GO:0061302	smooth muscle cell-matrix adhesion	2	1	0.01	0.0078	1	BP
GO:0070901	mitochondrial tRNA methylation	2	1	0.01	0.0078	1	BP
GO:0015015	heparan sulfate proteoglycan biosyntheti...	2	1	0.01	0.0078	1	BP
GO:0018872	arsonoacetate metabolic process	2	1	0.01	0.0078	1	BP
GO:0060676	ureteric bud formation	2	1	0.01	0.0078	1	BP
GO:0009311	oligosaccharide metabolic process	40	2	0.16	0.0105	1	BP
GO:0009892	negative regulation of metabolic process	1174	10	4.58	0.0108	1	BP
GO:2000573	positive regulation of DNA biosynthetic ...	41	2	0.16	0.011	1	BP
GO:0002023	reduction of food intake in response to ...	3	1	0.01	0.0117	1	BP
GO:0002430	complement receptor mediated signaling p...	3	1	0.01	0.0117	1	BP
GO:0015014	heparan sulfate proteoglycan biosyntheti...	3	1	0.01	0.0117	1	BP
GO:0002939	tRNA N1-guanine methylation	3	1	0.01	0.0117	1	BP
GO:0009404	toxin metabolic process	3	1	0.01	0.0117	1	BP
GO:1905523	positive regulation of macrophage migrat...	4	1	0.02	0.0155	1	BP
GO:0034092	negative regulation of maintenance of si...	4	1	0.02	0.0155	1	BP
GO:0051918	negative regulation of fibrinolysis	4	1	0.02	0.0155	1	BP
GO:0010758	regulation of macrophage chemotaxis	4	1	0.02	0.0155	1	BP
GO:0010759	positive regulation of macrophage chemot...	4	1	0.02	0.0155	1	BP
GO:0099403	maintenance of mitotic sister chromatid ...	4	1	0.02	0.0155	1	BP
GO:0099404	mitotic sister chromatid cohesion, telom...	4	1	0.02	0.0155	1	BP
GO:1904907	regulation of maintenance of mitotic sis...	4	1	0.02	0.0155	1	BP
GO:1904908	negative regulation of maintenance of mi...	4	1	0.02	0.0155	1	BP
GO:0034183	negative regulation of maintenance of mi...	4	1	0.02	0.0155	1	BP
GO:0009312	oligosaccharide biosynthetic process	4	1	0.02	0.0155	1	BP
GO:1904743	negative regulation of telomeric DNA bin...	4	1	0.02	0.0155	1	BP
GO:2000147	positive regulation of cell motility	261	4	1.02	0.0178	1	BP
GO:0040017	positive regulation of locomotion	266	4	1.04	0.0189	1	BP
GO:0051272	positive regulation of cellular componen...	267	4	1.04	0.0192	1	BP
GO:1905521	regulation of macrophage migration	5	1	0.02	0.0194	1	BP
GO:1900048	positive regulation of hemostasis	5	1	0.02	0.0194	1	BP
GO:0051917	regulation of fibrinolysis	5	1	0.02	0.0194	1	BP
GO:0071392	cellular response to estradiol stimulus	5	1	0.02	0.0194	1	BP
GO:0097421	liver regeneration	5	1	0.02	0.0194	1	BP
GO:0030194	positive regulation of blood coagulation	5	1	0.02	0.0194	1	BP
GO:1904742	regulation of telomeric DNA binding	5	1	0.02	0.0194	1	BP
GO:0007267	cell-cell signaling	743	7	2.9	0.0217	1	BP
GO:0030070	insulin processing	6	1	0.02	0.0232	1	BP
GO:0042730	fibrinolysis	6	1	0.02	0.0232	1	BP
GO:0045875	negative regulation of sister chromatid ...	6	1	0.02	0.0232	1	BP
GO:0050820	positive regulation of coagulation	7	1	0.03	0.027	1	BP
GO:0005987	sucrose catabolic process	7	1	0.03	0.027	1	BP
GO:0071624	positive regulation of granulocyte chemo...	7	1	0.03	0.027	1	BP
GO:0090023	positive regulation of neutrophil chemot...	7	1	0.03	0.027	1	BP
GO:0030202	heparin metabolic process	7	1	0.03	0.027	1	BP
GO:0051241	negative regulation of multicellular org...	447	5	1.75	0.0278	1	BP
GO:2000278	regulation of DNA biosynthetic process	68	2	0.27	0.0286	1	BP
GO:0070169	positive regulation of biomineral tissue...	8	1	0.03	0.0308	1	BP
GO:0046352	disaccharide catabolic process	8	1	0.03	0.0308	1	BP
GO:0005985	sucrose metabolic process	8	1	0.03	0.0308	1	BP
GO:0010813	neuropeptide catabolic process	8	1	0.03	0.0308	1	BP
GO:0030501	positive regulation of bone mineralizati...	8	1	0.03	0.0308	1	BP
GO:0110151	positive regulation of biomineralization	8	1	0.03	0.0308	1	BP
GO:0040012	regulation of locomotion	473	5	1.85	0.0344	1	BP
GO:0048246	macrophage chemotaxis	9	1	0.04	0.0346	1	BP
GO:0002002	regulation of angiotensin levels in bloo...	9	1	0.04	0.0346	1	BP
GO:0005984	disaccharide metabolic process	9	1	0.04	0.0346	1	BP
GO:0007168	receptor guanylyl cyclase signaling path...	9	1	0.04	0.0346	1	BP
GO:0032103	positive regulation of response to exter...	192	3	0.75	0.038	1	BP
GO:0002021	response to dietary excess	10	1	0.04	0.0384	1	BP
GO:0050482	arachidonic acid secretion	10	1	0.04	0.0384	1	BP
GO:1903963	arachidonate transport	10	1	0.04	0.0384	1	BP
GO:0006182	cGMP biosynthetic process	10	1	0.04	0.0384	1	BP
GO:1901142	insulin metabolic process	10	1	0.04	0.0384	1	BP
GO:0031100	animal organ regeneration	10	1	0.04	0.0384	1	BP
GO:0001779	natural killer cell differentiation	10	1	0.04	0.0384	1	BP
GO:0044262	cellular carbohydrate metabolic process	194	3	0.76	0.039	1	BP
GO:0007200	phospholipase C-activating G protein-cou...	83	2	0.32	0.0412	1	BP
GO:1905517	macrophage migration	11	1	0.04	0.0421	1	BP
GO:0090022	regulation of neutrophil chemotaxis	11	1	0.04	0.0421	1	BP
GO:0051954	positive regulation of amine transport	84	2	0.33	0.0422	1	BP
GO:0010605	negative regulation of macromolecule met...	1044	8	4.08	0.0423	1	BP
GO:0006940	regulation of smooth muscle contraction	85	2	0.33	0.0431	1	BP
GO:0045934	negative regulation of nucleobase-contai...	504	5	1.97	0.0435	1	BP
GO:0051172	negative regulation of nitrogen compound...	862	7	3.37	0.0443	1	BP
GO:0007166	cell surface receptor signaling pathway	1058	8	4.13	0.0453	1	BP
GO:0090263	positive regulation of canonical Wnt sig...	88	2	0.34	0.0458	1	BP
GO:0032675	regulation of interleukin-6 production	88	2	0.34	0.0458	1	BP
GO:0002880	regulation of chronic inflammatory respo...	12	1	0.05	0.0459	1	BP
GO:0002882	positive regulation of chronic inflammat...	12	1	0.05	0.0459	1	BP
GO:0002545	chronic inflammatory response to non-ant...	12	1	0.05	0.0459	1	BP
GO:0046068	cGMP metabolic process	12	1	0.05	0.0459	1	BP
GO:0031282	regulation of guanylate cyclase activity	12	1	0.05	0.0459	1	BP
GO:0031284	positive regulation of guanylate cyclase...	12	1	0.05	0.0459	1	BP
GO:1904714	regulation of chaperone-mediated autopha...	12	1	0.05	0.0459	1	BP
GO:1904715	negative regulation of chaperone-mediate...	12	1	0.05	0.0459	1	BP
GO:0009605	response to external stimulus	874	7	3.41	0.0472	1	BP
GO:0050896	response to stimulus	3383	21	13.21	0.0477	1	BP
GO:0032635	interleukin-6 production	90	2	0.35	0.0477	1	BP
GO:0045778	positive regulation of ossification	13	1	0.05	0.0496	1	BP
GO:0010753	positive regulation of cGMP-mediated sig...	13	1	0.05	0.0496	1	BP
GO:0016486	peptide hormone processing	13	1	0.05	0.0496	1	BP
GO:0070212	protein poly-ADP-ribosylation	13	1	0.05	0.0496	1	BP
GO:0010701	positive regulation of norepinephrine se...	13	1	0.05	0.0496	1	BP
GO:0090303	positive regulation of wound healing	13	1	0.05	0.0496	1	BP
GO:0002678	positive regulation of chronic inflammat...	13	1	0.05	0.0496	1	BP
GO:0009313	oligosaccharide catabolic process	13	1	0.05	0.0496	1	BP
GO:1904355	positive regulation of telomere capping	13	1	0.05	0.0496	1	BP
GO:0048169	regulation of long-term neuronal synapti...	13	1	0.05	0.0496	1	BP
GO:0050886	endocrine process	92	2	0.36	0.0497	1	BP
GO:0005975	carbohydrate metabolic process	361	4	1.41	0.0501	1	BP
GO:0090289	regulation of osteoclast proliferation	14	1	0.05	0.0533	1	BP
GO:0034091	regulation of maintenance of sister chro...	14	1	0.05	0.0533	1	BP
GO:1900047	negative regulation of hemostasis	14	1	0.05	0.0533	1	BP
GO:0050819	negative regulation of coagulation	14	1	0.05	0.0533	1	BP
GO:0071622	regulation of granulocyte chemotaxis	14	1	0.05	0.0533	1	BP
GO:0031989	bombesin receptor signaling pathway	14	1	0.05	0.0533	1	BP
GO:0034182	regulation of maintenance of mitotic sis...	14	1	0.05	0.0533	1	BP
GO:0030195	negative regulation of blood coagulation	14	1	0.05	0.0533	1	BP
GO:0002676	regulation of chronic inflammatory respo...	14	1	0.05	0.0533	1	BP
GO:0045669	positive regulation of osteoblast differ...	14	1	0.05	0.0533	1	BP
GO:0090290	positive regulation of osteoclast prolif...	14	1	0.05	0.0533	1	BP
GO:0030335	positive regulation of cell migration	221	3	0.86	0.0539	1	BP
GO:0010817	regulation of hormone levels	375	4	1.46	0.0562	1	BP
GO:1903942	positive regulation of respiratory gaseo...	15	1	0.06	0.057	1	BP
GO:0010752	regulation of cGMP-mediated signaling	15	1	0.06	0.057	1	BP
GO:0002158	osteoclast proliferation	15	1	0.06	0.057	1	BP
GO:0052652	cyclic purine nucleotide metabolic proce...	15	1	0.06	0.057	1	BP
GO:0060087	relaxation of vascular associated smooth...	15	1	0.06	0.057	1	BP
GO:0009190	cyclic nucleotide biosynthetic process	15	1	0.06	0.057	1	BP
GO:0030177	positive regulation of Wnt signaling pat...	103	2	0.4	0.0607	1	BP
GO:0001991	regulation of systemic arterial blood pr...	16	1	0.06	0.0607	1	BP
GO:0010713	negative regulation of collagen metaboli...	16	1	0.06	0.0607	1	BP
GO:0030810	positive regulation of nucleotide biosyn...	16	1	0.06	0.0607	1	BP
GO:0032966	negative regulation of collagen biosynth...	16	1	0.06	0.0607	1	BP
GO:0031281	positive regulation of cyclase activity	16	1	0.06	0.0607	1	BP
GO:0045986	negative regulation of smooth muscle con...	16	1	0.06	0.0607	1	BP
GO:0061684	chaperone-mediated autophagy	16	1	0.06	0.0607	1	BP
GO:0044557	relaxation of smooth muscle	16	1	0.06	0.0607	1	BP
GO:1900373	positive regulation of purine nucleotide...	16	1	0.06	0.0607	1	BP
GO:0035592	establishment of protein localization to...	236	3	0.92	0.0632	1	BP
GO:0009306	protein secretion	236	3	0.92	0.0632	1	BP
GO:0031324	negative regulation of cellular metaboli...	933	7	3.64	0.0635	1	BP
GO:0071692	protein localization to extracellular re...	237	3	0.93	0.0638	1	BP
GO:0043392	negative regulation of DNA binding	17	1	0.07	0.0644	1	BP
GO:0030500	regulation of bone mineralization	17	1	0.07	0.0644	1	BP
GO:0140448	signaling receptor ligand precursor proc...	17	1	0.07	0.0644	1	BP
GO:0043950	positive regulation of cAMP-mediated sig...	17	1	0.07	0.0644	1	BP
GO:0032355	response to estradiol	17	1	0.07	0.0644	1	BP
GO:0046685	response to arsenic-containing substance	17	1	0.07	0.0644	1	BP
GO:2000145	regulation of cell motility	395	4	1.54	0.0656	1	BP
GO:0046903	secretion	566	5	2.21	0.0657	1	BP
GO:0071897	DNA biosynthetic process	109	2	0.43	0.0671	1	BP
GO:0007610	behavior	398	4	1.55	0.0671	1	BP
GO:1903532	positive regulation of secretion by cell	243	3	0.95	0.0678	1	BP
GO:0034086	maintenance of sister chromatid cohesion	18	1	0.07	0.0681	1	BP
GO:0034088	maintenance of mitotic sister chromatid ...	18	1	0.07	0.0681	1	BP
GO:0061045	negative regulation of wound healing	18	1	0.07	0.0681	1	BP
GO:0002544	chronic inflammatory response	18	1	0.07	0.0681	1	BP
GO:0016540	protein autoprocessing	18	1	0.07	0.0681	1	BP
GO:0051349	positive regulation of lyase activity	18	1	0.07	0.0681	1	BP
GO:0045932	negative regulation of muscle contractio...	18	1	0.07	0.0681	1	BP
GO:0048255	mRNA stabilization	18	1	0.07	0.0681	1	BP
GO:0120161	regulation of cold-induced thermogenesis	110	2	0.43	0.0681	1	BP
