GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0042776	mitochondrial ATP synthesis coupled prot...	42	31	3.34	7.7e-26	9.5018e-22	BP
GO:0032543	mitochondrial translation	116	46	9.23	1.8e-19	1.1106e-15	BP
GO:0032981	mitochondrial respiratory chain complex ...	35	23	2.78	1.2e-17	4.936e-14	BP
GO:0006099	tricarboxylic acid cycle	26	18	2.07	1.1e-14	3.3935e-11	BP
GO:0006635	fatty acid beta-oxidation	67	26	5.33	1.1e-08	2.67366666666667e-05	BP
GO:0061732	mitochondrial acetyl-CoA biosynthetic pr...	9	8	0.72	1.3e-08	2.67366666666667e-05	BP
GO:0006120	mitochondrial electron transport, NADH t...	16	9	1.27	8.3e-07	0.00146317142857143	BP
GO:0006122	mitochondrial electron transport, ubiqui...	10	7	0.8	1.9e-06	0.00293075	BP
GO:1990542	mitochondrial transmembrane transport	93	51	7.4	4.9e-06	0.00671844444444444	BP
GO:0009083	branched-chain amino acid catabolic proc...	17	10	1.35	1.1e-05	0.013574	BP
GO:0006107	oxaloacetate metabolic process	9	6	0.72	1.7e-05	0.0190709090909091	BP
GO:0033539	fatty acid beta-oxidation using acyl-CoA...	13	7	1.03	2.2e-05	0.0226233333333333	BP
GO:0006101	citrate metabolic process	4	4	0.32	4e-05	0.0379692307692308	BP
GO:0006730	one-carbon metabolic process	24	9	1.91	5.3e-05	0.0467157142857143	BP
GO:0006631	fatty acid metabolic process	280	63	22.28	0.00014	0.101623529411765	BP
GO:0006103	2-oxoglutarate metabolic process	10	7	0.8	0.00014	0.101623529411765	BP
GO:0036295	cellular response to increased oxygen le...	8	5	0.64	0.00014	0.101623529411765	BP
GO:0006102	isocitrate metabolic process	5	4	0.4	0.00019	0.1234	BP
GO:0070072	vacuolar proton-transporting V-type ATPa...	5	4	0.4	0.00019	0.1234	BP
GO:0007035	vacuolar acidification	13	6	1.03	0.00026	0.14808	BP
GO:0097401	synaptic vesicle lumen acidification	13	6	1.03	0.00026	0.14808	BP
GO:0015908	fatty acid transport	35	10	2.78	0.00028	0.14808	BP
GO:0042573	retinoic acid metabolic process	35	10	2.78	0.00028	0.14808	BP
GO:0045039	protein insertion into mitochondrial inn...	9	5	0.72	3e-04	0.14808	BP
GO:0006105	succinate metabolic process	9	5	0.72	3e-04	0.14808	BP
GO:0007005	mitochondrion organization	313	79	24.9	0.00041	0.194448484848485	BP
GO:0030150	protein import into mitochondrial matrix	14	6	1.11	0.00043	0.194448484848485	BP
GO:1902600	proton transmembrane transport	82	47	6.52	0.00048	0.194448484848485	BP
GO:0008299	isoprenoid biosynthetic process	25	8	1.99	0.00049	0.194448484848485	BP
GO:0035965	cardiolipin acyl-chain remodeling	3	3	0.24	5e-04	0.194448484848485	BP
GO:0070125	mitochondrial translational elongation	3	3	0.24	5e-04	0.194448484848485	BP
GO:0036343	psychomotor behavior	6	4	0.48	0.00052	0.194448484848485	BP
GO:0006121	mitochondrial electron transport, succin...	6	4	0.48	0.00052	0.194448484848485	BP
GO:0051354	negative regulation of oxidoreductase ac...	10	5	0.8	0.00056	0.19744	BP
GO:0006071	glycerol metabolic process	10	5	0.8	0.00056	0.19744	BP
GO:0051260	protein homooligomerization	67	14	5.33	0.00066	0.226233333333333	BP
GO:0006090	pyruvate metabolic process	64	20	5.09	0.00095	0.316837837837838	BP
GO:0033617	mitochondrial cytochrome c oxidase assem...	16	6	1.27	0.00099	0.321489473684211	BP
GO:0008272	sulfate transport	7	4	0.56	0.00114	0.35169	BP
GO:0006104	succinyl-CoA metabolic process	7	4	0.56	0.00114	0.35169	BP
GO:0009062	fatty acid catabolic process	90	33	7.16	0.00127	0.382239024390244	BP
GO:0006091	generation of precursor metabolites and ...	251	87	19.97	0.00154	0.434704545454545	BP
GO:0071468	cellular response to acidic pH	12	5	0.95	0.00155	0.434704545454545	BP
GO:0042407	cristae formation	12	5	0.95	0.00155	0.434704545454545	BP
GO:0022900	electron transport chain	71	36	5.65	0.00181	0.448511538461538	BP
GO:0006695	cholesterol biosynthetic process	30	8	2.39	0.00186	0.448511538461538	BP
GO:0010716	negative regulation of extracellular mat...	4	3	0.32	0.00189	0.448511538461538	BP
GO:0002337	B-1a B cell differentiation	4	3	0.32	0.00189	0.448511538461538	BP
GO:0070995	NADPH oxidation	4	3	0.32	0.00189	0.448511538461538	BP
GO:0031295	T cell costimulation	4	3	0.32	0.00189	0.448511538461538	BP
GO:0090024	negative regulation of neutrophil chemot...	4	3	0.32	0.00189	0.448511538461538	BP
GO:0006527	arginine catabolic process	4	3	0.32	0.00189	0.448511538461538	BP
GO:0006570	tyrosine metabolic process	8	4	0.64	0.00214	0.498256603773585	BP
GO:0006851	mitochondrial calcium ion transmembrane ...	13	5	1.03	0.00235	0.527254545454546	BP
GO:0046500	S-adenosylmethionine metabolic process	13	5	1.03	0.00235	0.527254545454546	BP
GO:0034220	ion transmembrane transport	404	95	32.14	0.00305	0.672089285714286	BP
GO:0035115	embryonic forelimb morphogenesis	14	5	1.11	0.00342	0.720915789473684	BP
GO:0008210	estrogen metabolic process	33	8	2.63	0.00357	0.720915789473684	BP
GO:0006879	cellular iron ion homeostasis	33	8	2.63	0.00357	0.720915789473684	BP
GO:0033632	regulation of cell-cell adhesion mediate...	9	4	0.72	0.00362	0.720915789473684	BP
GO:0048672	positive regulation of collateral sprout...	9	4	0.72	0.00362	0.720915789473684	BP
GO:0034067	protein localization to Golgi apparatus	20	6	1.59	0.00364	0.720915789473684	BP
GO:0022904	respiratory electron transport chain	63	32	5.01	0.00396	0.720915789473684	BP
GO:0006084	acetyl-CoA metabolic process	43	16	3.42	0.00405	0.720915789473684	BP
GO:0071422	succinate transmembrane transport	5	3	0.4	0.00444	0.720915789473684	BP
GO:0071267	L-methionine salvage	5	3	0.4	0.00444	0.720915789473684	BP
GO:0034551	mitochondrial respiratory chain complex ...	5	3	0.4	0.00444	0.720915789473684	BP
GO:0043653	mitochondrial fragmentation involved in ...	5	3	0.4	0.00444	0.720915789473684	BP
GO:0051561	positive regulation of mitochondrial cal...	5	3	0.4	0.00444	0.720915789473684	BP
GO:0006123	mitochondrial electron transport, cytoch...	5	3	0.4	0.00444	0.720915789473684	BP
GO:0097201	negative regulation of transcription fro...	5	3	0.4	0.00444	0.720915789473684	BP
GO:0120009	intermembrane lipid transfer	5	3	0.4	0.00444	0.720915789473684	BP
GO:1902224	ketone body metabolic process	5	3	0.4	0.00444	0.720915789473684	BP
GO:0006550	isoleucine catabolic process	5	3	0.4	0.00444	0.720915789473684	BP
GO:0006552	leucine catabolic process	5	3	0.4	0.00444	0.720915789473684	BP
GO:1901526	positive regulation of mitophagy	5	3	0.4	0.00444	0.720915789473684	BP
GO:0007601	visual perception	65	12	5.17	0.00465	0.731259259259259	BP
GO:0046128	purine ribonucleoside metabolic process	21	6	1.67	0.00477	0.731259259259259	BP
GO:0010155	regulation of proton transport	15	5	1.19	0.0048	0.731259259259259	BP
GO:0015936	coenzyme A metabolic process	15	5	1.19	0.0048	0.731259259259259	BP
GO:0006744	ubiquinone biosynthetic process	15	5	1.19	0.0048	0.731259259259259	BP
GO:0009261	ribonucleotide catabolic process	35	8	2.78	0.00525	0.779888	BP
GO:0071616	acyl-CoA biosynthetic process	19	12	1.51	0.00542	0.779888	BP
GO:0042454	ribonucleoside catabolic process	10	4	0.8	0.00565	0.779888	BP
GO:1903204	negative regulation of oxidative stress-...	10	4	0.8	0.00565	0.779888	BP
GO:0006637	acyl-CoA metabolic process	68	26	5.41	0.00582	0.779888	BP
GO:0000038	very long-chain fatty acid metabolic pro...	22	6	1.75	0.00612	0.779888	BP
GO:1990051	activation of protein kinase C activity	2	2	0.16	0.00632	0.779888	BP
GO:0060785	regulation of apoptosis involved in tiss...	2	2	0.16	0.00632	0.779888	BP
GO:0019550	glutamate catabolic process to aspartate	2	2	0.16	0.00632	0.779888	BP
GO:0019551	glutamate catabolic process to 2-oxoglut...	2	2	0.16	0.00632	0.779888	BP
GO:1905828	regulation of prostaglandin catabolic pr...	2	2	0.16	0.00632	0.779888	BP
GO:0106077	histone succinylation	2	2	0.16	0.00632	0.779888	BP
GO:0033477	S-methylmethionine metabolic process	2	2	0.16	0.00632	0.779888	BP
GO:0002829	negative regulation of type 2 immune res...	2	2	0.16	0.00632	0.779888	BP
GO:0140009	L-aspartate import across plasma membran...	2	2	0.16	0.00632	0.779888	BP
GO:0006850	mitochondrial pyruvate transmembrane tra...	2	2	0.16	0.00632	0.779888	BP
GO:0006532	aspartate biosynthetic process	2	2	0.16	0.00632	0.779888	BP
GO:0006533	aspartate catabolic process	2	2	0.16	0.00632	0.779888	BP
GO:0098972	anterograde dendritic transport of mitoc...	2	2	0.16	0.00632	0.779888	BP
GO:0044283	small molecule biosynthetic process	418	60	33.26	0.00652	0.79660198019802	BP
GO:0042775	mitochondrial ATP synthesis coupled elec...	42	26	3.34	0.00761	0.920660784313725	BP
GO:0001964	startle response	23	6	1.83	0.00773	0.926099029126214	BP
GO:0008610	lipid biosynthetic process	433	55	34.45	0.00806	0.928279279279279	BP
GO:0017004	cytochrome complex assembly	26	12	2.07	0.00807	0.928279279279279	BP
GO:0006995	cellular response to nitrogen starvation	6	3	0.48	0.00835	0.928279279279279	BP
GO:0016322	neuron remodeling	6	3	0.48	0.00835	0.928279279279279	BP
GO:0051583	dopamine uptake involved in synaptic tra...	6	3	0.48	0.00835	0.928279279279279	BP
GO:0006559	L-phenylalanine catabolic process	6	3	0.48	0.00835	0.928279279279279	BP
GO:0046501	protoporphyrinogen IX metabolic process	6	3	0.48	0.00835	0.928279279279279	BP
GO:0015813	L-glutamate transmembrane transport	6	3	0.48	0.00835	0.928279279279279	BP
GO:0062125	regulation of mitochondrial gene express...	17	5	1.35	0.00867	0.955248214285714	BP
GO:0002456	T cell mediated immunity	38	8	3.02	0.00884	0.965359292035398	BP
