annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Snf7	8	9	152	15756	5.56288694959599e-16	6.84235094800307e-14
SNARE	3	10	152	15756	0.000100513163108571	0.00247262381247085
Synaptobrevin	3	10	152	15756	0.000100513163108571	0.00247262381247085
Syntaxin_2	2	2	152	15756	9.24604825299559e-05	0.00247262381247085
UIM	2	2	152	15756	9.24604825299559e-05	0.00247262381247085
Longin	2	3	152	15756	0.000275620742704824	0.0048430501932419
SKICH	2	3	152	15756	0.000275620742704824	0.0048430501932419
SNAP	2	4	152	15756	0.000547745056122122	0.00842158023787763
BRO1	2	5	152	15756	0.000907122365918692	0.0111576051007999
zf-AN1	2	5	152	15756	0.000907122365918692	0.0111576051007999
VHS	2	6	152	15756	0.00135206597347824	0.0151185558852566
BAR	2	8	152	15756	0.0024920252481315	0.0255432587933479
bVLRF1	1	1	152	15756	0.00964711855801004	0.0263687907252274
CC2D2AN-C2	1	1	152	15756	0.00964711855801004	0.0263687907252274
CIAPIN1	1	1	152	15756	0.00964711855801004	0.0263687907252274
DNA_RNApol_7kD	1	1	152	15756	0.00964711855801004	0.0263687907252274
DUF3990	1	1	152	15756	0.00964711855801004	0.0263687907252274
DUF4605	1	1	152	15756	0.00964711855801004	0.0263687907252274
DUF5523	1	1	152	15756	0.00964711855801004	0.0263687907252274
Ecm29	1	1	152	15756	0.00964711855801004	0.0263687907252274
ESCRT-II	1	1	152	15756	0.00964711855801004	0.0263687907252274
FeS_assembly_P	1	1	152	15756	0.00964711855801004	0.0263687907252274
Glyco_tran_28_C	1	1	152	15756	0.00964711855801004	0.0263687907252274
Glyco_transf_21	1	1	152	15756	0.00964711855801004	0.0263687907252274
Ist1	1	1	152	15756	0.00964711855801004	0.0263687907252274
JTB	1	1	152	15756	0.00964711855801004	0.0263687907252274
Maf1	1	1	152	15756	0.00964711855801004	0.0263687907252274
Mlf1IP	1	1	152	15756	0.00964711855801004	0.0263687907252274
NPC1_N	1	1	152	15756	0.00964711855801004	0.0263687907252274
ODC_AZ	1	1	152	15756	0.00964711855801004	0.0263687907252274
Pirin	1	1	152	15756	0.00964711855801004	0.0263687907252274
Pirin_C	1	1	152	15756	0.00964711855801004	0.0263687907252274
Ras	4	72	152	15756	0.00515297734645168	0.0263687907252274
RPA_interact_C	1	1	152	15756	0.00964711855801004	0.0263687907252274
RPA_interact_N	1	1	152	15756	0.00964711855801004	0.0263687907252274
SARAF	1	1	152	15756	0.00964711855801004	0.0263687907252274
SCAMP	1	1	152	15756	0.00964711855801004	0.0263687907252274
SelK_SelG	1	1	152	15756	0.00964711855801004	0.0263687907252274
Syntaxin-5_N	1	1	152	15756	0.00964711855801004	0.0263687907252274
THOC7	1	1	152	15756	0.00964711855801004	0.0263687907252274
TMEM65	1	1	152	15756	0.00964711855801004	0.0263687907252274
Tropomodulin	1	1	152	15756	0.00964711855801004	0.0263687907252274
UPF0220	1	1	152	15756	0.00964711855801004	0.0263687907252274
VPS28	1	1	152	15756	0.00964711855801004	0.0263687907252274
Vps55	1	1	152	15756	0.00964711855801004	0.0263687907252274
DHHC	2	19	152	15756	0.014197901964485	0.037963955252862
AKAP7_NLS	1	2	152	15756	0.0192017766334892	0.0380938471922447
ALIX_LYPXL_bnd	1	2	152	15756	0.0192017766334892	0.0380938471922447
Cornichon	1	2	152	15756	0.0192017766334892	0.0380938471922447
DER1	1	2	152	15756	0.0192017766334892	0.0380938471922447
DUF3506	1	2	152	15756	0.0192017766334892	0.0380938471922447
DUF4203	1	2	152	15756	0.0192017766334892	0.0380938471922447
DUF547	1	2	152	15756	0.0192017766334892	0.0380938471922447
Fcf1	1	2	152	15756	0.0192017766334892	0.0380938471922447
FYVE	2	20	152	15756	0.0156766050878024	0.0380938471922447
GAT	1	2	152	15756	0.0192017766334892	0.0380938471922447
Got1	1	2	152	15756	0.0192017766334892	0.0380938471922447
N_BRCA1_IG	1	2	152	15756	0.0192017766334892	0.0380938471922447
PhoD	1	2	152	15756	0.0192017766334892	0.0380938471922447
SUI1	1	2	152	15756	0.0192017766334892	0.0380938471922447
TB2_DP1_HVA22	1	2	152	15756	0.0192017766334892	0.0380938471922447
USP8_dimer	1	2	152	15756	0.0192017766334892	0.0380938471922447
Abhydrolase_3	1	3	152	15756	0.0286648545788819	0.0518496634294481
Atg8	1	3	152	15756	0.0286648545788819	0.0518496634294481
Lung_7-TM_R	1	3	152	15756	0.0286648545788819	0.0518496634294481
Patched	1	3	152	15756	0.0286648545788819	0.0518496634294481
RIO1	1	3	152	15756	0.0286648545788819	0.0518496634294481
UQ_con	2	27	152	15756	0.0277177566899128	0.0518496634294481
Bcl-2	1	4	152	15756	0.0380372244198016	0.0658954732906422
IF4E	1	4	152	15756	0.0380372244198016	0.0658954732906422
Steroid_dh	1	4	152	15756	0.0380372244198016	0.0658954732906422
bZIP_Maf	1	5	152	15756	0.0473197499332726	0.0765832794972701
Inhibitor_I29	1	5	152	15756	0.0473197499332726	0.0765832794972701
MIT	1	5	152	15756	0.0473197499332726	0.0765832794972701
SH3_1	2	36	152	15756	0.047038954067363	0.0765832794972701
Vps4_C	1	5	152	15756	0.0473197499332726	0.0765832794972701
ADH_zinc_N_2	1	6	152	15756	0.0565132867252311	0.0868891783400429
Glutaredoxin	1	6	152	15756	0.0565132867252311	0.0868891783400429
MARVEL	1	6	152	15756	0.0565132867252311	0.0868891783400429
UBA_4	1	6	152	15756	0.0565132867252311	0.0868891783400429
Hist_deacetyl	1	7	152	15756	0.0656186823073117	0.0960844990928493
JmjC	1	7	152	15756	0.0656186823073117	0.0960844990928493
PB1	1	7	152	15756	0.0656186823073117	0.0960844990928493
RasGEF_N	1	7	152	15756	0.0656186823073117	0.0960844990928493
DEP	1	8	152	15756	0.0746367761729085	0.104321857605315
DUF1057	1	8	152	15756	0.0746367761729085	0.104321857605315
PID	1	8	152	15756	0.0746367761729085	0.104321857605315
ZZ	1	8	152	15756	0.0746367761729085	0.104321857605315
PARP_reg	1	9	152	15756	0.0835683998725346	0.115493406565413
C2	2	51	152	15756	0.0867892473729427	0.118611971409688
Myotub-related	1	10	152	15756	0.0924143770884733	0.123554004150894
Peptidase_C1	1	10	152	15756	0.0924143770884733	0.123554004150894
RasGEF	1	11	152	15756	0.101175523708729	0.133812789421222
bZIP_1	1	12	152	15756	0.109852647900299	0.142230270439335
GBBH-like_N	1	12	152	15756	0.109852647900299	0.142230270439335
DSPc	1	13	152	15756	0.118446550181749	0.15019511002428
TauD	1	13	152	15756	0.118446550181749	0.15019511002428
GBP	1	14	152	15756	0.126958023495119	0.157735726160602
Proteasome	1	14	152	15756	0.126958023495119	0.157735726160602
KH_1	1	15	152	15756	0.135387853277151	0.164878276763263
SH3_9	1	15	152	15756	0.135387853277151	0.164878276763263
Aldo_ket_red	1	16	152	15756	0.143736817529859	0.173329691727182
WW	1	17	152	15756	0.152005686890434	0.179775956610802
zf-C3HC4_3	1	17	152	15756	0.152005686890434	0.179775956610802
ADH_N	1	18	152	15756	0.160195224700502	0.185886911680771
Forkhead	1	18	152	15756	0.160195224700502	0.185886911680771
HECT	1	20	152	15756	0.176339322968774	0.202707819861301
MFS_1	2	81	152	15756	0.183948079847962	0.209496424271291
AAA_lid_3	1	22	152	15756	0.192175075747418	0.21685811299938
ubiquitin	1	23	152	15756	0.199979155351231	0.223613055529104
Thioredoxin	1	25	152	15756	0.21536332598644	0.238645847714704
PARP	1	26	152	15756	0.222944838569878	0.244841206643705
F-box-like	1	30	152	15756	0.252550009995378	0.274899568402048
UCH	1	31	152	15756	0.259774504366528	0.280283017869148
ABC_membrane	1	34	152	15756	0.281034387240937	0.297993358884786
Abhydrolase_1	1	34	152	15756	0.281034387240937	0.297993358884786
zf-C2H2	1	35	152	15756	0.287985333249038	0.302753811877194
AAA	1	38	152	15756	0.308440130994643	0.318807866490261
SH2	1	38	152	15756	0.308440130994643	0.318807866490261
PDZ	1	39	152	15756	0.315127820273738	0.323006015780581
ABC_tran	1	51	152	15756	0.390539773175953	0.396994976038365
EF-hand_7	1	59	152	15756	0.436170688613207	0.439745858192004
Pkinase	1	169	152	15756	0.807395834545656	0.807395834545656
