GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007186	G protein-coupled receptor signaling pat...	595	19	2.79	1.7e-07	0.00208828	BP
GO:0060174	limb bud formation	4	3	0.02	3.8e-07	0.00233396	BP
GO:0007193	adenylate cyclase-inhibiting G protein-c...	67	5	0.31	1.3e-05	0.0286626666666667	BP
GO:0060064	Spemann organizer formation at the anter...	2	2	0.01	2.1e-05	0.0286626666666667	BP
GO:0048697	positive regulation of collateral sprout...	2	2	0.01	2.1e-05	0.0286626666666667	BP
GO:0044338	canonical Wnt signaling pathway involved...	2	2	0.01	2.1e-05	0.0286626666666667	BP
GO:0044339	canonical Wnt signaling pathway involved...	2	2	0.01	2.1e-05	0.0286626666666667	BP
GO:1904954	canonical Wnt signaling pathway involved...	2	2	0.01	2.1e-05	0.0286626666666667	BP
GO:1905474	canonical Wnt signaling pathway involved...	2	2	0.01	2.1e-05	0.0286626666666667	BP
GO:0009948	anterior/posterior axis specification	13	3	0.06	2.6e-05	0.0319384	BP
GO:0070165	positive regulation of adiponectin secre...	15	3	0.07	4.1e-05	0.0457858181818182	BP
GO:0060323	head morphogenesis	19	3	0.09	8.7e-05	0.089059	BP
GO:0050995	negative regulation of lipid catabolic p...	20	3	0.09	1e-04	0.0944923076923077	BP
GO:0001707	mesoderm formation	23	3	0.11	0.00016	0.12284	BP
GO:0007218	neuropeptide signaling pathway	23	3	0.11	0.00016	0.12284	BP
GO:0007202	activation of phospholipase C activity	23	3	0.11	0.00016	0.12284	BP
GO:0009950	dorsal/ventral axis specification	5	2	0.02	0.00021	0.151743529411765	BP
GO:0009637	response to blue light	6	2	0.03	0.00032	0.206888421052632	BP
GO:0090190	positive regulation of branching involve...	6	2	0.03	0.00032	0.206888421052632	BP
GO:0071492	cellular response to UV-A	7	2	0.03	0.00044	0.257379047619048	BP
GO:0048023	positive regulation of melanin biosynthe...	7	2	0.03	0.00044	0.257379047619048	BP
GO:0003180	aortic valve morphogenesis	8	2	0.04	0.00059	0.301981666666667	BP
GO:0048022	negative regulation of melanin biosynthe...	8	2	0.04	0.00059	0.301981666666667	BP
GO:0048843	negative regulation of axon extension in...	8	2	0.04	0.00059	0.301981666666667	BP
GO:0030279	negative regulation of ossification	9	2	0.04	0.00075	0.341222222222222	BP
GO:1902894	negative regulation of pri-miRNA transcr...	9	2	0.04	0.00075	0.341222222222222	BP
GO:0045662	negative regulation of myoblast differen...	9	2	0.04	0.00075	0.341222222222222	BP
GO:1904566	cellular response to 1-oleoyl-sn-glycero...	10	2	0.05	0.00094	0.384898666666667	BP
GO:0070168	negative regulation of biomineral tissue...	10	2	0.05	0.00094	0.384898666666667	BP
GO:0071673	positive regulation of smooth muscle cel...	10	2	0.05	0.00094	0.384898666666667	BP
GO:0085029	extracellular matrix assembly	11	2	0.05	0.00114	0.4376175	BP
GO:0035116	embryonic hindlimb morphogenesis	11	2	0.05	0.00114	0.4376175	BP
GO:0035115	embryonic forelimb morphogenesis	13	2	0.06	0.00161	0.565064	BP
GO:0098693	regulation of synaptic vesicle cycle	13	2	0.06	0.00161	0.565064	BP
GO:2000648	positive regulation of stem cell prolife...	13	2	0.06	0.00161	0.565064	BP
GO:0035590	purinergic nucleotide receptor signaling...	52	3	0.24	0.00178	0.589002051282051	BP
GO:0030177	positive regulation of Wnt signaling pat...	103	5	0.48	0.00186	0.589002051282051	BP
GO:0032060	bleb assembly	14	2	0.07	0.00187	0.589002051282051	BP
GO:0046716	muscle cell cellular homeostasis	14	2	0.07	0.00187	0.589002051282051	BP
GO:0043536	positive regulation of blood vessel endo...	15	2	0.07	0.00216	0.631748571428571	BP
GO:0052652	cyclic purine nucleotide metabolic proce...	15	2	0.07	0.00216	0.631748571428571	BP
GO:0061035	regulation of cartilage development	15	2	0.07	0.00216	0.631748571428571	BP
GO:1901857	positive regulation of cellular respirat...	16	2	0.07	0.00246	0.702759069767442	BP
GO:0008285	negative regulation of cell population p...	306	6	1.43	0.00269	0.748207272727273	BP
GO:0022604	regulation of cell morphogenesis	130	4	0.61	0.00303	0.748207272727273	BP
GO:0099149	regulation of postsynaptic neurotransmit...	18	2	0.08	0.00311	0.748207272727273	BP
GO:0042981	regulation of apoptotic process	679	9	3.18	0.00332	0.748207272727273	BP
GO:0019933	cAMP-mediated signaling	43	4	0.2	0.00418	0.748207272727273	BP
GO:0035025	positive regulation of Rho protein signa...	21	2	0.1	0.00424	0.748207272727273	BP
GO:0043951	negative regulation of cAMP-mediated sig...	21	2	0.1	0.00424	0.748207272727273	BP
GO:0007194	negative regulation of adenylate cyclase...	22	2	0.1	0.00465	0.748207272727273	BP
GO:0032811	negative regulation of epinephrine secre...	22	2	0.1	0.00465	0.748207272727273	BP
GO:0001570	vasculogenesis	22	2	0.1	0.00465	0.748207272727273	BP
GO:1905426	positive regulation of Wnt-mediated midb...	1	1	0	0.00469	0.748207272727273	BP
GO:0030916	otic vesicle formation	1	1	0	0.00469	0.748207272727273	BP
GO:1901666	positive regulation of NAD+ ADP-ribosylt...	1	1	0	0.00469	0.748207272727273	BP
GO:0072190	ureter urothelium development	1	1	0	0.00469	0.748207272727273	BP
GO:0072193	ureter smooth muscle cell differentiatio...	1	1	0	0.00469	0.748207272727273	BP
GO:0061520	Langerhans cell differentiation	1	1	0	0.00469	0.748207272727273	BP
GO:0060784	regulation of cell proliferation involve...	1	1	0	0.00469	0.748207272727273	BP
GO:0060018	astrocyte fate commitment	1	1	0	0.00469	0.748207272727273	BP
GO:2000727	positive regulation of cardiac muscle ce...	1	1	0	0.00469	0.748207272727273	BP
GO:0008354	germ cell migration	1	1	0	0.00469	0.748207272727273	BP
GO:0014008	positive regulation of microglia differe...	1	1	0	0.00469	0.748207272727273	BP
GO:0032808	lacrimal gland development	1	1	0	0.00469	0.748207272727273	BP
GO:0071529	cementum mineralization	1	1	0	0.00469	0.748207272727273	BP
GO:0003430	growth plate cartilage chondrocyte growt...	1	1	0	0.00469	0.748207272727273	BP
GO:0060517	epithelial cell proliferation involved i...	1	1	0	0.00469	0.748207272727273	BP
GO:0072034	renal vesicle induction	1	1	0	0.00469	0.748207272727273	BP
GO:0071504	cellular response to heparin	1	1	0	0.00469	0.748207272727273	BP
GO:0021780	glial cell fate specification	1	1	0	0.00469	0.748207272727273	BP
GO:1903800	positive regulation of production of miR...	1	1	0	0.00469	0.748207272727273	BP
GO:0045918	negative regulation of cytolysis	1	1	0	0.00469	0.748207272727273	BP
GO:0060435	bronchiole development	1	1	0	0.00469	0.748207272727273	BP
GO:0072540	T-helper 17 cell lineage commitment	1	1	0	0.00469	0.748207272727273	BP
GO:1904864	negative regulation of beta-catenin-TCF ...	1	1	0	0.00469	0.748207272727273	BP
GO:1905313	transforming growth factor beta receptor...	1	1	0	0.00469	0.748207272727273	BP
GO:0043410	positive regulation of MAPK cascade	149	4	0.7	0.00494	0.777986666666667	BP
GO:0014053	negative regulation of gamma-aminobutyri...	23	2	0.11	0.00508	0.780034	BP
GO:0150099	neuron-glial cell signaling	23	2	0.11	0.00508	0.780034	BP
GO:0007204	positive regulation of cytosolic calcium...	152	4	0.71	0.0053	0.803767901234568	BP
GO:0033602	negative regulation of dopamine secretio...	24	2	0.11	0.00552	0.826922926829268	BP
GO:0046326	positive regulation of glucose import	25	2	0.12	0.00598	0.87450380952381	BP
GO:0031016	pancreas development	25	2	0.12	0.00598	0.87450380952381	BP
GO:0007189	adenylate cyclase-activating G protein-c...	158	4	0.74	0.00607	0.877222117647059	BP
GO:0051496	positive regulation of stress fiber asse...	26	2	0.12	0.00646	0.912122298850575	BP
GO:0060124	positive regulation of growth hormone se...	26	2	0.12	0.00646	0.912122298850575	BP
GO:0007200	phospholipase C-activating G protein-cou...	83	3	0.39	0.00671	0.926130786516854	BP
GO:0070371	ERK1 and ERK2 cascade	83	3	0.39	0.00671	0.926130786516854	BP
GO:0001649	osteoblast differentiation	93	5	0.44	0.00738	0.997407391304348	BP
GO:0050679	positive regulation of epithelial cell p...	86	3	0.4	0.00741	0.997407391304348	BP
GO:0014049	positive regulation of glutamate secreti...	28	2	0.13	0.00747	0.997407391304348	BP
GO:0090263	positive regulation of canonical Wnt sig...	88	3	0.41	0.00789	1	BP
GO:0007214	gamma-aminobutyric acid signaling pathwa...	29	2	0.14	0.008	1	BP
GO:0007219	Notch signaling pathway	90	3	0.42	0.00839	1	BP
GO:2000138	positive regulation of cell proliferatio...	2	1	0.01	0.00935	1	BP
GO:0042482	positive regulation of odontogenesis	2	1	0.01	0.00935	1	BP
GO:0070166	enamel mineralization	2	1	0.01	0.00935	1	BP
GO:0060751	branch elongation involved in mammary gl...	2	1	0.01	0.00935	1	BP
GO:0060729	intestinal epithelial structure maintena...	2	1	0.01	0.00935	1	BP
GO:2000020	positive regulation of male gonad develo...	2	1	0.01	0.00935	1	BP
GO:2000741	positive regulation of mesenchymal stem ...	2	1	0.01	0.00935	1	BP
GO:0032829	regulation of CD4-positive, CD25-positiv...	2	1	0.01	0.00935	1	BP
GO:0072289	metanephric nephron tubule formation	2	1	0.01	0.00935	1	BP
GO:0019100	male germ-line sex determination	2	1	0.01	0.00935	1	BP
