annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Pkinase_Tyr	16	51	814	15396	4.04472427686526e-09	1.86461789163488e-06
EGF	19	76	814	15396	9.83415685579897e-09	2.26677315526166e-06
SH2	11	37	814	15396	2.03255913576838e-06	0.000312336587196408
TSP_1	6	11	814	15396	7.88039437478561e-06	0.000908215451694042
Laminin_G_1	5	8	814	15396	1.99951718234239e-05	0.00184355484211968
Laminin_B	3	3	814	15396	0.000147275973404377	0.00754380263771307
Patched	3	3	814	15396	0.000147275973404377	0.00754380263771307
PH	11	55	814	15396	0.000118936057414654	0.00754380263771307
TSP1_spondin	3	3	814	15396	0.000147275973404377	0.00754380263771307
EGF_CA	12	71	814	15396	0.000315706434179848	0.014554066615691
Ig_3	10	54	814	15396	0.000463964654149592	0.0194443368693602
Laminin_N	3	4	814	15396	0.000565825621461796	0.0217371342911573
fn3	9	50	814	15396	0.00109515951015606	0.0388360410909186
A2M	2	2	814	15396	0.00279207676673273	0.0402233559207434
A2M_BRD	2	2	814	15396	0.00279207676673273	0.0402233559207434
A2M_recep	2	2	814	15396	0.00279207676673273	0.0402233559207434
Ald_Xan_dh_C	3	5	814	15396	0.00135881839931071	0.0402233559207434
Ald_Xan_dh_C2	3	5	814	15396	0.00135881839931071	0.0402233559207434
C4	2	2	814	15396	0.00279207676673273	0.0402233559207434
Carn_acyltransf	4	12	814	15396	0.0027287610818063	0.0402233559207434
Collagen	2	2	814	15396	0.00279207676673273	0.0402233559207434
DUF1394	2	2	814	15396	0.00279207676673273	0.0402233559207434
F5_F8_type_C	3	6	814	15396	0.00261083090673248	0.0402233559207434
Glyco_hydro_31	4	12	814	15396	0.0027287610818063	0.0402233559207434
Laminin_EGF	4	12	814	15396	0.0027287610818063	0.0402233559207434
MG2	2	2	814	15396	0.00279207676673273	0.0402233559207434
MG3	2	2	814	15396	0.00279207676673273	0.0402233559207434
NtCtMGAM_N	4	11	814	15396	0.00189805795539565	0.0402233559207434
Peptidase_M19	2	2	814	15396	0.00279207676673273	0.0402233559207434
SID-1_RNA_chan	2	2	814	15396	0.00279207676673273	0.0402233559207434
TED_complement	2	2	814	15396	0.00279207676673273	0.0402233559207434
Trefoil	4	11	814	15396	0.00189805795539565	0.0402233559207434
hEGF	7	38	814	15396	0.00337336846122505	0.0471249351704468
ig	3	7	814	15396	0.00438988454666447	0.0595216698827153
5_nucleotid_C	2	3	814	15396	0.00808167835338943	0.0931413430228132
Alk_phosphatase	2	3	814	15396	0.00808167835338943	0.0931413430228132
DUF1943	2	3	814	15396	0.00808167835338943	0.0931413430228132
RhoGAP	5	24	814	15396	0.00748786946922351	0.0931413430228132
Sushi	2	3	814	15396	0.00808167835338943	0.0931413430228132
TSP1_ADAMTS	2	3	814	15396	0.00808167835338943	0.0931413430228132
CH	6	35	814	15396	0.00934369572283047	0.105059603127435
Laminin_G_2	4	17	814	15396	0.0106245922027853	0.113905511755443
Y_phosphatase	4	17	814	15396	0.0106245922027853	0.113905511755443
FERM_M	4	18	814	15396	0.0130991878036189	0.137243763124279
Aminotran_3	2	4	814	15396	0.0155975310853171	0.138278112121753
Biotin_carb_C	2	4	814	15396	0.0155975310853171	0.138278112121753
Biotin_carb_N	2	4	814	15396	0.0155975310853171	0.138278112121753
COR	6	38	814	15396	0.0139039382413838	0.138278112121753
DHR-2	2	4	814	15396	0.0155975310853171	0.138278112121753
DOCK-C2	2	4	814	15396	0.0155975310853171	0.138278112121753
Peptidase_M17	2	4	814	15396	0.0155975310853171	0.138278112121753
VHP	2	4	814	15396	0.0155975310853171	0.138278112121753
4HBT_2	1	1	814	15396	0.0528708755520915	0.153292286978077
Abhydrolase_1	5	31	814	15396	0.0220921043762533	0.153292286978077
Abi_HHR	1	1	814	15396	0.0528708755520915	0.153292286978077
ACC_central	1	1	814	15396	0.0528708755520915	0.153292286978077
Acyl_transf_3	1	1	814	15396	0.0528708755520915	0.153292286978077
Aldedh	3	13	814	15396	0.0282893020169918	0.153292286978077
Alpha-amylase_C	1	1	814	15396	0.0528708755520915	0.153292286978077
ASK_PH	1	1	814	15396	0.0528708755520915	0.153292286978077
Avidin	1	1	814	15396	0.0528708755520915	0.153292286978077
BNIP3	1	1	814	15396	0.0528708755520915	0.153292286978077
CAP_C	1	1	814	15396	0.0528708755520915	0.153292286978077
Cation_efflux	2	7	814	15396	0.0491054775861962	0.153292286978077
CBAH	1	1	814	15396	0.0528708755520915	0.153292286978077
CBM_48	1	1	814	15396	0.0528708755520915	0.153292286978077
CD36	1	1	814	15396	0.0528708755520915	0.153292286978077
Ceramidase_alk	1	1	814	15396	0.0528708755520915	0.153292286978077
Ceramidse_alk_C	1	1	814	15396	0.0528708755520915	0.153292286978077
ChaC	1	1	814	15396	0.0528708755520915	0.153292286978077
CLCA	2	5	814	15396	0.0250900062093213	0.153292286978077
CO_deh_flav_C	2	5	814	15396	0.0250900062093213	0.153292286978077
Complex1_49kDa	1	1	814	15396	0.0528708755520915	0.153292286978077
CPSase_L_D2	2	5	814	15396	0.0250900062093213	0.153292286978077
DAO	3	16	814	15396	0.0492693503396573	0.153292286978077
Death	8	75	814	15396	0.0439518841150544	0.153292286978077
DND1_DSRM	1	1	814	15396	0.0528708755520915	0.153292286978077
DOMON	3	15	814	15396	0.0416201073389569	0.153292286978077
DUF1081	1	1	814	15396	0.0528708755520915	0.153292286978077
DUF1387	1	1	814	15396	0.0528708755520915	0.153292286978077
DUF2046	1	1	814	15396	0.0528708755520915	0.153292286978077
DUF3361	1	1	814	15396	0.0528708755520915	0.153292286978077
DUF4071	1	1	814	15396	0.0528708755520915	0.153292286978077
DUF917	1	1	814	15396	0.0528708755520915	0.153292286978077
ENT	1	1	814	15396	0.0528708755520915	0.153292286978077
FA_desaturase	2	7	814	15396	0.0491054775861962	0.153292286978077
FAD_binding_5	2	5	814	15396	0.0250900062093213	0.153292286978077
FANCI_HD1	1	1	814	15396	0.0528708755520915	0.153292286978077
FANCI_HD2	1	1	814	15396	0.0528708755520915	0.153292286978077
FANCI_S1	1	1	814	15396	0.0528708755520915	0.153292286978077
FANCI_S3	1	1	814	15396	0.0528708755520915	0.153292286978077
FANCI_S4	1	1	814	15396	0.0528708755520915	0.153292286978077
Fer2_2	2	5	814	15396	0.0250900062093213	0.153292286978077
Fer4_20	1	1	814	15396	0.0528708755520915	0.153292286978077
Fer4_21	1	1	814	15396	0.0528708755520915	0.153292286978077
FERM_f0	1	1	814	15396	0.0528708755520915	0.153292286978077
Flavokinase	1	1	814	15396	0.0528708755520915	0.153292286978077
Focal_AT	1	1	814	15396	0.0528708755520915	0.153292286978077
FragX_IP	1	1	814	15396	0.0528708755520915	0.153292286978077
FXa_inhibition	3	14	814	15396	0.0346217587426675	0.153292286978077
GBP	2	5	814	15396	0.0250900062093213	0.153292286978077
GDPD	2	5	814	15396	0.0250900062093213	0.153292286978077
GDPD_2	1	1	814	15396	0.0528708755520915	0.153292286978077
Gelsolin	2	7	814	15396	0.0491054775861962	0.153292286978077
Glyco_hydro_30	1	1	814	15396	0.0528708755520915	0.153292286978077
Glyco_hydro_63N	1	1	814	15396	0.0528708755520915	0.153292286978077
GYF_2	1	1	814	15396	0.0528708755520915	0.153292286978077
HbrB	1	1	814	15396	0.0528708755520915	0.153292286978077
HipN	1	1	814	15396	0.0528708755520915	0.153292286978077
HMA	2	7	814	15396	0.0491054775861962	0.153292286978077
HS1_rep	1	1	814	15396	0.0528708755520915	0.153292286978077
IRK	1	1	814	15396	0.0528708755520915	0.153292286978077
IRS	2	5	814	15396	0.0250900062093213	0.153292286978077
Kindlin_2_N	1	1	814	15396	0.0528708755520915	0.153292286978077
Leg1	1	1	814	15396	0.0528708755520915	0.153292286978077
Metallophos	4	21	814	15396	0.022603802684549	0.153292286978077
Metallophos_C	1	1	814	15396	0.0528708755520915	0.153292286978077
MG4	1	1	814	15396	0.0528708755520915	0.153292286978077
MyTH4	2	5	814	15396	0.0250900062093213	0.153292286978077
NAAA-beta	1	1	814	15396	0.0528708755520915	0.153292286978077
NPC1_N	1	1	814	15396	0.0528708755520915	0.153292286978077
NtA	1	1	814	15396	0.0528708755520915	0.153292286978077
ORMDL	1	1	814	15396	0.0528708755520915	0.153292286978077
PAP2_C	1	1	814	15396	0.0528708755520915	0.153292286978077
PCC_BT	1	1	814	15396	0.0528708755520915	0.153292286978077
Pep3_Vps18	1	1	814	15396	0.0528708755520915	0.153292286978077
Peptidase_M2	1	1	814	15396	0.0528708755520915	0.153292286978077
Pex14_N	1	1	814	15396	0.0528708755520915	0.153292286978077
Pex19	1	1	814	15396	0.0528708755520915	0.153292286978077
PIG-P	1	1	814	15396	0.0528708755520915	0.153292286978077
PLDc	1	1	814	15396	0.0528708755520915	0.153292286978077
PLDc_3	1	1	814	15396	0.0528708755520915	0.153292286978077
PRAS	1	1	814	15396	0.0528708755520915	0.153292286978077
PRKG1_interact	1	1	814	15396	0.0528708755520915	0.153292286978077
PTR2	2	5	814	15396	0.0250900062093213	0.153292286978077
Pur_ac_phosph_N	1	1	814	15396	0.0528708755520915	0.153292286978077
Rad10	1	1	814	15396	0.0528708755520915	0.153292286978077
Reductase_C	1	1	814	15396	0.0528708755520915	0.153292286978077
RhoGEF	4	27	814	15396	0.0517197949413755	0.153292286978077
SapA	2	7	814	15396	0.0491054775861962	0.153292286978077
SapB_2	2	5	814	15396	0.0250900062093213	0.153292286978077
SCP2	2	5	814	15396	0.0250900062093213	0.153292286978077
SEA	3	16	814	15396	0.0492693503396573	0.153292286978077
SH3_19	1	1	814	15396	0.0528708755520915	0.153292286978077
Spot_14	1	1	814	15396	0.0528708755520915	0.153292286978077
STAR_dimer	1	1	814	15396	0.0528708755520915	0.153292286978077
Sulfatase	1	1	814	15396	0.0528708755520915	0.153292286978077
Talin_middle	1	1	814	15396	0.0528708755520915	0.153292286978077
Tis11B_N	1	1	814	15396	0.0528708755520915	0.153292286978077
TM2	2	7	814	15396	0.0491054775861962	0.153292286978077
TMEM164	1	1	814	15396	0.0528708755520915	0.153292286978077
Tmemb_cc2	1	1	814	15396	0.0528708755520915	0.153292286978077
Transketolase_N	1	1	814	15396	0.0528708755520915	0.153292286978077
TRIC	1	1	814	15396	0.0528708755520915	0.153292286978077
VBS	1	1	814	15396	0.0528708755520915	0.153292286978077
Vitellogenin_N	2	5	814	15396	0.0250900062093213	0.153292286978077
WH1	2	5	814	15396	0.0250900062093213	0.153292286978077
Xan_ur_permease	2	5	814	15396	0.0250900062093213	0.153292286978077
YhhN	1	1	814	15396	0.0528708755520915	0.153292286978077
ACOX	2	8	814	15396	0.0632242030770718	0.181033277133727
Amino_oxidase	2	8	814	15396	0.0632242030770718	0.181033277133727
Peptidase_S10	3	18	814	15396	0.0664406063677749	0.189068639108298
AMP_N	1	2	814	15396	0.10294967433745	0.212824214661725
Arm_2	1	2	814	15396	0.10294967433745	0.212824214661725
Asp_Arg_Hydrox	1	2	814	15396	0.10294967433745	0.212824214661725
C1_1	3	21	814	15396	0.0965017060791969	0.212824214661725
C8	1	2	814	15396	0.10294967433745	0.212824214661725
Calponin	1	2	814	15396	0.10294967433745	0.212824214661725
Calreticulin	1	2	814	15396	0.10294967433745	0.212824214661725
Calsequestrin	1	2	814	15396	0.10294967433745	0.212824214661725
CIMR	1	2	814	15396	0.10294967433745	0.212824214661725
Creatinase_N	1	2	814	15396	0.10294967433745	0.212824214661725
Creatinase_N_2	1	2	814	15396	0.10294967433745	0.212824214661725
Cu2_monoox_C	2	10	814	15396	0.0947957973903447	0.212824214661725
Cu2_monooxygen	2	10	814	15396	0.0947957973903447	0.212824214661725
DEK_C	1	2	814	15396	0.10294967433745	0.212824214661725
DHO_dh	1	2	814	15396	0.10294967433745	0.212824214661725
Dicty_CAR	1	2	814	15396	0.10294967433745	0.212824214661725
DOCK_N	1	2	814	15396	0.10294967433745	0.212824214661725
DUF1899	1	2	814	15396	0.10294967433745	0.212824214661725
DUF3398	1	2	814	15396	0.10294967433745	0.212824214661725
DUF4203	1	2	814	15396	0.10294967433745	0.212824214661725
E1_DerP2_DerF2	1	2	814	15396	0.10294967433745	0.212824214661725
EFhand_Ca_insen	1	2	814	15396	0.10294967433745	0.212824214661725
Enolase_C	1	2	814	15396	0.10294967433745	0.212824214661725
Enolase_N	1	2	814	15396	0.10294967433745	0.212824214661725
ERAP1_C	3	21	814	15396	0.0965017060791969	0.212824214661725
Ferritin	1	2	814	15396	0.10294967433745	0.212824214661725
FG-GAP	1	2	814	15396	0.10294967433745	0.212824214661725
FYVE	3	19	814	15396	0.0759146656272373	0.212824214661725
Glyco_hydro_63	1	2	814	15396	0.10294967433745	0.212824214661725
Glycohydro_20b2	1	2	814	15396	0.10294967433745	0.212824214661725
GoLoco	1	2	814	15396	0.10294967433745	0.212824214661725
Hydant_A_N	1	2	814	15396	0.10294967433745	0.212824214661725
Hydantoinase_A	1	2	814	15396	0.10294967433745	0.212824214661725
I_LWEQ	1	2	814	15396	0.10294967433745	0.212824214661725
I-set	5	46	814	15396	0.0941081770723898	0.212824214661725
IMPDH	1	2	814	15396	0.10294967433745	0.212824214661725
Integrin_alpha2	1	2	814	15396	0.10294967433745	0.212824214661725
Integrin_B_tail	1	2	814	15396	0.10294967433745	0.212824214661725
LETM1	1	2	814	15396	0.10294967433745	0.212824214661725
LPMO_10	1	2	814	15396	0.10294967433745	0.212824214661725
Methyltransf_PK	1	2	814	15396	0.10294967433745	0.212824214661725
MFS_1	7	71	814	15396	0.08058419950582	0.212824214661725
NIPSNAP	1	2	814	15396	0.10294967433745	0.212824214661725
