annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
adh_short	24	58	1130	15675	3.6460619527266e-13	2.67985553525405e-10
Acyl-CoA_dh_N	11	15	1130	15675	2.71930514019779e-10	9.99344639022689e-08
Acyl-CoA_dh_1	11	17	1130	15675	2.15376832533418e-09	5.27673239706873e-07
Acyl-CoA_dh_M	12	22	1130	15675	6.10936537783975e-09	1.12259588817805e-06
ECH_1	9	14	1130	15675	7.32945044950185e-08	1.07742921607677e-05
Abhydrolase_1	12	34	1130	15675	2.29830036398028e-06	0.000281541794587585
2-oxoacid_dh	4	4	1130	15675	2.68745655712298e-05	0.00179570960862308
ATP-synt_ab	4	4	1130	15675	2.68745655712298e-05	0.00179570960862308
ATP-synt_ab_N	4	4	1130	15675	2.68745655712298e-05	0.00179570960862308
ATP-synt_C	4	4	1130	15675	2.68745655712298e-05	0.00179570960862308
L51_S25_CI-B8	4	4	1130	15675	2.68745655712298e-05	0.00179570960862308
adh_short_C2	5	8	1130	15675	8.98960087278765e-05	0.00550613053458244
zf-Tim10_DDP	4	5	1130	15675	0.00012664881258381	0.00716052901916159
ADH_N	7	18	1130	15675	0.000155811931673479	0.00763478465200049
ADH_zinc_N	6	13	1130	15675	0.000152850736068256	0.00763478465200049
Complex1_LYR	4	6	1130	15675	0.000358160722052696	0.0137340714662711
E3_binding	3	3	1130	15675	0.000373716230374724	0.0137340714662711
FAA_hydrolase	3	3	1130	15675	0.000373716230374724	0.0137340714662711
Thiolase_C	4	6	1130	15675	0.000358160722052696	0.0137340714662711
Thiolase_N	4	6	1130	15675	0.000358160722052696	0.0137340714662711
Biotin_lipoyl	4	7	1130	15675	0.000787910891100625	0.0275768811885219
Ligase_CoA	3	4	1130	15675	0.00141424122478521	0.047248513646233
COesterase	6	20	1130	15675	0.00222837055057265	0.0712109719422129
GST_C_6	7	27	1130	15675	0.00245149331826306	0.0750769828718063
3HCDH	2	2	1130	15675	0.00519260148817646	0.0795117102877021
Aconitase	2	2	1130	15675	0.00519260148817646	0.0795117102877021
Aconitase_C	2	2	1130	15675	0.00519260148817646	0.0795117102877021
CHCH	2	2	1130	15675	0.00519260148817646	0.0795117102877021
