annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Cupin_8	48	100	1196	61798	8.15469995378374e-55	2.78890738419404e-52
2OG-FeII_Oxy_4	14	24	1196	61798	1.57172178688839e-18	2.68764425557914e-16
2OG-FeII_Oxy_3	17	48	1196	61798	1.61927133030055e-17	1.84596931654263e-15
Pyr_redox_3	13	32	1196	61798	1.23833442030894e-14	1.05877592936415e-12
EGF_CA	29	309	1196	61798	4.02196578331678e-12	2.75102459578868e-10
NIDO	14	71	1196	61798	8.28779639124579e-11	4.7240439430101e-09
ASC	9	43	1196	61798	1.15443901716512e-07	5.64025919814958e-06
SEA	11	72	1196	61798	1.40211954523658e-07	5.99406105588638e-06
EGF_3	13	111	1196	61798	2.61337966436581e-07	9.93084272459007e-06
Hairy_orange	5	9	1196	61798	3.18038436641068e-07	1.08769145331245e-05
DUF4735	8	41	1196	61798	1.04248825262767e-06	2.97109151998887e-05
VWD	8	41	1196	61798	1.04248825262767e-06	2.97109151998887e-05
cEGF	10	72	1196	61798	1.28496255745628e-06	3.38043995884653e-05
TMC	6	20	1196	61798	1.59440245078637e-06	3.89489741549243e-05
hEGF	15	174	1196	61798	1.7522866163913e-06	3.99521348537216e-05
Ependymin	8	46	1196	61798	2.61353279886501e-06	5.58642635757395e-05
Phospholip_A2_1	5	14	1196	61798	4.66132756813517e-06	9.37749428413075e-05
G8	3	3	1196	61798	7.23104784137634e-06	0.000137389908986151
Amnionless	3	4	1196	61798	2.8505388546114e-05	0.000423862734033521
CECR6_TMEM121	4	10	1196	61798	2.67083933038868e-05	0.000423862734033521
DUF4062	7	46	1196	61798	2.76841448027394e-05	0.000423862734033521
L_HMGIC_fpl	3	4	1196	61798	2.8505388546114e-05	0.000423862734033521
PID_2	3	4	1196	61798	2.8505388546114e-05	0.000423862734033521
Ank_2	29	653	1196	61798	4.03332798736483e-05	0.000574749238199488
Patatin	7	49	1196	61798	4.22468468006351e-05	0.00057740701217611
VWA	6	34	1196	61798	4.38964395221604e-05	0.00057740701217611
Prominin	4	12	1196	61798	6.10354737108763e-05	0.000773116000337766
Dynamin_N	8	72	1196	61798	7.69639623135564e-05	0.000940059825401296
Ank_4	14	213	1196	61798	8.02568899410531e-05	0.00094647780551173
Bravo_FIGEY	5	25	1196	61798	0.000103642470472382	0.00118152416338515
TSP_1	6	44	1196	61798	0.000195449712711598	0.00215625166926989
Tmem26	3	7	1196	61798	0.000238764261453204	0.00255179304428112
Cu2_monoox_C	6	47	1196	61798	0.000283017580132652	0.0028468238942755
Cu2_monooxygen	6	47	1196	61798	0.000283017580132652	0.0028468238942755
Ion_trans	16	303	1196	61798	0.000325025291746769	0.00317596142221129
SNF	8	91	1196	61798	0.000396019890051639	0.00376218895549057
Gate	3	9	1196	61798	0.000556631624533231	0.0051450815024423
TIG	4	22	1196	61798	0.000773045043712011	0.0069574053934081
AAA_lid_1	6	57	1196	61798	0.000812053619289698	0.00712108558454043
DSPn	2	3	1196	61798	0.00110827617669336	0.00947576131072821
5_nucleotid_C	3	12	1196	61798	0.00139585182837047	0.0103778548978848
FXa_inhibition	6	62	1196	61798	0.00126787636217778	0.0103778548978848
NTR	3	12	1196	61798	0.00139585182837047	0.0103778548978848
Nucleos_tra2_C	3	12	1196	61798	0.00139585182837047	0.0103778548978848
Nucleos_tra2_N	3	12	1196	61798	0.00139585182837047	0.0103778548978848
Peptidase_S10	6	63	1196	61798	0.00137868154829879	0.0103778548978848
I-set	11	194	1196	61798	0.00151784307186118	0.0108146318870109
MT	6	64	1196	61798	0.00149671890474245	0.0108146318870109
AAA_6	6	69	1196	61798	0.00220612890291996	0.0111210389567576
AAA_7	6	69	1196	61798	0.00220612890291996	0.0111210389567576
AAA_8	6	69	1196	61798	0.00220612890291996	0.0111210389567576
AAA_9	6	69	1196	61798	0.00220612890291996	0.0111210389567576
AAA_lid_11	6	68	1196	61798	0.00204730816804533	0.0111210389567576
DHC_N2	6	68	1196	61798	0.00204730816804533	0.0111210389567576
DOMON	6	68	1196	61798	0.00204730816804533	0.0111210389567576
Dynein_AAA_lid	6	65	1196	61798	0.00162229128590582	0.0111210389567576
Dynein_C	6	68	1196	61798	0.00204730816804533	0.0111210389567576
Dynein_heavy	6	68	1196	61798	0.00204730816804533	0.0111210389567576
Frizzled	3	14	1196	61798	0.0022437183860125	0.0111210389567576
Fz	3	13	1196	61798	0.00178856471176423	0.0111210389567576
Ig_3	12	233	1196	61798	0.00213249402931099	0.0111210389567576
Ins145_P3_rec	3	14	1196	61798	0.0022437183860125	0.0111210389567576
Lipoxygenase	3	14	1196	61798	0.0022437183860125	0.0111210389567576
Microtub_bd	2	4	1196	61798	0.0021880469648406	0.0111210389567576
Noggin	2	4	1196	61798	0.0021880469648406	0.0111210389567576
RIH_assoc	3	14	1196	61798	0.0022437183860125	0.0111210389567576
RYDR_ITPR	3	14	1196	61798	0.0022437183860125	0.0111210389567576
TSP_3	2	4	1196	61798	0.0021880469648406	0.0111210389567576
TSP_C	2	4	1196	61798	0.0021880469648406	0.0111210389567576
COR	9	151	1196	61798	0.00283302349679171	0.0138413433700395
Anoct_dimer	3	16	1196	61798	0.0033537509334766	0.0159303169340139
Sema	3	16	1196	61798	0.0033537509334766	0.0159303169340139
Zip	4	33	1196	61798	0.00365404954670851	0.0171189718489632
EGF	16	384	1196	61798	0.00374241842388721	0.0172960419049922
MBT	3	17	1196	61798	0.00401420189407791	0.0183047606369953
PA14	3	19	1196	61798	0.00555812665902256	0.0246867443816327
zf-C2H2_6	3	19	1196	61798	0.00555812665902256	0.0246867443816327
Cadherin	4	39	1196	61798	0.00670381366070111	0.0293936445123049
Anoctamin	3	21	1196	61798	0.00741304386978198	0.0305453132947643
DOCK_N	2	7	1196	61798	0.00736742826442488	0.0305453132947643
FTCD	2	7	1196	61798	0.00736742826442488	0.0305453132947643
FTCD_C	2	7	1196	61798	0.00736742826442488	0.0305453132947643
SRCR	12	272	1196	61798	0.00725790531565284	0.0305453132947643
HLH	7	117	1196	61798	0.00788773073070423	0.0321143322607244
DUF4207	2	8	1196	61798	0.00969773339293913	0.0381221243722435
Rho_GDI	2	8	1196	61798	0.00969773339293913	0.0381221243722435
VGCC_alpha2	2	8	1196	61798	0.00969773339293913	0.0381221243722435
MIR	3	24	1196	61798	0.0108072392729654	0.0420008617199338
ALO	2	9	1196	61798	0.0123094767553408	0.0467760116702952
Ferritin	2	9	1196	61798	0.0123094767553408	0.0467760116702952
Sortilin_C	3	26	1196	61798	0.01349221806422	0.0507070173402552
Sortilin-Vps10	3	27	1196	61798	0.0149640332962815	0.0556271672535682
FGE-sulfatase	2	10	1196	61798	0.0151909105489824	0.0558633484704515
Kinesin	7	136	1196	61798	0.0170150669515094	0.0619058818874065
PLAT	3	29	1196	61798	0.0181692442244228	0.0654092792079222
zf-met	3	30	1196	61798	0.0199033933717378	0.0709058388868158
Roc	4	54	1196	61798	0.020551535425344	0.0724600527367798
Il2rg	2	12	1196	61798	0.0217175923755787	0.074274165924479
TGFb_propeptide	2	12	1196	61798	0.0217175923755787	0.074274165924479
VWA_N	2	12	1196	61798	0.0217175923755787	0.074274165924479
ERAP1_C	5	84	1196	61798	0.0237159964724939	0.0803056514217119
AhpC-TSA_2	2	13	1196	61798	0.0253410519508176	0.0833330746844195
EF-hand_1	2	13	1196	61798	0.0253410519508176	0.0833330746844195
GMC_oxred_N	2	13	1196	61798	0.0253410519508176	0.0833330746844195
KH_1	4	59	1196	61798	0.0274415182897049	0.0893809452864673
Arrestin_C	6	119	1196	61798	0.0285900670415064	0.0907562525488503
DHR-2	2	14	1196	61798	0.0291906075449519	0.0907562525488503
DOCK-C2	2	14	1196	61798	0.0291906075449519	0.0907562525488503
GMC_oxred_C	2	14	1196	61798	0.0291906075449519	0.0907562525488503
Xan_ur_permease	2	14	1196	61798	0.0291906075449519	0.0907562525488503
Arrestin_N	6	121	1196	61798	0.0306755017905639	0.0945137082195753
KIF1B	2	15	1196	61798	0.0332561660020583	0.100617093639374
Ldl_recept_a	4	63	1196	61798	0.0338332332413101	0.100617093639374
Macro	4	63	1196	61798	0.0338332332413101	0.100617093639374
Peptidase_M1	5	92	1196	61798	0.033374603430391	0.100617093639374
GBP	3	37	1196	61798	0.034501685235849	0.101720485781555
Peptidase_M1_N	5	95	1196	61798	0.0375423428071227	0.109739155897743
DUF2431	1	2	1196	61798	0.0383325081731	0.111099303349154
EF-hand_7	9	235	1196	61798	0.0406016264422471	0.115714635360404
PARP	5	97	1196	61798	0.0404899514185488	0.115714635360404
SH3_2	3	41	1196	61798	0.044747171137996	0.12647547544789
CAP	2	18	1196	61798	0.0466524602938346	0.129444229939764
HEAT	2	18	1196	61798	0.0466524602938346	0.129444229939764
LRR_5	4	70	1196	61798	0.0469329956506747	0.129444229939764
GAIN	5	102	1196	61798	0.048457262012719	0.132579068866799
1-cysPrx_C	2	19	1196	61798	0.051487087780283	0.139750666832197
AAA_15	1	3	1196	61798	0.056944624171303	0.146429033583351
AhpC-TSA	2	20	1196	61798	0.0564916760160042	0.146429033583351
NOD	1	3	1196	61798	0.056944624171303	0.146429033583351
NODP	1	3	1196	61798	0.056944624171303	0.146429033583351
TGF_beta	2	20	1196	61798	0.0564916760160042	0.146429033583351
TMIE	1	3	1196	61798	0.056944624171303	0.146429033583351
WIF	1	3	1196	61798	0.056944624171303	0.146429033583351
CHGN	3	46	1196	61798	0.0594186084926649	0.151650478391727
fn3	8	219	1196	61798	0.0643715658993854	0.163074633611776
Pkinase_Tyr	8	220	1196	61798	0.0657272741707381	0.16528476298818
Ank_5	5	113	1196	61798	0.0690139123589833	0.169192837290279
BAR_3_WASP_bdg	1	4	1196	61798	0.0751968165734573	0.169192837290279
Choline_transpo	1	4	1196	61798	0.0751968165734573	0.169192837290279
DUF3883	2	23	1196	61798	0.0724427270734641	0.169192837290279
EVC2_like	1	4	1196	61798	0.0751968165734573	0.169192837290279
FBA	1	4	1196	61798	0.0751968165734573	0.169192837290279
Med31	1	4	1196	61798	0.0751968165734573	0.169192837290279
MIase	1	4	1196	61798	0.0751968165734573	0.169192837290279
MVP_shoulder	1	4	1196	61798	0.0751968165734573	0.169192837290279
PACT_coil_coil	1	4	1196	61798	0.0751968165734573	0.169192837290279
RasGEF_N	2	23	1196	61798	0.0724427270734641	0.169192837290279
Rootletin	1	4	1196	61798	0.0751968165734573	0.169192837290279
Vault	1	4	1196	61798	0.0751968165734573	0.169192837290279
Vault_2	1	4	1196	61798	0.0751968165734573	0.169192837290279
Vault_3	1	4	1196	61798	0.0751968165734573	0.169192837290279
Vault_4	1	4	1196	61798	0.0751968165734573	0.169192837290279
Myosin_head	3	51	1196	61798	0.0760420255231858	0.169976292345945
MAM	6	153	1196	61798	0.0778361143465148	0.172856825366936
GST_N	4	85	1196	61798	0.0831023972165852	0.182408568274277
Laminin_EGF	3	53	1196	61798	0.083203908335635	0.182408568274277
Tetraspanin	4	86	1196	61798	0.0858910027237851	0.187100146060729
Endonuclease_NS	2	26	1196	61798	0.0896370844921146	0.194024575293058
Acetyltransf_10	1	5	1196	61798	0.0930960399184118	0.197756805292527
IGFBP	1	5	1196	61798	0.0930960399184118	0.197756805292527
SOXp	1	5	1196	61798	0.0930960399184118	0.197756805292527
TIR_2	3	57	1196	61798	0.0983467216174825	0.207620856748019
AA_permease_2	2	28	1196	61798	0.101694623545551	0.212070495442552
Filamin	2	28	1196	61798	0.101694623545551	0.212070495442552
Ank_3	3	59	1196	61798	0.106304719743343	0.220340691831656
FAD_binding_4	2	29	1196	61798	0.107881688680449	0.22226227426936
HOOK_N	1	6	1196	61798	0.110649114477951	0.222599983243879
LRRNT	1	6	1196	61798	0.110649114477951	0.222599983243879
YccF	1	6	1196	61798	0.110649114477951	0.222599983243879
ZIP4_domain	1	6	1196	61798	0.110649114477951	0.222599983243879
EF-hand_5	3	61	1196	61798	0.11450469222665	0.227677934543688
Epimerase	2	30	1196	61798	0.114165852631072	0.227677934543688
CAP_GLY	2	31	1196	61798	0.120541047696003	0.2382950191447
DUF3990	1	7	1196	61798	0.127862728846872	0.251316398078335
Actin	3	65	1196	61798	0.131582180424155	0.25714917545749
Alpha_L_fucos	1	8	1196	61798	0.144743442483149	0.266141168436757
ARL2_Bind_BART	1	8	1196	61798	0.144743442483149	0.266141168436757
FTCD_N	1	8	1196	61798	0.144743442483149	0.266141168436757
Fucosidase_C	1	8	1196	61798	0.144743442483149	0.266141168436757
GMP_PDE_delta	1	8	1196	61798	0.144743442483149	0.266141168436757
GpcrRhopsn4	1	8	1196	61798	0.144743442483149	0.266141168436757
Malectin	1	8	1196	61798	0.144743442483149	0.266141168436757
Myosin_TH1	1	8	1196	61798	0.144743442483149	0.266141168436757
Peptidase_M3	1	8	1196	61798	0.144743442483149	0.266141168436757
SH3_9	3	67	1196	61798	0.140435243942703	0.266141168436757
Trypsin	4	104	1196	61798	0.143264487692825	0.266141168436757
OATP	4	105	1196	61798	0.146813556866642	0.268503938226693
Ank	5	146	1196	61798	0.154289406003557	0.279190353720722
Phosphodiest	2	36	1196	61798	0.153583691889539	0.279190353720722
Ca_chan_IQ	1	9	1196	61798	0.161297688199124	0.28731150710469
TCTP	1	9	1196	61798	0.161297688199124	0.28731150710469
VIT	1	9	1196	61798	0.161297688199124	0.28731150710469
PARP_reg	2	39	1196	61798	0.174154561951155	0.308605493198419
ABC2_membrane_7	1	10	1196	61798	0.177531774604695	0.311363420075926
Notch	1	10	1196	61798	0.177531774604695	0.311363420075926
CLASP_N	1	11	1196	61798	0.193451888503394	0.33367029697378
Death	9	330	1196	61798	0.19279427769516	0.33367029697378
GDI	1	11	1196	61798	0.193451888503394	0.33367029697378
Lig_chan-Glu_bd	2	42	1196	61798	0.195128828639637	0.33367029697378
NACHT	2	42	1196	61798	0.195128828639637	0.33367029697378
14-3-3	1	12	1196	61798	0.209064097242286	0.339211698703293
ABC2_membrane	1	12	1196	61798	0.209064097242286	0.339211698703293
Alk_phosphatase	1	12	1196	61798	0.209064097242286	0.339211698703293
Calx-beta	1	12	1196	61798	0.209064097242286	0.339211698703293
CBM_21	1	12	1196	61798	0.209064097242286	0.339211698703293
Kringle	4	120	1196	61798	0.203714470853386	0.339211698703293
Laminin_G_3	2	44	1196	61798	0.209279732240921	0.339211698703293
Lig_chan	2	43	1196	61798	0.202190105941098	0.339211698703293
RasGEF	2	43	1196	61798	0.202190105941098	0.339211698703293
Spond_N	1	12	1196	61798	0.209064097242286	0.339211698703293
zf-C2HC_2	1	12	1196	61798	0.209064097242286	0.339211698703293
CD20	2	45	1196	61798	0.21639396938423	0.347106989831666
cNMP_binding	3	83	1196	61798	0.217195601824492	0.347106989831666
Metallophos	3	83	1196	61798	0.217195601824492	0.347106989831666
DUF4440	1	13	1196	61798	0.224374351016575	0.355259389109578
PKD_channel	1	13	1196	61798	0.224374351016575	0.355259389109578
CH	4	126	1196	61798	0.228070318938077	0.359447230768766
GST_C_3	3	87	1196	61798	0.237601726256006	0.372140281429018
Trp_dioxygenase	1	14	1196	61798	0.239388485129777	0.372140281429018
zf-LITAF-like	1	14	1196	61798	0.239388485129777	0.372140281429018
SH3_1	4	131	1196	61798	0.248892489189709	0.385163942546971
Ephrin_rec_like	1	15	1196	61798	0.254112222210329	0.3862505777597
FYVE_2	1	15	1196	61798	0.254112222210329	0.3862505777597
GST_C	2	50	1196	61798	0.252212642842033	0.3862505777597
WGR	1	15	1196	61798	0.254112222210329	0.3862505777597
GPS	6	223	1196	61798	0.264628439887602	0.400455426732565
IRF	1	16	1196	61798	0.268551174385465	0.402826761578197
zf-PARP	1	16	1196	61798	0.268551174385465	0.402826761578197
Pro_isomerase	2	53	1196	61798	0.273787747400859	0.408888251576829
Glyco_hydro_18	1	17	1196	61798	0.282710845413191	0.418558913988361
Ldl_recept_b	1	17	1196	61798	0.282710845413191	0.418558913988361
SH2	4	141	1196	61798	0.291602141725401	0.429861777888307
DSPc	2	56	1196	61798	0.295332485920797	0.433487386360762
Methyltransf_25	1	18	1196	61798	0.296596632773153	0.433487386360762
Scramblase	2	57	1196	61798	0.302495604622735	0.440227645876491
FMO-like	1	19	1196	61798	0.310213829717202	0.445769452786903
PADR1	1	19	1196	61798	0.310213829717202	0.445769452786903
Peptidase_M8	1	19	1196	61798	0.310213829717202	0.445769452786903
Alpha-amylase	1	20	1196	61798	0.323567627280423	0.457739902167221
CLCA	1	20	1196	61798	0.323567627280423	0.457739902167221
LSDAT_euk	2	60	1196	61798	0.323897825510139	0.457739902167221
