annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	22	2957	84	61798	4.44117090045207e-11	1.59882152416274e-09
Exo_endo_phos	6	71	84	61798	7.01587047392885e-10	1.26285668530719e-08
PAX	3	8	84	61798	1.34996187936844e-07	1.61995425524213e-06
ANF_receptor	7	449	84	61798	2.85379752930463e-06	2.56841777637417e-05
7tm_3	5	375	84	61798	0.000166940961988521	0.00113700503552558
ADP_ribosyl_GH	2	15	84	61798	0.000189500839254263	0.00113700503552558
CarboxypepD_reg	2	29	84	61798	0.000723731035577043	0.00329227747115506
Homeodomain	3	128	84	61798	0.000731617215812235	0.00329227747115506
Peptidase_M14	2	49	84	61798	0.00205967676192467	0.00823870704769868
Asp	2	53	84	61798	0.00240497695890477	0.00865791705205718
CHD5	1	4	84	61798	0.0054261249970754	0.0139528928496225
Nfu_N	1	4	84	61798	0.0054261249970754	0.0139528928496225
NifU	1	4	84	61798	0.0054261249970754	0.0139528928496225
NOC3p	1	4	84	61798	0.0054261249970754	0.0139528928496225
RT_RNaseH_2	1	8	84	61798	0.0108231557913813	0.025975573899315
G-gamma	1	9	84	61798	0.0121678856006309	0.0273777426014195
Abhydrolase_1	2	130	84	61798	0.013678291272336	0.028965793282594
CBF	1	12	84	61798	0.0161912465128385	0.0323824930256771
Ephrin_rec_like	1	15	84	61798	0.0201984148948853	0.0382706808534668
Reprolysin_2	1	17	84	61798	0.0228608964392271	0.0411496135906087
I-set	2	194	84	61798	0.0288837508405748	0.0495150014409853
RasGEF_N	1	23	84	61798	0.0308055226233371	0.0504090370200062
fn3	2	219	84	61798	0.0360399731229767	0.0564103927142243
Ig_3	2	233	84	61798	0.0403151860580888	0.0604727790871332
Arrestin_C	1	119	84	61798	0.14957382891985	0.176386812130227
Arrestin_N	1	121	84	61798	0.151888643778806	0.176386812130227
CUB	1	116	84	61798	0.146089896592171	0.176386812130227
GAIN	1	102	84	61798	0.129644172368461	0.176386812130227
Galactosyl_T	1	116	84	61798	0.146089896592171	0.176386812130227
Kringle	1	120	84	61798	0.150732015634464	0.176386812130227
RhoGEF	1	104	84	61798	0.132012582350852	0.176386812130227
GPS	1	223	84	61798	0.26204269274832	0.28586475572544
Pkinase_Tyr	1	220	84	61798	0.259014390545648	0.28586475572544
SRCR	1	272	84	61798	0.309808618789696	0.32803265518909
7tm_2	1	348	84	61798	0.377916930976672	0.388714557576005
Pkinase	1	702	84	61798	0.617227885261733	0.617227885261733
