annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
7tm_1	10	820	29	15675	1.17253399316455e-06	2.11056118769619e-05
LRR_1	2	13	29	15675	0.000254551816582366	0.0022909663492413
GATA	1	2	29	15675	0.00369685451114332	0.0166358453001449
HIT	1	2	29	15675	0.00369685451114332	0.0166358453001449
Drf_FH3	1	4	29	15675	0.00738051187292932	0.0265698427425455
FH2	1	6	29	15675	0.0110510175202007	0.0284169021948017
Ribosomal_L7Ae	1	6	29	15675	0.0110510175202007	0.0284169021948017
Ependymin	1	11	29	15675	0.0201700396954687	0.0330055195016761
Glyco_hydro_31	1	10	29	15675	0.0183527546578103	0.0330055195016761
NtCtMGAM_N	1	9	29	15675	0.0165322155444937	0.0330055195016761
Trefoil	1	9	29	15675	0.0165322155444937	0.0330055195016761
LRR_8	2	145	29	15675	0.0293092080324463	0.0439638120486695
Death	1	80	29	15675	0.138015842992314	0.191098859527819
7tm_2	1	87	29	15675	0.149176017536415	0.191797736832534
7tm_3	1	105	29	15675	0.17723676302179	0.212684115626149
ANF_receptor	1	128	29	15675	0.211794069672329	0.23826832838137
TPR_12	1	139	29	15675	0.227821928482252	0.241223218392973
Ank_2	1	174	29	15675	0.276753377384937	0.276753377384937
