GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0007186	G protein-coupled receptor signaling pat...	557	24	3.96	6.8e-09	8.2552e-05	BP
GO:0007190	activation of adenylate cyclase activity	48	7	0.34	3.6e-08	0.00021852	BP
GO:0001942	hair follicle development	57	7	0.41	1.2e-07	0.0004856	BP
GO:2001013	epithelial cell proliferation involved i...	19	5	0.14	1.6e-07	0.0004856	BP
GO:0009994	oocyte differentiation	47	7	0.33	1.6e-06	0.0038848	BP
GO:0071492	cellular response to UV-A	10	3	0.07	3.9e-05	0.049774	BP
GO:0007189	adenylate cyclase-activating G protein-c...	150	9	1.07	4e-05	0.049774	BP
GO:0038194	thyroid-stimulating hormone signaling pa...	28	4	0.2	4.1e-05	0.049774	BP
GO:1905229	cellular response to thyrotropin-releasi...	28	4	0.2	4.1e-05	0.049774	BP
GO:1904588	cellular response to glycoprotein	28	4	0.2	4.1e-05	0.049774	BP
GO:0008344	adult locomotory behavior	63	5	0.45	7.7e-05	0.0834625	BP
GO:0008284	positive regulation of cell population p...	397	11	2.82	8.6e-05	0.0834625	BP
GO:0040018	positive regulation of multicellular org...	66	5	0.47	9.7e-05	0.0834625	BP
GO:0009755	hormone-mediated signaling pathway	107	6	0.76	1e-04	0.0834625	BP
GO:0090103	cochlea morphogenesis	36	4	0.26	0.00011	0.0834625	BP
GO:0071542	dopaminergic neuron differentiation	36	4	0.26	0.00011	0.0834625	BP
GO:0048839	inner ear development	124	9	0.88	0.00012	0.0856941176470588	BP
GO:0007602	phototransduction	37	4	0.26	0.00013	0.0876777777777778	BP
GO:0030183	B cell differentiation	78	5	0.55	0.00021	0.134178947368421	BP
GO:0060122	inner ear receptor cell stereocilium org...	43	4	0.31	0.00023	0.13961	BP
GO:0090263	positive regulation of canonical Wnt sig...	84	5	0.6	3e-04	0.173428571428571	BP
GO:0043950	positive regulation of cAMP-mediated sig...	21	3	0.15	0.00041	0.226245454545455	BP
GO:0071318	cellular response to ATP	5	2	0.04	0.00049	0.252916666666667	BP
GO:0042127	regulation of cell population proliferat...	724	20	5.15	5e-04	0.252916666666667	BP
GO:1990504	dense core granule exocytosis	7	2	0.05	0.00102	0.495312	BP
GO:0040012	regulation of locomotion	463	10	3.29	0.00135	0.630346153846154	BP
GO:0120162	positive regulation of cold-induced ther...	73	4	0.52	0.00173	0.724213793103448	BP
