term	pval	ontology	fg	oe	symbol	size
GO:0061400 | positive regulation of transcription fro...	2.7e-07	BP	2	Inf	20	2.23606797749979
ALS2CR8	1.18710072221944e-06	Pfam	2	30899	20	2.11894889611803
GO:0001652 | granular component	2.4e-06	CC	2	Inf	20	2.23606797749979
FXa_inhibition	0.00036810054489465	Pfam	2	1993.48387096774	20	1.81648361572284
EGF_CA	0.000369663345072765	Pfam	3	599.980582524272	20	1.66677448844126
NIDO	0.000482510135491472	Pfam	2	1740.78873239437	20	1.8002072288958
cEGF	0.000496157153384191	Pfam	2	1716.61111111111	20	1.79851936860755
EGF_3	0.00117220167506538	Pfam	2	1113.47747747748	20	1.74547455922483
GO:0090238 | positive regulation of arachidonic acid ...	0.0014	BP	1	Inf	20	2.23606797749979
GO:0046712 | GDP catabolic process	0.0016	BP	1	Inf	20	2.23606797749979
GO:0006256 | UDP catabolic process	0.0018	BP	1	Inf	20	2.23606797749979
GO:0032430 | positive regulation of phospholipase A2 ...	0.0018	BP	1	Inf	20	2.23606797749979
GO:0043273 | CTPase activity	0.0018	MF	1	Inf	20	2.23606797749979
GO:0036384 | cytidine-diphosphatase activity	0.0018	MF	1	Inf	20	2.23606797749979
DUF1741	0.00181116895312339	Pfam	1	15449.5	20	2.04668376372507
GO:0001992 | regulation of systemic arterial blood pr...	0.0025	BP	1	Inf	20	2.23606797749979
hEGF	0.00283943179822069	Pfam	2	710.32183908046	20	1.68862523000373
GO:0001228 | DNA-binding transcription activator acti...	0.003	MF	2	22.2222222222222	20	1.16051173463462
GO:0005000 | vasopressin receptor activity	0.0032	MF	1	Inf	20	2.23606797749979
ERK-JNK_inhib	0.00361917452336724	Pfam	1	7724.75	20	1.97177190187705
GO:0045134 | uridine-diphosphatase activity	0.0037	MF	1	Inf	20	2.23606797749979
GO:0004382 | guanosine-diphosphatase activity	0.0037	MF	1	Inf	20	2.23606797749979
GO:0045590 | negative regulation of regulatory T cell...	0.0048	BP	1	Inf	20	2.23606797749979
GO:0042289 | MHC class II protein binding	0.0048	MF	1	Inf	20	2.23606797749979
GO:0002270 | plasmacytoid dendritic cell activation	0.0052	BP	1	100	20	1.4142135623731
GDA1_CD39	0.00542402203159553	Pfam	1	5149.83333333333	20	1.92660145696409
GO:0046598 | positive regulation of viral entry into ...	0.0057	BP	1	100	20	1.4142135623731
GO:0046036 | CTP metabolic process	0.0063	BP	1	100	20	1.4142135623731
Phospholip_A2_1	0.00632526317287085	Pfam	1	4414.14285714286	20	1.90914807816092
SRCR	0.00676544044462123	Pfam	2	454.397058823529	20	1.630164259102
GO:0000139 | Golgi membrane	0.0089	CC	2	13.3333333333333	20	1.06063129154683
GO:0005044 | scavenger receptor activity	0.0093	MF	1	100	20	1.4142135623731
