GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0045590	negative regulation of regulatory T cell...	6	3	0.1	9.2e-05	0.809402857142857	BP
GO:0002270	plasmacytoid dendritic cell activation	7	3	0.12	0.00016	0.809402857142857	BP
GO:0061643	chemorepulsion of axon	2	2	0.03	0.00029	0.809402857142857	BP
GO:0014057	positive regulation of acetylcholine sec...	37	5	0.63	0.00037	0.809402857142857	BP
GO:0033685	negative regulation of luteinizing hormo...	38	5	0.64	0.00042	0.809402857142857	BP
GO:0070459	prolactin secretion	38	5	0.64	0.00042	0.809402857142857	BP
GO:0046326	positive regulation of glucose import	22	4	0.37	0.00046	0.809402857142857	BP
GO:0046628	positive regulation of insulin receptor ...	10	3	0.17	0.00053	0.81600125	BP
GO:1902093	positive regulation of flagellated sperm...	42	5	0.71	0.00067	0.872454166666667	BP
GO:0070474	positive regulation of uterine smooth mu...	43	5	0.73	0.00075	0.872454166666667	BP
GO:0043117	positive regulation of vascular permeabi...	44	5	0.75	0.00083	0.872454166666667	BP
GO:2000866	positive regulation of estradiol secreti...	3	2	0.05	0.00085	0.872454166666667	BP
GO:0045746	negative regulation of Notch signaling p...	27	4	0.46	0.00103	0.876680588235294	BP
GO:0035106	operant conditioning	47	5	0.8	0.00113	0.876680588235294	BP
GO:0032703	negative regulation of interleukin-2 pro...	13	3	0.22	0.00121	0.876680588235294	BP
GO:0010667	negative regulation of cardiac muscle ce...	13	3	0.22	0.00121	0.876680588235294	BP
GO:0045954	positive regulation of natural killer ce...	13	3	0.22	0.00121	0.876680588235294	BP
GO:0060299	negative regulation of sarcomere organiz...	4	2	0.07	0.00168	0.98536	BP
GO:0010729	positive regulation of hydrogen peroxide...	4	2	0.07	0.00168	0.98536	BP
GO:2000872	positive regulation of progesterone secr...	4	2	0.07	0.00168	0.98536	BP
GO:2000611	positive regulation of thyroid hormone g...	4	2	0.07	0.00168	0.98536	BP
GO:0060562	epithelial tube morphogenesis	173	9	2.94	0.00264	1	BP
GO:0060251	regulation of glial cell proliferation	17	3	0.29	0.00273	1	BP
GO:0044331	cell-cell adhesion mediated by cadherin	17	3	0.29	0.00273	1	BP
GO:0048843	negative regulation of axon extension in...	5	2	0.08	0.00276	1	BP
GO:0061734	parkin-mediated stimulation of mitophagy...	5	2	0.08	0.00276	1	BP
GO:2000386	positive regulation of ovarian follicle ...	5	2	0.08	0.00276	1	BP
GO:0014827	intestine smooth muscle contraction	59	5	1	0.00314	1	BP
GO:0043457	regulation of cellular respiration	38	4	0.64	0.00374	1	BP
GO:0014014	negative regulation of gliogenesis	19	3	0.32	0.0038	1	BP
GO:0090258	negative regulation of mitochondrial fis...	6	2	0.1	0.0041	1	BP
GO:0070327	thyroid hormone transport	6	2	0.1	0.0041	1	BP
GO:0044829	positive regulation by host of viral gen...	6	2	0.1	0.0041	1	BP
GO:0050910	detection of mechanical stimulus involve...	6	2	0.1	0.0041	1	BP
GO:0010657	muscle cell apoptotic process	57	7	0.97	0.00419	1	BP
GO:0050769	positive regulation of neurogenesis	120	7	2.04	0.0042	1	BP
GO:0000904	cell morphogenesis involved in different...	310	15	5.26	0.00447	1	BP
GO:0042325	regulation of phosphorylation	458	16	7.77	0.00451	1	BP
GO:1905476	negative regulation of protein localizat...	21	3	0.36	0.00508	1	BP
GO:1905461	positive regulation of vascular associat...	7	2	0.12	0.00568	1	BP
GO:0003209	cardiac atrium morphogenesis	7	2	0.12	0.00568	1	BP
GO:0098719	sodium ion import across plasma membrane	7	2	0.12	0.00568	1	BP
GO:0060412	ventricular septum morphogenesis	7	2	0.12	0.00568	1	BP
GO:0050915	sensory perception of sour taste	7	2	0.12	0.00568	1	BP
GO:0003158	endothelium development	44	4	0.75	0.00637	1	BP
GO:0045604	regulation of epidermal cell differentia...	24	3	0.41	0.00745	1	BP
GO:1903849	positive regulation of aorta morphogenes...	8	2	0.14	0.00749	1	BP
GO:0061311	cell surface receptor signaling pathway ...	8	2	0.14	0.00749	1	BP
GO:0033007	negative regulation of mast cell activat...	8	2	0.14	0.00749	1	BP
GO:0060354	negative regulation of cell adhesion mol...	8	2	0.14	0.00749	1	BP
GO:1904815	negative regulation of protein localizat...	8	2	0.14	0.00749	1	BP
GO:0048661	positive regulation of smooth muscle cel...	47	4	0.8	0.00804	1	BP
GO:0030858	positive regulation of epithelial cell d...	25	3	0.42	0.00836	1	BP
GO:2001233	regulation of apoptotic signaling pathwa...	207	9	3.51	0.00848	1	BP
GO:0006919	activation of cysteine-type endopeptidas...	49	4	0.83	0.00931	1	BP
GO:0001960	negative regulation of cytokine-mediated...	26	3	0.44	0.00934	1	BP
GO:1903226	positive regulation of endodermal cell d...	9	2	0.15	0.00952	1	BP
GO:0048845	venous blood vessel morphogenesis	9	2	0.15	0.00952	1	BP
GO:0035563	positive regulation of chromatin binding	9	2	0.15	0.00952	1	BP
GO:1904715	negative regulation of chaperone-mediate...	9	2	0.15	0.00952	1	BP
GO:0006589	octopamine biosynthetic process	9	2	0.15	0.00952	1	BP
GO:0060317	cardiac epithelial to mesenchymal transi...	9	2	0.15	0.00952	1	BP
GO:1901837	negative regulation of transcription of ...	9	2	0.15	0.00952	1	BP
GO:0048871	multicellular organismal homeostasis	249	10	4.23	0.00962	1	BP
GO:0008635	activation of cysteine-type endopeptidas...	27	3	0.46	0.01038	1	BP
GO:1904705	regulation of vascular associated smooth...	27	3	0.46	0.01038	1	BP
GO:0030900	forebrain development	178	8	3.02	0.01065	1	BP
