annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
2OG-FeII_Oxy_3	4	13	35	15675	1.46778618289803e-08	2.78879374750626e-07
P4Ha_N	3	6	35	15675	2.03027429995119e-07	1.92876058495363e-06
Galactosyl_T	4	29	35	15675	4.75374318634615e-07	3.01070401801923e-06
VKG_Carbox	2	2	35	15675	4.84350295972627e-06	2.30066390586998e-05
7tm_1	8	820	35	15675	0.000361209882392912	0.00137259755309307
DoxX_2	1	1	35	15675	0.00223285486443381	0.00606060606060605
VKOR	1	1	35	15675	0.00223285486443381	0.00606060606060605
Lipoxygenase	1	3	35	15675	0.00668404428257208	0.0158746051711087
AA_permease_C	1	5	35	15675	0.0111159411699923	0.0234669869144281
AA_permease_2	1	7	35	15675	0.0155286266961698	0.0295043907227227
LRR_5	1	19	35	15675	0.0416058051912538	0.0718645726030747
Aa_trans	1	23	35	15675	0.050148133544929	0.0794012114461375
HLH	1	30	35	15675	0.0649195617971245	0.0948824364727205
Homeodomain	1	33	35	15675	0.0711816396727594	0.096603653841602
Lectin_C	1	49	35	15675	0.103897485110647	0.131603481140153
7tm_2	1	87	35	15675	0.1771749143437	0.210395210783144
7tm_3	1	105	35	15675	0.209820294008576	0.234505034480174
ANF_receptor	1	128	35	15675	0.249707176178729	0.263579797077547
LRR_8	1	145	35	15675	0.277924562057621	0.277924562057621
