annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
C2	8	46	359	14971	1.1902702995455e-05	0.00316611899679104
bZIP_Maf	3	4	359	14971	5.37308098753496e-05	0.0071461977134215
AC_N	3	5	359	14971	0.000131933665841167	0.0116981183712501
bZIP_1	3	8	359	14971	0.00070012494574385	0.0266047479382663
Erf4	2	2	359	14971	0.000573462289841411	0.0266047479382663
G-alpha	3	8	359	14971	0.00070012494574385	0.0266047479382663
NTP_transf_7	2	2	359	14971	0.000573462289841411	0.0266047479382663
zf-C2H2	5	33	359	14971	0.00105296783640403	0.035011180560434
P_proprotein	2	3	359	14971	0.00169303353430166	0.045034692012424
S8_pro-domain	2	3	359	14971	0.00169303353430166	0.045034692012424
PDEase_I	3	12	359	14971	0.00256084343720089	0.0619258503904942
RIIa	2	4	359	14971	0.00333233625872796	0.0738667870684698
APP_Cu_bd	1	1	359	14971	0.0239796940752121	0.0768505858314025
APP_E2	1	1	359	14971	0.0239796940752121	0.0768505858314025
APP_N	1	1	359	14971	0.0239796940752121	0.0768505858314025
ASXH	1	1	359	14971	0.0239796940752121	0.0768505858314025
ATG101	1	1	359	14971	0.0239796940752121	0.0768505858314025
Beta-TrCP_D	1	1	359	14971	0.0239796940752121	0.0768505858314025
BSMAP	1	1	359	14971	0.0239796940752121	0.0768505858314025
BTB_2	2	7	359	14971	0.0111188547393343	0.0768505858314025
BTB_3	1	1	359	14971	0.0239796940752121	0.0768505858314025
BTG	1	1	359	14971	0.0239796940752121	0.0768505858314025
CarboxypepD_reg	2	7	359	14971	0.0111188547393343	0.0768505858314025
Cast	1	1	359	14971	0.0239796940752121	0.0768505858314025
CBF_beta	1	1	359	14971	0.0239796940752121	0.0768505858314025
Cul7	1	1	359	14971	0.0239796940752121	0.0768505858314025
DOR	1	1	359	14971	0.0239796940752121	0.0768505858314025
DSL	1	1	359	14971	0.0239796940752121	0.0768505858314025
DUF1077	1	1	359	14971	0.0239796940752121	0.0768505858314025
DUF2353	1	1	359	14971	0.0239796940752121	0.0768505858314025
DUF4517	1	1	359	14971	0.0239796940752121	0.0768505858314025
DUF778	1	1	359	14971	0.0239796940752121	0.0768505858314025
DUF902	1	1	359	14971	0.0239796940752121	0.0768505858314025
F-box-like	3	25	359	14971	0.0212768898780816	0.0768505858314025
FAM184	1	1	359	14971	0.0239796940752121	0.0768505858314025
FIBP	1	1	359	14971	0.0239796940752121	0.0768505858314025
Guanylate_cyc	4	28	359	14971	0.00422291424344716	0.0768505858314025
HAT_KAT11	1	1	359	14971	0.0239796940752121	0.0768505858314025
HJURP_C	1	1	359	14971	0.0239796940752121	0.0768505858314025
IFT46_B_C	1	1	359	14971	0.0239796940752121	0.0768505858314025
Ins_P5_2-kin	1	1	359	14971	0.0239796940752121	0.0768505858314025
Jun	1	1	359	14971	0.0239796940752121	0.0768505858314025
KIX	1	1	359	14971	0.0239796940752121	0.0768505858314025
Lebercilin	1	1	359	14971	0.0239796940752121	0.0768505858314025
Macoilin	1	1	359	14971	0.0239796940752121	0.0768505858314025
Med8	1	1	359	14971	0.0239796940752121	0.0768505858314025
MNNL	1	1	359	14971	0.0239796940752121	0.0768505858314025
NPR2	1	1	359	14971	0.0239796940752121	0.0768505858314025
Peptidase_S8	2	6	359	14971	0.00806932129389648	0.0768505858314025
PHM7_cyt	1	1	359	14971	0.0239796940752121	0.0768505858314025
Pirin	1	1	359	14971	0.0239796940752121	0.0768505858314025
Pirin_C	1	1	359	14971	0.0239796940752121	0.0768505858314025
Pkinase	11	178	359	14971	0.00381861699833977	0.0768505858314025
PP1c_bdg	1	1	359	14971	0.0239796940752121	0.0768505858314025
PTPlike_phytase	1	1	359	14971	0.0239796940752121	0.0768505858314025
Rab3-GTPase_cat	1	1	359	14971	0.0239796940752121	0.0768505858314025
Rad60-SLD_2	1	1	359	14971	0.0239796940752121	0.0768505858314025
RasGEF	2	10	359	14971	0.0227207449377483	0.0768505858314025
RAWUL	1	1	359	14971	0.0239796940752121	0.0768505858314025
Rieske_2	1	1	359	14971	0.0239796940752121	0.0768505858314025
RMP	1	1	359	14971	0.0239796940752121	0.0768505858314025
RSN1_7TM	1	1	359	14971	0.0239796940752121	0.0768505858314025
RSN1_TM	1	1	359	14971	0.0239796940752121	0.0768505858314025
Selenoprotein_S	1	1	359	14971	0.0239796940752121	0.0768505858314025
SNARE	2	6	359	14971	0.00806932129389648	0.0768505858314025
Snf7	2	9	359	14971	0.0184661078564897	0.0768505858314025
Synaphin	1	1	359	14971	0.0239796940752121	0.0768505858314025
T4_deiodinase	2	10	359	14971	0.0227207449377483	0.0768505858314025
TAF1_subA	1	1	359	14971	0.0239796940752121	0.0768505858314025
Tetraspanin	3	21	359	14971	0.0131995140787017	0.0768505858314025
Tmemb_55A	1	1	359	14971	0.0239796940752121	0.0768505858314025
Tub	1	1	359	14971	0.0239796940752121	0.0768505858314025
UNC-79	1	1	359	14971	0.0239796940752121	0.0768505858314025
VASt	1	1	359	14971	0.0239796940752121	0.0768505858314025
Vps55	1	1	359	14971	0.0239796940752121	0.0768505858314025
YIF1	1	1	359	14971	0.0239796940752121	0.0768505858314025
Yippee-Mis18	2	5	359	14971	0.00546593798731917	0.0768505858314025
zf-A20	1	1	359	14971	0.0239796940752121	0.0768505858314025
zf-C2H2_6	2	5	359	14971	0.00546593798731917	0.0768505858314025
zf-nanos	1	1	359	14971	0.0239796940752121	0.0768505858314025
zf-RING_11	1	1	359	14971	0.0239796940752121	0.0768505858314025
zf-RING_2	3	25	359	14971	0.0212768898780816	0.0768505858314025
ZZ	2	8	359	14971	0.0145917646705311	0.0768505858314025
HLH	3	28	359	14971	0.0287563913995282	0.091061906098506
Peptidase_M14	2	12	359	14971	0.0322902089118279	0.101049359653485
14-3-3	1	2	359	14971	0.0473859258605825	0.106329852588744
A2M	1	2	359	14971	0.0473859258605825	0.106329852588744
A2M_BRD	1	2	359	14971	0.0473859258605825	0.106329852588744
A2M_recep	1	2	359	14971	0.0473859258605825	0.106329852588744
ARL2_Bind_BART	1	2	359	14971	0.0473859258605825	0.106329852588744
BTK	1	2	359	14971	0.0473859258605825	0.106329852588744
CCDC92	1	2	359	14971	0.0473859258605825	0.106329852588744
CEBP_ZZ	1	2	359	14971	0.0473859258605825	0.106329852588744
DAG1	1	2	359	14971	0.0473859258605825	0.106329852588744
DDHD	1	2	359	14971	0.0473859258605825	0.106329852588744
DUF1053	1	2	359	14971	0.0473859258605825	0.106329852588744
DUF3808	1	2	359	14971	0.0473859258605825	0.106329852588744
DUF4201	1	2	359	14971	0.0473859258605825	0.106329852588744
EF-hand_7	4	57	359	14971	0.0475686182633856	0.106329852588744
GATA	1	2	359	14971	0.0473859258605825	0.106329852588744
GpcrRhopsn4	1	2	359	14971	0.0473859258605825	0.106329852588744
IMPDH	1	2	359	14971	0.0473859258605825	0.106329852588744
LLGL	1	2	359	14971	0.0473859258605825	0.106329852588744
N_BRCA1_IG	1	2	359	14971	0.0473859258605825	0.106329852588744
PAX	1	2	359	14971	0.0473859258605825	0.106329852588744
Pecanex_C	1	2	359	14971	0.0473859258605825	0.106329852588744
PH_12	1	2	359	14971	0.0473859258605825	0.106329852588744
PH_RBD	1	2	359	14971	0.0473859258605825	0.106329852588744
Rdx	1	2	359	14971	0.0473859258605825	0.106329852588744
RGS	2	13	359	14971	0.0375665484175131	0.106329852588744
RRM_7	1	2	359	14971	0.0473859258605825	0.106329852588744
SARAF	1	2	359	14971	0.0473859258605825	0.106329852588744
SH3_15	1	2	359	14971	0.0473859258605825	0.106329852588744
STAT_alpha	1	2	359	14971	0.0473859258605825	0.106329852588744
Syntaxin_2	1	2	359	14971	0.0473859258605825	0.106329852588744
TED_complement	1	2	359	14971	0.0473859258605825	0.106329852588744
V-SNARE	1	2	359	14971	0.0473859258605825	0.106329852588744
zf-C3Hc3H	1	2	359	14971	0.0473859258605825	0.106329852588744
zf-TAZ	1	2	359	14971	0.0473859258605825	0.106329852588744
3HCDH_N	1	3	359	14971	0.0702323720237231	0.126228452421016
BSD	1	3	359	14971	0.0702323720237231	0.126228452421016
DIX	1	3	359	14971	0.0702323720237231	0.126228452421016
DUF1981	1	3	359	14971	0.0702323720237231	0.126228452421016
EF-hand_like	1	3	359	14971	0.0702323720237231	0.126228452421016
FYVE	2	18	359	14971	0.0681572665261144	0.126228452421016
FYVE_2	1	3	359	14971	0.0702323720237231	0.126228452421016
G-gamma	1	3	359	14971	0.0702323720237231	0.126228452421016
HNOBA	2	17	359	14971	0.0615329867327341	0.126228452421016
Homeobox_KN	1	3	359	14971	0.0702323720237231	0.126228452421016
Il2rg	1	3	359	14971	0.0702323720237231	0.126228452421016
IP_trans	1	3	359	14971	0.0702323720237231	0.126228452421016
MG3	1	3	359	14971	0.0702323720237231	0.126228452421016
MIB_HERC2	1	3	359	14971	0.0702323720237231	0.126228452421016
Neuralized	1	3	359	14971	0.0702323720237231	0.126228452421016
PAS_3	1	3	359	14971	0.0702323720237231	0.126228452421016
Patched	1	3	359	14971	0.0702323720237231	0.126228452421016
Peptidase_A22B	1	3	359	14971	0.0702323720237231	0.126228452421016
Peptidase_M13	1	3	359	14971	0.0702323720237231	0.126228452421016
PI-PLC-Y	1	3	359	14971	0.0702323720237231	0.126228452421016
Pribosyltran	1	3	359	14971	0.0702323720237231	0.126228452421016
RasGEF_N	1	3	359	14971	0.0702323720237231	0.126228452421016
Serpin	1	3	359	14971	0.0702323720237231	0.126228452421016
SRF-TF	1	3	359	14971	0.0702323720237231	0.126228452421016
STAT_bind	1	3	359	14971	0.0702323720237231	0.126228452421016
STAT_int	1	3	359	14971	0.0702323720237231	0.126228452421016
STPPase_N	1	3	359	14971	0.0702323720237231	0.126228452421016
VWA_N	1	3	359	14971	0.0702323720237231	0.126228452421016
zf-LITAF-like	1	3	359	14971	0.0702323720237231	0.126228452421016
ERAP1_C	2	20	359	14971	0.0820580493016455	0.144552590160515
Metallophos	2	20	359	14971	0.0820580493016455	0.144552590160515
Y_phosphatase	2	20	359	14971	0.0820580493016455	0.144552590160515
AA_permease_C	1	4	359	14971	0.092532383945388	0.149173418966504
ANAPC10	1	4	359	14971	0.092532383945388	0.149173418966504
Atg8	1	4	359	14971	0.092532383945388	0.149173418966504
BAH	1	4	359	14971	0.092532383945388	0.149173418966504
Cytochrom_B561	1	4	359	14971	0.092532383945388	0.149173418966504
Frizzled	1	4	359	14971	0.092532383945388	0.149173418966504
IF4E	1	4	359	14971	0.092532383945388	0.149173418966504
MATH	1	4	359	14971	0.092532383945388	0.149173418966504
Peptidase_M13_N	1	4	359	14971	0.092532383945388	0.149173418966504
PhoLip_ATPase_C	1	4	359	14971	0.092532383945388	0.149173418966504
PhoLip_ATPase_N	1	4	359	14971	0.092532383945388	0.149173418966504
PI-PLC-X	1	4	359	14971	0.092532383945388	0.149173418966504
V-SNARE_C	1	4	359	14971	0.092532383945388	0.149173418966504
zf-C2HC_2	1	4	359	14971	0.092532383945388	0.149173418966504
Peptidase_M1_N	2	22	359	14971	0.0967352563871363	0.155009507222761
cNMP_binding	2	23	359	14971	0.10433209549776	0.16519248453812
Peptidase_M1	2	23	359	14971	0.10433209549776	0.16519248453812
Cation_efflux	1	5	359	14971	0.114298995434906	0.167975319257928
DCX	1	5	359	14971	0.114298995434906	0.167975319257928
ELM2	1	5	359	14971	0.114298995434906	0.167975319257928
GRAM	1	5	359	14971	0.114298995434906	0.167975319257928
IBR	1	5	359	14971	0.114298995434906	0.167975319257928
IRS	1	5	359	14971	0.114298995434906	0.167975319257928
PAS	1	5	359	14971	0.114298995434906	0.167975319257928
PAS_9	1	5	359	14971	0.114298995434906	0.167975319257928
Peptidase_M28	1	5	359	14971	0.114298995434906	0.167975319257928
PNP_UDP_1	1	5	359	14971	0.114298995434906	0.167975319257928
Syntaxin	1	5	359	14971	0.114298995434906	0.167975319257928
T-box	1	5	359	14971	0.114298995434906	0.167975319257928
zf-B_box	1	5	359	14971	0.114298995434906	0.167975319257928
NIF	1	6	359	14971	0.135544930263107	0.195950823097753
Oxysterol_BP	1	6	359	14971	0.135544930263107	0.195950823097753
zf-AN1	1	6	359	14971	0.135544930263107	0.195950823097753
Arrestin_C	2	28	359	14971	0.144422141650257	0.207655619886315
AA_permease_2	1	7	359	14971	0.15628260951707	0.217801207193591
Hist_deacetyl	1	7	359	14971	0.15628260951707	0.217801207193591
HNOB	1	7	359	14971	0.15628260951707	0.217801207193591
Pkinase_Tyr	3	57	359	14971	0.156391092383368	0.217801207193591
RasGAP	1	7	359	14971	0.15628260951707	0.217801207193591
WD40	7	184	359	14971	0.154221279341908	0.217801207193591
Arrestin_N	2	30	359	14971	0.161240155794759	0.222227364981377
SH2	2	30	359	14971	0.161240155794759	0.222227364981377
Ank_2	6	154	359	14971	0.165629698104219	0.227100513895475
Ank_3	1	8	359	14971	0.176524158780861	0.234777131178545
Cation_ATPase	1	8	359	14971	0.176524158780861	0.234777131178545
CD20	1	8	359	14971	0.176524158780861	0.234777131178545
Histone	1	8	359	14971	0.176524158780861	0.234777131178545
Synaptobrevin	1	8	359	14971	0.176524158780861	0.234777131178545
VWA	1	8	359	14971	0.176524158780861	0.234777131178545
Na_Ca_ex	1	9	359	14971	0.196281415146407	0.258469586281903
RUN	1	9	359	14971	0.196281415146407	0.258469586281903
ANF_receptor	4	98	359	14971	0.208785499147979	0.273580998883558
CBS	1	10	359	14971	0.21556593405848	0.281081070880175
DUF4735	1	11	359	14971	0.234388995997723	0.301195521427026
Guanylate_kin	1	11	359	14971	0.234388995997723	0.301195521427026
zf-C3HC4_3	1	11	359	14971	0.234388995997723	0.301195521427026
2OG-FeII_Oxy_3	1	12	359	14971	0.252761613005532	0.318647341514082
CHGN	1	12	359	14971	0.252761613005532	0.318647341514082
DOMON	1	12	359	14971	0.252761613005532	0.318647341514082
zf-C3HC4_2	1	12	359	14971	0.252761613005532	0.318647341514082
GST_N_4	1	13	359	14971	0.270694535054533	0.336470777217317
Roc	1	13	359	14971	0.270694535054533	0.336470777217317
SPRY	1	13	359	14971	0.270694535054533	0.336470777217317
KH_1	1	14	359	14971	0.288198256268293	0.356561563569144
Arf	1	15	359	14971	0.305283020993819	0.367444722101157
Bromodomain	1	15	359	14971	0.305283020993819	0.367444722101157
Cyt-b5	1	15	359	14971	0.305283020993819	0.367444722101157
DHHC	1	15	359	14971	0.305283020993819	0.367444722101157
DSPc	1	15	359	14971	0.305283020993819	0.367444722101157
GST_C_6	1	15	359	14971	0.305283020993819	0.367444722101157
C1_1	1	16	359	14971	0.321958829730327	0.382326110304763
E1-E2_ATPase	1	16	359	14971	0.321958829730327	0.382326110304763
TPR_16	1	16	359	14971	0.321958829730327	0.382326110304763
BACK	1	17	359	14971	0.338235444917676	0.399869459324897
Kelch_1	1	18	359	14971	0.354122396587768	0.416798926957285
Forkhead	1	19	359	14971	0.369628987882157	0.425633379985514
HECT	1	19	359	14971	0.369628987882157	0.425633379985514
PX	1	19	359	14971	0.369628987882157	0.425633379985514
RCC1	1	19	359	14971	0.369628987882157	0.425633379985514
WW	1	19	359	14971	0.369628987882157	0.425633379985514
Ank_4	2	55	359	14971	0.381405124254981	0.43730070280959
SAM_1	1	20	359	14971	0.384764300439026	0.43925881509348
AAA_lid_3	1	21	359	14971	0.399537199652616	0.454174765417077
RhoGEF	1	23	359	14971	0.42803016909495	0.484493723315985
COesterase	1	24	359	14971	0.441766934501353	0.491673659319497
PHD	1	24	359	14971	0.441766934501353	0.491673659319497
Thioredoxin	1	24	359	14971	0.441766934501353	0.491673659319497
ubiquitin	1	24	359	14971	0.441766934501353	0.491673659319497
Kringle	1	25	359	14971	0.455174686593011	0.504485277640587
SH3_1	1	26	359	14971	0.468261284178526	0.516836106188747
LRR_6	1	27	359	14971	0.481034398864368	0.526564403695152
RabGAP-TBC	1	27	359	14971	0.481034398864368	0.526564403695152
BTB	1	29	359	14971	0.505669956529219	0.549013095660294
DnaJ	1	29	359	14971	0.505669956529219	0.549013095660294
Sel1	1	31	359	14971	0.529139154770772	0.57215859824807
Homeodomain	1	32	359	14971	0.540453682443951	0.582027042631947
hEGF	1	33	359	14971	0.551497067409652	0.591525080366805
Kinesin	1	35	359	14971	0.57279617469987	0.611902740844038
AAA	1	38	359	14971	0.602868322010784	0.638896309381947
I-set	1	38	359	14971	0.602868322010784	0.638896309381947
Ank	1	39	359	14971	0.612415651576051	0.643883649483121
PDZ	1	39	359	14971	0.612415651576051	0.643883649483121
