GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0030311	poly-N-acetyllactosamine biosynthetic pr...	23	4	0.2	4.2e-05	0.4618875	BP
GO:2000821	regulation of grooming behavior	2	2	0.02	7.5e-05	0.4618875	BP
GO:0090075	relaxation of muscle	22	3	0.19	0.00087	1	BP
GO:0045662	negative regulation of myoblast differen...	6	2	0.05	0.00111	1	BP
GO:0006486	protein glycosylation	139	6	1.22	0.00129	1	BP
GO:0030001	metal ion transport	308	9	2.69	0.00134	1	BP
GO:0006047	UDP-N-acetylglucosamine metabolic proces...	7	2	0.06	0.00154	1	BP
GO:0006888	endoplasmic reticulum to Golgi vesicle-m...	99	5	0.87	0.00167	1	BP
GO:0045055	regulated exocytosis	147	6	1.29	0.00172	1	BP
GO:1903055	positive regulation of extracellular mat...	9	2	0.08	0.00261	1	BP
GO:0098696	regulation of neurotransmitter receptor ...	33	3	0.29	0.00289	1	BP
GO:0032225	regulation of synaptic transmission, dop...	10	2	0.09	0.00324	1	BP
GO:0002369	T cell cytokine production	11	2	0.1	0.00394	1	BP
GO:0042093	T-helper cell differentiation	11	2	0.1	0.00394	1	BP
GO:0007155	cell adhesion	393	11	3.44	0.00433	1	BP
GO:0002678	positive regulation of chronic inflammat...	12	2	0.1	0.0047	1	BP
GO:0050714	positive regulation of protein secretion	79	4	0.69	0.00491	1	BP
GO:0001973	G protein-coupled adenosine receptor sig...	41	3	0.36	0.00538	1	BP
GO:0032703	negative regulation of interleukin-2 pro...	13	2	0.11	0.00553	1	BP
GO:0017157	regulation of exocytosis	131	5	1.15	0.00561	1	BP
GO:0050878	regulation of body fluid levels	131	5	1.15	0.00561	1	BP
GO:0010632	regulation of epithelial cell migration	84	4	0.73	0.00611	1	BP
GO:0050807	regulation of synapse organization	134	5	1.17	0.00617	1	BP
GO:0050679	positive regulation of epithelial cell p...	86	4	0.75	0.00664	1	BP
GO:1903034	regulation of response to wounding	47	3	0.41	0.00788	1	BP
GO:0042130	negative regulation of T cell proliferat...	16	2	0.14	0.00836	1	BP
GO:0050433	regulation of catecholamine secretion	92	4	0.8	0.0084	1	BP
GO:0072190	ureter urothelium development	1	1	0.01	0.00875	1	BP
