GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0035984	cellular response to trichostatin A	3	2	0.02	0.00012	1	BP
GO:0007623	circadian rhythm	102	5	0.66	0.00047	1	BP
GO:0045050	protein insertion into ER membrane by st...	7	2	0.05	0.00084	1	BP
GO:0070828	heterochromatin organization	30	3	0.19	0.00091	1	BP
GO:0044728	DNA methylation or demethylation	30	3	0.19	0.00091	1	BP
GO:0045605	negative regulation of epidermal cell di...	8	2	0.05	0.00111	1	BP
GO:0010976	positive regulation of neuron projection...	72	4	0.46	0.00114	1	BP
GO:0045944	positive regulation of transcription by ...	416	11	2.68	0.0013	1	BP
GO:0070734	histone H3-K27 methylation	9	2	0.06	0.00143	1	BP
GO:0007289	spermatid nucleus differentiation	10	2	0.06	0.00177	1	BP
GO:0071816	tail-anchored membrane protein insertion...	10	2	0.06	0.00177	1	BP
GO:0097150	neuronal stem cell population maintenanc...	12	2	0.08	0.00258	1	BP
GO:1902455	negative regulation of stem cell populat...	12	2	0.08	0.00258	1	BP
GO:0051123	RNA polymerase II preinitiation complex ...	44	3	0.28	0.00277	1	BP
GO:0034243	regulation of transcription elongation f...	50	3	0.32	0.00399	1	BP
GO:0042475	odontogenesis of dentin-containing tooth	17	2	0.11	0.00521	1	BP
GO:0010718	positive regulation of epithelial to mes...	17	2	0.11	0.00521	1	BP
GO:0060261	positive regulation of transcription ini...	57	3	0.37	0.00578	1	BP
GO:0035616	histone H2B conserved C-terminal lysine ...	1	1	0.01	0.00645	1	BP
GO:0061370	testosterone biosynthetic process	1	1	0.01	0.00645	1	BP
GO:0032194	ubiquinone biosynthetic process via 3,4-...	1	1	0.01	0.00645	1	BP
GO:0050428	3'-phosphoadenosine 5'-phosphosulfate bi...	1	1	0.01	0.00645	1	BP
GO:0097102	endothelial tip cell fate specification	1	1	0.01	0.00645	1	BP
GO:0010459	negative regulation of heart rate	1	1	0.01	0.00645	1	BP
GO:1905599	positive regulation of low-density lipop...	1	1	0.01	0.00645	1	BP
GO:0060789	hair follicle placode formation	1	1	0.01	0.00645	1	BP
GO:0001757	somite specification	1	1	0.01	0.00645	1	BP
GO:0061198	fungiform papilla formation	1	1	0.01	0.00645	1	BP
GO:0021688	cerebellar molecular layer formation	1	1	0.01	0.00645	1	BP
GO:0060853	Notch signaling pathway involved in arte...	1	1	0.01	0.00645	1	BP
GO:1904772	response to tetrachloromethane	1	1	0.01	0.00645	1	BP
GO:0019082	viral protein processing	1	1	0.01	0.00645	1	BP
GO:2000173	negative regulation of branching morphog...	1	1	0.01	0.00645	1	BP
GO:0010216	maintenance of DNA methylation	1	1	0.01	0.00645	1	BP
GO:0036333	hepatocyte homeostasis	1	1	0.01	0.00645	1	BP
GO:0000103	sulfate assimilation	1	1	0.01	0.00645	1	BP
GO:0014908	myotube differentiation involved in skel...	1	1	0.01	0.00645	1	BP
GO:0045611	negative regulation of hemocyte differen...	1	1	0.01	0.00645	1	BP
GO:0071387	cellular response to cortisol stimulus	1	1	0.01	0.00645	1	BP
GO:1905213	negative regulation of mitotic chromosom...	1	1	0.01	0.00645	1	BP
GO:0014834	skeletal muscle satellite cell maintenan...	1	1	0.01	0.00645	1	BP
GO:0009234	menaquinone biosynthetic process	1	1	0.01	0.00645	1	BP
GO:1902459	positive regulation of stem cell populat...	20	2	0.13	0.00719	1	BP
GO:0051154	negative regulation of striated muscle c...	23	2	0.15	0.00946	1	BP
GO:1903311	regulation of mRNA metabolic process	130	4	0.84	0.00957	1	BP
GO:0042063	gliogenesis	132	4	0.85	0.01008	1	BP
GO:0042752	regulation of circadian rhythm	70	3	0.45	0.01019	1	BP
GO:0016458	gene silencing	70	3	0.45	0.01019	1	BP
GO:0006305	DNA alkylation	24	2	0.15	0.01027	1	BP
GO:0006306	DNA methylation	24	2	0.15	0.01027	1	BP
GO:0010605	negative regulation of macromolecule met...	1017	13	6.56	0.01035	1	BP
GO:0033120	positive regulation of RNA splicing	25	2	0.16	0.01112	1	BP
GO:0031507	heterochromatin assembly	26	2	0.17	0.012	1	BP
GO:0006702	androgen biosynthetic process	2	1	0.01	0.01286	1	BP
GO:0072014	proximal tubule development	2	1	0.01	0.01286	1	BP
GO:0048631	regulation of skeletal muscle tissue gro...	2	1	0.01	0.01286	1	BP
GO:0048633	positive regulation of skeletal muscle t...	2	1	0.01	0.01286	1	BP
GO:0097067	cellular response to thyroid hormone sti...	2	1	0.01	0.01286	1	BP
GO:0090129	positive regulation of synapse maturatio...	2	1	0.01	0.01286	1	BP
GO:0046331	lateral inhibition	2	1	0.01	0.01286	1	BP
GO:1902435	regulation of male mating behavior	2	1	0.01	0.01286	1	BP
GO:1902437	positive regulation of male mating behav...	2	1	0.01	0.01286	1	BP
GO:0002315	marginal zone B cell differentiation	2	1	0.01	0.01286	1	BP
GO:0042371	vitamin K biosynthetic process	2	1	0.01	0.01286	1	BP
GO:0042373	vitamin K metabolic process	2	1	0.01	0.01286	1	BP
GO:1990700	nucleolar chromatin organization	2	1	0.01	0.01286	1	BP
GO:0000183	rDNA heterochromatin assembly	2	1	0.01	0.01286	1	BP
GO:1903896	positive regulation of IRE1-mediated unf...	2	1	0.01	0.01286	1	BP
GO:1903899	positive regulation of PERK-mediated unf...	2	1	0.01	0.01286	1	BP
GO:0045168	cell-cell signaling involved in cell fat...	2	1	0.01	0.01286	1	BP
GO:0048387	negative regulation of retinoic acid rec...	2	1	0.01	0.01286	1	BP
GO:0051775	response to redox state	2	1	0.01	0.01286	1	BP
GO:0045740	positive regulation of DNA replication	28	2	0.18	0.01384	1	BP
GO:0048863	stem cell differentiation	81	3	0.52	0.01512	1	BP
GO:0021510	spinal cord development	30	2	0.19	0.0158	1	BP
GO:0006383	transcription by RNA polymerase III	31	2	0.2	0.01682	1	BP
GO:0050767	regulation of neurogenesis	155	4	1	0.01733	1	BP
GO:0006352	DNA-templated transcription, initiation	97	5	0.63	0.01807	1	BP
GO:0008406	gonad development	88	3	0.57	0.01885	1	BP
GO:0035019	somatic stem cell population maintenance	33	2	0.21	0.01894	1	BP
GO:0050731	positive regulation of peptidyl-tyrosine...	33	2	0.21	0.01894	1	BP
GO:0060297	regulation of sarcomere organization	3	1	0.02	0.01923	1	BP
GO:0048630	skeletal muscle tissue growth	3	1	0.02	0.01923	1	BP
GO:0034351	negative regulation of glial cell apopto...	3	1	0.02	0.01923	1	BP
GO:0021693	cerebellar Purkinje cell layer structura...	3	1	0.02	0.01923	1	BP
GO:1901535	regulation of DNA demethylation	3	1	0.02	0.01923	1	BP
GO:1901537	positive regulation of DNA demethylation	3	1	0.02	0.01923	1	BP
