GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0043117	positive regulation of vascular permeabi...	34	3	0.05	1.3e-05	0.15782	BP
GO:0014827	intestine smooth muscle contraction	47	3	0.07	3.5e-05	0.21245	BP
GO:0014057	positive regulation of acetylcholine sec...	30	2	0.04	0.00081	1	BP
GO:0033685	negative regulation of luteinizing hormo...	30	2	0.04	0.00081	1	BP
GO:0070459	prolactin secretion	31	2	0.04	0.00087	1	BP
GO:0070474	positive regulation of uterine smooth mu...	34	2	0.05	0.00104	1	BP
GO:1902093	positive regulation of flagellated sperm...	35	2	0.05	0.0011	1	BP
GO:0035106	operant conditioning	38	2	0.06	0.0013	1	BP
GO:0038163	thrombopoietin-mediated signaling pathwa...	1	1	0	0.00145	1	BP
GO:0038170	somatostatin signaling pathway	1	1	0	0.00145	1	BP
GO:0038112	interleukin-8-mediated signaling pathway	1	1	0	0.00145	1	BP
GO:0033030	negative regulation of neutrophil apopto...	1	1	0	0.00145	1	BP
GO:2000256	positive regulation of male germ cell pr...	1	1	0	0.00145	1	BP
GO:0006612	protein targeting to membrane	55	2	0.08	0.00271	1	BP
GO:0051490	negative regulation of filopodium assemb...	2	1	0	0.00289	1	BP
GO:0007113	endomitotic cell cycle	2	1	0	0.00289	1	BP
GO:0045653	negative regulation of megakaryocyte dif...	2	1	0	0.00289	1	BP
GO:0010648	negative regulation of cell communicatio...	612	6	0.89	0.00319	1	BP
GO:0023057	negative regulation of signaling	613	6	0.89	0.00321	1	BP
GO:0045766	positive regulation of angiogenesis	60	2	0.09	0.00322	1	BP
GO:0007186	G protein-coupled receptor signaling pat...	557	5	0.81	0.00417	1	BP
GO:2000035	regulation of stem cell division	3	1	0	0.00434	1	BP
GO:0072173	metanephric tubule morphogenesis	3	1	0	0.00434	1	BP
GO:0090050	positive regulation of cell migration in...	3	1	0	0.00434	1	BP
GO:0006937	regulation of muscle contraction	121	4	0.18	0.00447	1	BP
GO:1904375	regulation of protein localization to ce...	73	2	0.11	0.00473	1	BP
GO:0070886	positive regulation of calcineurin-NFAT ...	4	1	0.01	0.00578	1	BP
GO:1905475	regulation of protein localization to me...	86	2	0.12	0.00652	1	BP
GO:0070098	chemokine-mediated signaling pathway	6	2	0.01	0.00657	1	BP
GO:0071392	cellular response to estradiol stimulus	5	1	0.01	0.00722	1	BP
GO:0060575	intestinal epithelial cell differentiati...	5	1	0.01	0.00722	1	BP
GO:0090023	positive regulation of neutrophil chemot...	6	1	0.01	0.00866	1	BP
GO:0002438	acute inflammatory response to antigenic...	7	1	0.01	0.01009	1	BP
GO:0010666	positive regulation of cardiac muscle ce...	7	1	0.01	0.01009	1	BP
GO:0010663	positive regulation of striated muscle c...	8	1	0.01	0.01153	1	BP
GO:0006968	cellular defense response	8	1	0.01	0.01153	1	BP
GO:0048585	negative regulation of response to stimu...	668	4	0.97	0.01183	1	BP
GO:0030220	platelet formation	9	1	0.01	0.01296	1	BP
GO:0090314	positive regulation of protein targeting...	9	1	0.01	0.01296	1	BP
GO:0036344	platelet morphogenesis	10	1	0.01	0.01439	1	BP
GO:0033630	positive regulation of cell adhesion med...	10	1	0.01	0.01439	1	BP
GO:0014821	phasic smooth muscle contraction	62	4	0.09	0.01579	1	BP
GO:0030432	peristalsis	11	1	0.02	0.01582	1	BP
GO:0007026	negative regulation of microtubule depol...	12	1	0.02	0.01725	1	BP
GO:0031114	regulation of microtubule depolymerizati...	12	1	0.02	0.01725	1	BP
GO:0090313	regulation of protein targeting to membr...	12	1	0.02	0.01725	1	BP
GO:0002931	response to ischemia	13	1	0.02	0.01867	1	BP
GO:0010661	positive regulation of muscle cell apopt...	14	1	0.02	0.0201	1	BP
GO:0031111	negative regulation of microtubule polym...	15	1	0.02	0.02152	1	BP
GO:0045927	positive regulation of growth	166	2	0.24	0.02293	1	BP
GO:0010665	regulation of cardiac muscle cell apopto...	16	1	0.02	0.02294	1	BP
GO:1904347	regulation of small intestine smooth mus...	17	1	0.02	0.02435	1	BP
GO:1904349	positive regulation of small intestine s...	17	1	0.02	0.02435	1	BP
GO:0051898	negative regulation of protein kinase B ...	17	1	0.02	0.02435	1	BP
GO:1904304	regulation of gastro-intestinal system s...	17	1	0.02	0.02435	1	BP
GO:1904306	positive regulation of gastro-intestinal...	17	1	0.02	0.02435	1	BP
GO:0010662	regulation of striated muscle cell apopt...	17	1	0.02	0.02435	1	BP
GO:0043133	hindgut contraction	17	1	0.02	0.02435	1	BP
GO:0043134	regulation of hindgut contraction	17	1	0.02	0.02435	1	BP
GO:0036321	ghrelin secretion	17	1	0.02	0.02435	1	BP
GO:1900026	positive regulation of substrate adhesio...	17	1	0.02	0.02435	1	BP
GO:2000110	negative regulation of macrophage apopto...	17	1	0.02	0.02435	1	BP
