GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0051965	positive regulation of synapse assembly	28	5	0.25	3.8e-06	0.046132	BP
GO:1905806	regulation of synapse pruning	10	3	0.09	7.5e-05	0.233695	BP
GO:0061743	motor learning	10	3	0.09	7.5e-05	0.233695	BP
GO:0003358	noradrenergic neuron development	2	2	0.02	7.7e-05	0.233695	BP
GO:0016322	neuron remodeling	11	3	0.1	1e-04	0.2428	BP
GO:0090128	regulation of synapse maturation	13	3	0.11	0.00018	0.3642	BP
GO:0048814	regulation of dendrite morphogenesis	64	5	0.56	0.00023	0.398885714285714	BP
GO:0099558	maintenance of synapse structure	16	3	0.14	0.00034	0.51595	BP
GO:0007520	myoblast fusion	23	3	0.2	0.00102	1	BP
GO:0007216	G protein-coupled glutamate receptor sig...	25	3	0.22	0.00131	1	BP
GO:0090160	Golgi to lysosome transport	7	2	0.06	0.00156	1	BP
GO:0046513	ceramide biosynthetic process	29	3	0.26	0.00203	1	BP
GO:0046512	sphingosine biosynthetic process	8	2	0.07	0.00207	1	BP
GO:0051930	regulation of sensory perception of pain	31	3	0.27	0.00247	1	BP
GO:0006686	sphingomyelin biosynthetic process	9	2	0.08	0.00265	1	BP
GO:0016525	negative regulation of angiogenesis	33	3	0.29	0.00296	1	BP
GO:0007409	axonogenesis	163	6	1.44	0.00301	1	BP
GO:0010875	positive regulation of cholesterol efflu...	10	2	0.09	0.00329	1	BP
GO:0120162	positive regulation of cold-induced ther...	73	4	0.64	0.00381	1	BP
GO:0007602	phototransduction	37	3	0.33	0.00411	1	BP
GO:0098876	vesicle-mediated transport to the plasma...	78	4	0.69	0.00483	1	BP
GO:2001259	positive regulation of cation channel ac...	40	3	0.35	0.00513	1	BP
GO:0072659	protein localization to plasma membrane	130	5	1.15	0.00562	1	BP
GO:0090263	positive regulation of canonical Wnt sig...	84	4	0.74	0.00628	1	BP
GO:0032957	inositol trisphosphate metabolic process	14	2	0.12	0.00651	1	BP
GO:0001881	receptor recycling	44	3	0.39	0.00671	1	BP
GO:0021904	dorsal/ventral neural tube patterning	15	2	0.13	0.00747	1	BP
GO:0002717	positive regulation of natural killer ce...	15	2	0.13	0.00747	1	BP
GO:2000677	regulation of transcription regulatory r...	15	2	0.13	0.00747	1	BP
