annot	freq_in_fg	freq_in_bg	total_annot_in_fg	total_annot_in_bg	pval	pval_adj
Proteasome	14	14	376	15675	1.64382893967459e-23	4.43833813712138e-21
LSM	12	14	376	15675	2.65936085019605e-18	3.59013714776467e-16
Proteasome_A_N	7	7	376	15675	4.32560824205077e-12	3.89304741784569e-10
RRM_1	11	96	376	15675	1.85865904037848e-05	0.00125459485225547
UQ_con	6	27	376	15675	3.53535424596906e-05	0.00190909129282329
MitMem_reg	3	4	376	15675	5.38008164360551e-05	0.00242103673962248
JAB	4	11	376	15675	9.40797496662074e-05	0.003628790344268
CBFD_NFYB_HMF	3	6	376	15675	0.000259502634713672	0.00875821392158644
DUF1761	2	2	376	15675	0.000573894048169247	0.0136191386959335
eIF-1a	2	2	376	15675	0.000573894048169247	0.0136191386959335
HMG_box	4	17	376	15675	0.0006052950531526	0.0136191386959335
LZ3wCH	2	2	376	15675	0.000573894048169247	0.0136191386959335
Clat_adaptor_s	3	8	376	15675	0.00070100268298622	0.0145592864927907
CSN8_PSD8_EIF3K	2	3	376	15675	0.00169429282861222	0.0269093566897234
DNA_pol_E_B	2	3	376	15675	0.00169429282861222	0.0269093566897234
Histone	3	10	376	15675	0.00144933932662187	0.0269093566897234
XPG_I	2	3	376	15675	0.00169429282861222	0.0269093566897234
BRCT	3	12	376	15675	0.00256393088003634	0.0375163294588692
E2F_TDP	2	4	376	15675	0.00333478484078838	0.0375163294588692
Prefoldin	2	4	376	15675	0.00333478484078838	0.0375163294588692
Prefoldin_2	2	4	376	15675	0.00333478484078838	0.0375163294588692
Pro_isomerase	3	13	376	15675	0.00327424578157532	0.0375163294588692
Sld5	2	4	376	15675	0.00333478484078838	0.0375163294588692
XPG_N	2	4	376	15675	0.00333478484078838	0.0375163294588692
1-cysPrx_C	2	5	376	15675	0.00546990545085442	0.0407330504649266
Acetyltransf_13	1	1	376	15675	0.0239872408293457	0.0407330504649266
AD	1	1	376	15675	0.0239872408293457	0.0407330504649266
AhpC-TSA	2	5	376	15675	0.00546990545085442	0.0407330504649266
ANAPC1	1	1	376	15675	0.0239872408293457	0.0407330504649266
APC1_C	1	1	376	15675	0.0239872408293457	0.0407330504649266
ASF1_hist_chap	1	1	376	15675	0.0239872408293457	0.0407330504649266
ATP-cone	1	1	376	15675	0.0239872408293457	0.0407330504649266
BCAS2	1	1	376	15675	0.0239872408293457	0.0407330504649266
CAF1A	1	1	376	15675	0.0239872408293457	0.0407330504649266
CBFB_NFYA	1	1	376	15675	0.0239872408293457	0.0407330504649266
CDC45	1	1	376	15675	0.0239872408293457	0.0407330504649266
Cep57_CLD	1	1	376	15675	0.0239872408293457	0.0407330504649266
Cep57_MT_bd	1	1	376	15675	0.0239872408293457	0.0407330504649266
Chromo_shadow	1	1	376	15675	0.0239872408293457	0.0407330504649266
Clathrin_lg_ch	1	1	376	15675	0.0239872408293457	0.0407330504649266
Cmyb_C	1	1	376	15675	0.0239872408293457	0.0407330504649266
CNRIP1	1	1	376	15675	0.0239872408293457	0.0407330504649266
COMM_domain	2	9	376	15675	0.0184788644119244	0.0407330504649266
CS	2	9	376	15675	0.0184788644119244	0.0407330504649266
Ctf8	1	1	376	15675	0.0239872408293457	0.0407330504649266
Cwf_Cwc_15	1	1	376	15675	0.0239872408293457	0.0407330504649266
cwf18	1	1	376	15675	0.0239872408293457	0.0407330504649266
Dcc1	1	1	376	15675	0.0239872408293457	0.0407330504649266
DIRP	1	1	376	15675	0.0239872408293457	0.0407330504649266
DNA_pol_D_N	1	1	376	15675	0.0239872408293457	0.0407330504649266
DNA_pol3_delta2	1	1	376	15675	0.0239872408293457	0.0407330504649266
DNA_primase_lrg	1	1	376	15675	0.0239872408293457	0.0407330504649266
DNA_primase_S	1	1	376	15675	0.0239872408293457	0.0407330504649266
DSS1_SEM1	1	1	376	15675	0.0239872408293457	0.0407330504649266
DUF2368	1	1	376	15675	0.0239872408293457	0.0407330504649266
dUTPase	1	1	376	15675	0.0239872408293457	0.0407330504649266
Eaf7	1	1	376	15675	0.0239872408293457	0.0407330504649266
EB1	1	1	376	15675	0.0239872408293457	0.0407330504649266
eIF3g	1	1	376	15675	0.0239872408293457	0.0407330504649266
Elf1	1	1	376	15675	0.0239872408293457	0.0407330504649266
EMG1	1	1	376	15675	0.0239872408293457	0.0407330504649266
EnY2	1	1	376	15675	0.0239872408293457	0.0407330504649266
ESCRT-II	1	1	376	15675	0.0239872408293457	0.0407330504649266
F_actin_cap_B	1	1	376	15675	0.0239872408293457	0.0407330504649266
F-actin_cap_A	1	1	376	15675	0.0239872408293457	0.0407330504649266
FoP_duplication	1	1	376	15675	0.0239872408293457	0.0407330504649266
G10	1	1	376	15675	0.0239872408293457	0.0407330504649266
Hat1_N	1	1	376	15675	0.0239872408293457	0.0407330504649266
HAUS4	1	1	376	15675	0.0239872408293457	0.0407330504649266
HAUS5	1	1	376	15675	0.0239872408293457	0.0407330504649266
